Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity
75,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by bounds
76,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by cloud cover
77,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by cloud cover
78,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Merge image collections
79,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Merge image collections
80,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Sort image collection by date
81,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Sort image collection by date
82,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Join image collections by date
83,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Join image collections by date
84,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Clip image to region of interest
85,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Clip image to region of interest
86,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Add layer to map
87,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Add layer to map
88,script_118175.txt,COPERNICUS/S2_SR,ActOn,Mask clouds in Sentinel-2 images
89,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDVI
90,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDWI
91,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate MNDWI
92,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDSI
93,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate EWI
94,script_118175.txt,COPERNICUS/S2_SR,ActOn,Detect ICE
95,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date
96,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by bounds
97,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by cloud cover
98,script_118175.txt,COPERNICUS/S2_SR,ActOn,Sort image collection by date
99,script_118175.txt,COPERNICUS/S2_SR,ActOn,Join image collections by date
100,script_118175.txt,COPERNICUS/S2_SR,ActOn,Clip image to region of interest
101,script_118175.txt,COPERNICUS/S2_SR,ActOn,Add layer to map
102,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Display pre-fire image
103,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate pre-fire NBR
104,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Display post-fire image
105,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate post-fire NBR
106,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate dNBR
107,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate dNBR
108,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Stack image bands
109,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Stack image bands
110,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Sample pixels for training
111,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Sample pixels for training
112,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Train cluster model
113,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Train cluster model
114,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Apply cluster model
115,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Apply cluster model
116,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate statistics
117,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate statistics
118,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Generate histogram
119,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Generate histogram
120,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Clip clusters to study area
121,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Clip clusters to study area
122,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Apply mode filter
123,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Apply mode filter
124,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Reclassify binary mask
125,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Reclassify binary mask
126,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Multiply binary and severity classifications
127,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Multiply binary and severity classifications
128,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by bounds
129,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask clouds and shadows
130,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Compute median composite
131,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate NDVI
132,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Clip images to study area
133,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Create time series charts
134,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Generate GIF animation
135,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Compute image difference
136,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate mean image
137,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Compute standard deviation
138,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate anomalies
139,script_120271.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date
140,script_120271.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by cloud percentage
141,script_120271.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by bounds
142,script_120271.txt,COPERNICUS/S2_SR,ActOn,Map NDVI calculation over image collection
143,script_120271.txt,COPERNICUS/S2_SR,ActOn,Compute median of image collection
144,script_120271.txt,COPERNICUS/S2_SR,ActOn,Clip image to area
145,script_120271.txt,COPERNICUS/S2_SR,ActOn,Select NDVI band
146,script_120271.txt,COPERNICUS/S2_SR,ActOn,Add layer to map
147,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Draw gradient bar
148,script_120271.txt,users/gena/packages:palettes,ActOn,Draw gradient bar
149,script_120271.txt,users/gena/packages:style,ActOn,Draw gradient bar
150,script_120271.txt,users/gena/packages:utils,ActOn,Draw gradient bar
151,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Set map options
152,script_120271.txt,users/gena/packages:palettes,ActOn,Set map options
153,script_120271.txt,users/gena/packages:style,ActOn,Set map options
154,script_120271.txt,users/gena/packages:utils,ActOn,Set map options
155,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Draw frame
156,script_120271.txt,users/gena/packages:palettes,ActOn,Draw frame
157,script_120271.txt,users/gena/packages:style,ActOn,Draw frame
158,script_120271.txt,users/gena/packages:utils,ActOn,Draw frame
159,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Draw scalebar
160,script_120271.txt,users/gena/packages:palettes,ActOn,Draw scalebar
161,script_120271.txt,users/gena/packages:style,ActOn,Draw scalebar
162,script_120271.txt,users/gena/packages:utils,ActOn,Draw scalebar
163,script_120557.txt,TIGER/2016/States,ActOn,Filter image collection by region and date
164,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by region and date
165,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Extract QA bits for cloud masking
166,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask cloudy pixels
167,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate MNDWI
168,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate EVI
169,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate NDVI
170,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate LSWI
171,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Detect water
172,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Detect vegetation
173,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate frequency of water and vegetation
174,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Define region of interest
175,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Print region
176,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Add region to map
177,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Filter image collection by region
178,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Clip images to region
179,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Center map on region
180,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Mask clouds in images
181,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filter image collection by date
182,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filter image collection by cloud cover
183,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Apply cloud mask to images
184,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Reduce image collection by percentiles
185,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Reduce image collection by mean
186,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Add mean image to map
187,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Add percentile images to map
188,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Create RGB compositions
189,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Link maps
190,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Configure map layout
191,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Reset UI layout
192,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Select bands for export
193,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Export images to Drive
194,script_131942.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date
195,script_131942.txt,COPERNICUS/S2_SR,ActOn,Clip images to study area
196,script_131942.txt,COPERNICUS/S2_SR,ActOn,Mask clouds in images
197,script_131942.txt,COPERNICUS/S2_SR,ActOn,Sample regions for training
198,script_131942.txt,COPERNICUS/S2_SR,ActOn,Train random forest classifier
199,script_131942.txt,COPERNICUS/S2_SR,ActOn,Classify images
200,script_131942.txt,COPERNICUS/S2_SR,ActOn,Assess classification accuracy
201,script_131942.txt,COPERNICUS/S2_SR,ActOn,Reproject classified image
202,script_131942.txt,COPERNICUS/S2_SR,ActOn,Convert raster to vector
203,script_131942.txt,COPERNICUS/S2_SR,ActOn,Export image to Drive
204,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Filter boundary by metadata
205,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Add boundary layer to map
206,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Filter images by boundary
207,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Clip images by boundary
208,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Calculate image area
209,script_144864.txt,COPERNICUS/S2_SR,ActOn,Select QA60 band
210,script_144864.txt,COPERNICUS/S2_SR,ActOn,Create cloud mask
211,script_144864.txt,COPERNICUS/S2_SR,ActOn,Apply cloud mask
212,script_144864.txt,COPERNICUS/S2_SR,ActOn,Filter images by date
213,script_144864.txt,COPERNICUS/S2_SR,ActOn,Filter images by cloud percentage
214,script_144864.txt,COPERNICUS/S2_SR,ActOn,Apply cloud mask and merge images
215,script_144864.txt,COPERNICUS/S2_SR,ActOn,Select specific bands
216,script_144864.txt,COPERNICUS/S2_SR,ActOn,Add satellite image layer to map
217,script_144864.txt,COPERNICUS/S2_SR,ActOn,Calculate NDVI
218,script_144864.txt,COPERNICUS/S2_SR,ActOn,Mask NDVI values
219,script_144864.txt,COPERNICUS/S2_SR,ActOn,Classify NDVI values
220,script_144864.txt,COPERNICUS/S2_SR,ActOn,Add classified NDVI layer to map
221,script_146128.txt,COPERNICUS/S2,ActOn,Load satellite image
222,script_146128.txt,COPERNICUS/S2,ActOn,Create training data
223,script_146128.txt,COPERNICUS/S2,ActOn,Train classifier
224,script_146128.txt,COPERNICUS/S2,ActOn,Run classification
225,script_146128.txt,COPERNICUS/S2,ActOn,Display classification
226,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Visualize classification results
227,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Sample pixel values
228,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Split data into training and testing
229,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Classify test data
230,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Compute confusion matrix
231,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Print validation accuracy
232,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Print training accuracy
233,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Sample pixel values
234,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Split data into training and testing
235,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Train Random Forest classifier
236,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Train CART classifier
237,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Explain classifier results
238,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Compute variable importance
239,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Display variable importance
240,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Classify imagery
241,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Classify test data
242,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Compute confusion matrix
243,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Print validation accuracy
244,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Print training accuracy
245,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Visualize classification results
246,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Combine optical and SAR data
247,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Sample pixel values
248,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Split data into training and testing
249,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Train Random Forest classifier
250,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Train CART classifier
251,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Explain classifier results
252,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Compute variable importance
253,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Display variable importance
254,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Classify imagery
255,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Classify test data
256,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Compute confusion matrix
257,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Print validation accuracy
258,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Print training accuracy
259,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualize classification results
260,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Combine optical and SAR data
261,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filter image collection by bounds
262,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filter image collection by date
263,script_155017.txt,MODIS/006/MOD11A1,ActOn,Clip images to region
264,script_155017.txt,MODIS/006/MOD11A1,ActOn,Select specific band
265,script_155017.txt,MODIS/006/MOD11A1,ActOn,Scale temperature values
266,script_155017.txt,MODIS/006/MOD11A1,ActOn,Add layer to map
267,script_155017.txt,MODIS/006/MOD11A1,ActOn,Calculate mean temperature for points
268,script_155017.txt,MODIS/006/MOD11A1,ActOn,Format results
269,script_155017.txt,MODIS/006/MOD11A1,ActOn,Export results to Drive
270,script_159299.txt,COPERNICUS/S2,ActOn,Filter image collection by date and cloud cover
271,script_159299.txt,COPERNICUS/S2,ActOn,Clip image to area of interest
272,script_159299.txt,COPERNICUS/S2,ActOn,Sample regions for training data
273,script_159299.txt,COPERNICUS/S2,ActOn,Train classifier
274,script_159299.txt,COPERNICUS/S2,ActOn,Classify image
275,script_159299.txt,COPERNICUS/S2,ActOn,Export classified image to Drive
276,script_159299.txt,users/jannat/gujratCityExt,ActOn,Clip image to area of interest
277,script_159299.txt,users/jannat/gujratCityExt,ActOn,Export classified image to Drive
278,script_165234.txt,MODIS/006/MOD09GA,ActOn,Apply cloud mask
279,script_165234.txt,MODIS/006/MOD09GA,ActOn,Scale image values
280,script_165234.txt,MODIS/006/MOD09GA,ActOn,Filter by year
281,script_165234.txt,MODIS/006/MOD09GA,ActOn,Add NDVI band
282,script_165234.txt,MODIS/006/MOD09GA,ActOn,Add date band
283,script_165234.txt,MODIS/006/MOD09GA,ActOn,Add month band
284,script_165234.txt,MODIS/006/MOD09GA,ActOn,Add day of year band
285,script_165234.txt,MODIS/006/MOD09GA,ActOn,Create quality mosaic
286,script_165234.txt,MODIS/006/MOD09GA,ActOn,Visualize data
287,script_165234.txt,users/giswqs/public/countries,ActOn,Visualize data
288,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Define area of interest
289,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Add layers to map
290,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Clip images to area of interest
291,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Define area of interest
292,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Add layers to map
293,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Export data to Google Drive
294,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by date
295,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask clouds and shadows
296,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Clip images to area of interest
297,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Generate change detection map
298,script_173652.txt,users/emaprlab/public:Modules/LandTrendr.js,ActOn,Run LandTrendr algorithm
299,script_173652.txt,users/emaprlab/public:Modules/LandTrendr.js,ActOn,Generate change detection map
300,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Load Landsat image collection
301,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Filter image collection by date
302,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Create cloud-free composite
303,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Visualize composite
304,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Sample training data
305,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Train random forest classifier
306,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Classify imagery
307,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Display classification results
308,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Calculate confusion matrix
309,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Calculate classification accuracy
310,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filter images by cloud cover
311,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filter images by date
312,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Clip images to geometry
313,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Mask clouds in images
314,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculate median composite
315,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Add NDVI band to images
