Script_ID,Concept_4,Concept_35,Similarity
script_186562.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186570.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186601.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186605.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186607.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186815.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186822.txt,LAND SURFACE/AGRICULTURE INDICATORS,SATELLITE SOIL MOISTURE INDEX,0.7231490051931297
script_186829.txt,FOREST MENSURATION,SOIL CHEMISTRY,0.0
script_186856.txt,CLOUD OPTICAL DEPTH/THICKNESS,FOREST CONSERVATION,0.0
script_186856.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),SHADOW PROJECTION,0.0
script_186886.txt,FOREST MENSURATION,FOREST LOSS DETECTION,0.0
script_186888.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_186892.txt,FOREST MENSURATION,FOREST CONSERVATION,0.6318685366714172
script_186914.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_186915.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_186915.txt,FLOOD LEVELS,Earth Science,0.0
script_187038.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUD PROPERTIES,0.518329099030464
script_187038.txt,LAND USE/LAND COVER CLASSIFICATION,Earth Science,0.0
script_187125.txt,WATER CHARACTERISTICS,WATER QUALITY/WATER CHEMISTRY,0.804657434329356
script_187131.txt,FIRE MANAGEMENT,FIRE ECOLOGY,0.0
script_187137.txt,LAND SURFACE TEMPERATURE,ATMOSPHERIC TEMPERATURE,0.0
script_187138.txt,FOREST MENSURATION,FOREST MANAGEMENT,0.6318685366714172
script_187226.txt,FOREST MENSURATION,CLOUD PROPERTIES,0.0
script_187248.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_187481.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187523.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_187523.txt,FLOOD LEVELS,Earth Science,0.0
script_187528.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187532.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187532.txt,RADAR BACKSCATTER,Earth Science,0.0
script_187533.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187534.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187535.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187582.txt,LAND USE/LAND COVER CLASSIFICATION,VEGETATION INDEX,0.9345423585566951
script_187585.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_187586.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_187587.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_187738.txt,SOIL CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,0.24812885474901297
script_187738.txt,LAND SURFACE/AGRICULTURE INDICATORS,VEGETATION INDEX,0.0
script_187749.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_187821.txt,FIRE MANAGEMENT,FIRE MANAGEMENT,1.0
script_187825.txt,FIRE MANAGEMENT,FIRE MANAGEMENT,1.0
script_187888.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_187888.txt,LAND SURFACE/AGRICULTURE INDICATORS,CLOUDS,0.0
script_187895.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188011.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188052.txt,WATER CHARACTERISTICS,WATER RESOURCES,0.0
script_188116.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188147.txt,FOREST COMPOSITION/VEGETATION STRUCTURE,FOREST COMPOSITION/VEGETATION STRUCTURE,1.0
script_188147.txt,FOREST MENSURATION,LAND USE/LAND COVER CLASSIFICATION,0.0
script_188163.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188190.txt,FOREST MENSURATION,URBAN AREAS,0.0
script_188200.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188217.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188217.txt,LAND USE/LAND COVER,URBANIZATION/URBAN SPRAWL,0.0
script_188378.txt,LAND USE/LAND COVER CLASSIFICATION,CROP/PLANT YIELDS,0.0
script_188386.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188389.txt,LAND USE/LAND COVER CLASSIFICATION,CROPPING SYSTEMS,0.0
script_188397.txt,WILDFIRES,FIRE MANAGEMENT,0.30227101082791
script_188400.txt,AIR QUALITY,NITROGEN DIOXIDE,0.0
script_188412.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188413.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188414.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188419.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188454.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUDS,0.6306241318272319
script_188455.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUDS,0.6306241318272319
script_188458.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),Earth Science,0.0
script_188465.txt,LAND USE/LAND COVER CLASSIFICATION,MATHEMATICAL METHODS,0.0
script_188502.txt,SURFACE WATER PROCESSES/MEASUREMENTS,SURFACE WATER,0.8742634678710074
script_188502.txt,WATER CHARACTERISTICS,Earth Science,0.0
script_188506.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUD INDICATORS,0.0
script_19155.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_23533.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_23533.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_23533.txt,LAND USE/LAND COVER,Earth Science,0.0
script_28.txt,SNOW COVER,SNOW COVER,1.0
script_28.txt,SNOW STRATIGRAPHY,GROUND WATER PROCESSES/MEASUREMENTS,0.3305162090262
script_3043.txt,LAND USE/LAND COVER CLASSIFICATION,WATER QUALITY/WATER CHEMISTRY,0.0
script_32.txt,SNOW COVER,SNOW COVER,1.0
script_32.txt,SNOW STRATIGRAPHY,Earth Science,0.0
script_35538.txt,LAND USE/LAND COVER CLASSIFICATION,LAND SURFACE TEMPERATURE,0.24812885474901297
script_37873.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_41838.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_42.txt,LAND USE/LAND COVER CLASSIFICATION,FOREST COMPOSITION/VEGETATION STRUCTURE,0.0
script_43.txt,FOREST COMPOSITION/VEGETATION STRUCTURE,COMMUNITY DYNAMICS,0.3106608509012383
script_43.txt,FOREST MENSURATION,Earth Science,0.0
script_43803.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_45435.txt,VEGETATION COVER,VEGETATION COVER,1.0
script_45435.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_48.txt,LAND SURFACE/AGRICULTURE INDICATORS,LAND USE/LAND COVER CLASSIFICATION,0.0
script_49902.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_50.txt,FOREST MENSURATION,FOREST COMPOSITION/VEGETATION STRUCTURE,0.0
script_50.txt,LAND USE/LAND COVER CLASSIFICATION,Earth Science,0.0
script_51624.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_51624.txt,FLOOD LEVELS,Earth Science,0.0
script_52026.txt,AIR QUALITY,TRACE GASES/TRACE SPECIES,0.2645643065507022
script_54980.txt,LAND USE/LAND COVER CLASSIFICATION,URBAN AREAS,0.0
script_59099.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),LANDSLIDES,0.0
script_65671.txt,TEMPERATURE TRENDS,TEMPERATURE INDICES,0.45883222751925706
script_65671.txt,LAND SURFACE TEMPERATURE,LANDSAT,0.0
script_67562.txt,LAND USE/LAND COVER CLASSIFICATION,VEGETATION INDEX,0.9345423585566951
script_71184.txt,LAKE LEVELS,VEGETATION INDEX,0.0
script_72.txt,LAND USE/LAND COVER,LAND USE/LAND COVER CLASSIFICATION,0.809885236774905
script_72.txt,LAND SURFACE/AGRICULTURE INDICATORS,VEGETATION INDEX,0.0
script_7366.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_75448.txt,LAKE LEVELS,SURFACE WATER,0.0
script_76696.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_76709.txt,WATER QUALITY,VEGETATION INDEX,0.0
script_76805.txt,ARCTIC OSCILLATION,VEGETATION INDEX,0.0
script_76839.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_76839.txt,LAND SURFACE/AGRICULTURE INDICATORS,SATELLITE SOIL MOISTURE INDEX,0.7231490051931297
script_76840.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_76840.txt,LAND SURFACE/AGRICULTURE INDICATORS,CLOUDS,0.0
script_76841.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_76841.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_78663.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_78663.txt,LAND USE/LAND COVER,Earth Science,0.0
script_78805.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_85061.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_85217.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_85219.txt,FIRE WEATHER INDEX,FIRE WEATHER INDEX,1.0
script_85219.txt,FOREST MENSURATION,VEGETATION INDEX,0.0
script_89887.txt,WATER VAPOR PROCESSES,CLOUDS,0.3503707056529277
script_89887.txt,WATER MASSES,WATER QUALITY,0.28485341739210535
script_89887.txt,LAND SURFACE,VISIBLE LIGHT,0.0
script_95721.txt,LAND SURFACE/AGRICULTURE INDICATORS,VEGETATION INDEX,0.0
script_95950.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_96316.txt,LAND SURFACE/AGRICULTURE INDICATORS,SATELLITE IMAGERY,0.0
script_96317.txt,LAND USE/LAND COVER CLASSIFICATION,SATELLITE IMAGERY,0.0
script_96322.txt,LAND USE/LAND COVER CLASSIFICATION,VEGETATION INDEX,0.9345423585566951
script_96332.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96426.txt,LAKE LEVELS,COASTLINE,0.0
script_96427.txt,LAKE LEVELS,SURFACE WATER,0.0
script_96458.txt,URBAN AREAS,URBAN AREAS,1.0
script_96458.txt,WATER DEPTH,SURFACE WATER,0.6368557399107629
script_96458.txt,LAND USE/LAND COVER CLASSIFICATION,VEGETATION COVER,0.0
script_96459.txt,LAND USE/LAND COVER CLASSIFICATION,Earth Science,0.0
script_96519.txt,FIRE MODELS,VEGETATION,0.3388374511870683
script_96519.txt,LAND USE/LAND COVER,TERRAIN ELEVATION,0.32190637315485465
script_96519.txt,EARTHQUAKE OCCURRENCES,Earth Science,0.0
script_96519.txt,EARTHQUAKE PREDICTIONS,URBAN AREAS,0.0
script_96519.txt,FIRE WEATHER INDEX,Earth Science,0.0
script_96519.txt,FLOODING,Earth Science,0.0
script_96537.txt,LAND USE/LAND COVER CLASSIFICATION,VEGETATION INDEX,0.9345423585566951
script_96538.txt,LAND USE/LAND COVER CLASSIFICATION,CLOUDS,0.0
script_96558.txt,FOREST COMPOSITION/VEGETATION STRUCTURE,VEGETATION INDEX,0.0
script_96578.txt,FIRE WEATHER INDEX,FIRE WEATHER INDEX,1.0
script_96611.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96611.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_96611.txt,RADAR IMAGERY,CLOUD INDICATORS,0.0
script_97207.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97208.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97209.txt,FIRE MODELS,FIRE ECOLOGY,0.8735704886854441
script_97209.txt,FIRE WEATHER INDEX,Earth Science,0.0
script_97210.txt,FIRE MODELS,FIRE ECOLOGY,0.8735704886854441
script_97210.txt,FIRE WEATHER INDEX,Earth Science,0.0
script_97211.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97212.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97250.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER,0.809885236774905
script_97292.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97292.txt,SOIL CLASSIFICATION,SOILS,0.6569956935687934
script_97295.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97367.txt,LAND USE/LAND COVER CLASSIFICATION,VEGETATION INDEX,0.9345423585566951
script_97371.txt,AGRICULTURE PRODUCTION,CROP/PLANT YIELDS,0.0
script_97430.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_97430.txt,LAND USE/LAND COVER CLASSIFICATION,CLOUD PROPERTIES,0.0
script_97446.txt,LAND USE/LAND COVER CLASSIFICATION,CLOUD TYPES,0.0
script_97475.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97479.txt,APPARENT SURFACE REFLECTIVITY,REFLECTANCE,0.0
script_97479.txt,SATELLITE SOIL MOISTURE INDEX,CLOUD PROPERTIES,0.0
script_97507.txt,VEGETATION,Earth Science,0.0
script_97508.txt,VEGETATION,VISUALIZATION,0.0
script_97622.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97651.txt,LAND/OCEAN/ICE MASK,CLOUDS,0.0
script_97683.txt,Earth Science,LAND USE/LAND COVER CLASSIFICATION,0.0
script_97700.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_97700.txt,RADAR IMAGERY,Earth Science,0.0
script_97704.txt,DIGITAL ELEVATION/TERRAIN MODEL (DEM),Earth Science,0.0
script_97718.txt,VEGETATION INDEX,LAND USE/LAND COVER CLASSIFICATION,0.9345423585566951
script_97724.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_97954.txt,LAND USE/LAND COVER,LAND USE/LAND COVER,1.0
script_97954.txt,LAND USE/LAND COVER CLASSIFICATION,Earth Science,0.0
script_97974.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97974.txt,LAND SURFACE/AGRICULTURE INDICATORS,FOREST COMPOSITION/VEGETATION STRUCTURE,0.0
script_97974.txt,LAND USE/LAND COVER,Earth Science,0.0
script_97988.txt,LAND USE/LAND COVER CLASSIFICATION,FOREST COMPOSITION/VEGETATION STRUCTURE,0.0
script_97991.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_98169.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_98257.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_98257.txt,FLOOD LEVELS,Earth Science,0.0
script_98258.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_98258.txt,FLOOD LEVELS,Earth Science,0.0
script_98259.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_98260.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_98262.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_98262.txt,HYDROGRAPHY,WATER QUALITY INDEXES,0.0
script_98263.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_98267.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_98267.txt,FLOOD LEVELS,Earth Science,0.0
script_98275.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_98275.txt,FLOOD LEVELS,Earth Science,0.0
script_98281.txt,WATER CHARACTERISTICS,WATER QUALITY/WATER CHEMISTRY,0.804657434329356
script_98287.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_98287.txt,FOREST MENSURATION,Earth Science,0.0
script_98290.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
