ID,Script_ID,Entity_Type,Value
126,script_186570.txt,Datasource,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1
127,script_186570.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO
128,script_186570.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ
129,script_186570.txt,Datasource,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh
130,script_186570.txt,Datasource,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4
131,script_186570.txt,Datasource,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza
132,script_186570.txt,Datasource,ft:1f_EauJ-mSiKYWEJbpPTVdrtWi9hJiEoFrMKVyypV
133,script_186570.txt,Datasource,ft:1_CtMm5bv9kLf9trg39pD3fZapz7PU6wKaVMuLoLc
134,script_186570.txt,Datasource,ft:1qTiEpnFQPCqZojGmph-CLyYDTC3AaU5HJ3Dt8SnH
135,script_186601.txt,Datasource,COPERNICUS/S1_GRD
136,script_186601.txt,Datasource,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh
137,script_186601.txt,Datasource,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4
138,script_186601.txt,Datasource,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza
139,script_186605.txt,Datasource,LANDSAT/LC8_SR
140,script_186605.txt,Datasource,LANDSAT/LC8_L1T_TOA
141,script_186605.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK
142,script_186605.txt,Datasource,LANDSAT/LE7_L1T_TOA
143,script_186605.txt,Datasource,COPERNICUS/S2
144,script_186605.txt,Datasource,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp
145,script_186605.txt,Datasource,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1
146,script_186605.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO
147,script_186605.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ
148,script_186605.txt,Datasource,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh
149,script_186605.txt,Datasource,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4
150,script_186605.txt,Datasource,ft:1NzCJgmYE2fzkwPn9dlO-u1W-CbjOshmaqauD2rza
151,script_186605.txt,Datasource,ft:1f_EauJ-mSiKYWEJbpPTVdrtWi9hJiEoFrMKVyypV
152,script_186605.txt,Datasource,ft:1_CtMm5bv9kLf9trg39pD3fZapz7PU6wKaVMuLoLc
153,script_186605.txt,Datasource,ft:1qTiEpnFQPCqZojGmph-CLyYDTC3AaU5HJ3Dt8SnH
154,script_186607.txt,Datasource,LANDSAT/LC8_SR
155,script_186607.txt,Datasource,LANDSAT/LC8_L1T_TOA
156,script_186607.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK
157,script_186607.txt,Datasource,LANDSAT/LT5_L1T_TOA_FMASK
158,script_186607.txt,Datasource,COPERNICUS/S2
159,script_186607.txt,Datasource,ft:11R-JRBIylckCHZsQf20C-tgHLlWWZ8BoXrL9u2re
160,script_186815.txt,Datasource,LANDSAT/LC8_SR
161,script_186815.txt,Datasource,LANDSAT/LC8_L1T_TOA
162,script_186815.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK
163,script_186815.txt,Datasource,COPERNICUS/S2
164,script_186815.txt,Datasource,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp
165,script_186815.txt,Datasource,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1
166,script_186815.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO
167,script_186815.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ
168,script_186815.txt,Datasource,ft:1gGjM2T5JEgKFoxbWORCn3WPqB98p2adAz42eqycf
169,script_186822.txt,Datasource,users/dgilad/SA
170,script_186822.txt,Datasource,users/dgilad/Fields
171,script_186822.txt,Datasource,COPERNICUS/S1_GRD
172,script_186829.txt,Datasource,LANDSAT/LC08/C01/T2_SR
173,script_186829.txt,Datasource,UMD/hansen/global_forest_change_2017_v1_5
174,script_186829.txt,Datasource,Oxford/MAP/LST_Day_5km_Monthly
175,script_186829.txt,Datasource,NCEP_RE/surface_temp
176,script_186856.txt,Datasource,COPERNICUS/S2
177,script_186886.txt,Datasource,LANDSAT/LC8_SR
178,script_186886.txt,Datasource,LANDSAT/LC8_L1T_TOA
179,script_186886.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK
180,script_186886.txt,Datasource,LANDSAT/LT5_L1T_TOA_FMASK
181,script_186886.txt,Datasource,COPERNICUS/S2
182,script_186886.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ
183,script_186888.txt,Datasource,LANDSAT/LE7_L1T/LE71440512001014SGS00
184,script_186888.txt,Datasource,LANDSAT/LE7_L1T_TOA_FMASK/LE71440512001014SGS00
185,script_186892.txt,Datasource,COPERNICUS/S2
186,script_186892.txt,Datasource,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp
187,script_186892.txt,Datasource,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1
188,script_186892.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO
189,script_186892.txt,Datasource,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ
190,script_186892.txt,Datasource,ft:1gGjM2T5JEgKFoxbWORCn3WPqB98p2adAz42eqycf
191,script_186914.txt,Datasource,COPERNICUS/S1_GRD
192,script_186914.txt,Datasource,CIESIN/GPWv4/population-count
193,script_186915.txt,Datasource,COPERNICUS/S1_GRD
194,script_186915.txt,Datasource,CIESIN/GPWv4/population-count
195,script_186940.txt,Datasource,LANDSAT/LC08/C01/T1_SR
196,script_186940.txt,Datasource,LANDSAT/LE07/C01/T1_SR
197,script_186940.txt,Datasource,LANDSAT/LT05/C01/T1_SR
198,script_186940.txt,Datasource,users/juandb/bloco_TIs_Kayapo
199,script_186974.txt,Datasource,LANDSAT/LT05/C01/T1_SR
200,script_186974.txt,Datasource,LANDSAT/LE07/C01/T1_SR
201,script_186974.txt,Datasource,LANDSAT/LC08/C01/T1_SR
202,script_187038.txt,Datasource,LANDSAT/LC8_SR
203,script_187038.txt,Datasource,LANDSAT/LE7_SR
204,script_187038.txt,Datasource,LANDSAT/LT5_SR
205,script_187038.txt,Datasource,USGS/NED
206,script_187038.txt,Datasource,ft:1_RZgjlcqixp-L9hyS6NYGqLaKOlnhSC35AB5M5Ll
207,script_187125.txt,Datasource,COPERNICUS/S2
208,script_187125.txt,Datasource,JRC/GSW1_0/MonthlyHistory
209,script_187125.txt,Datasource,users/christinacorbane/MT_comp_proj
210,script_187131.txt,Datasource,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO
211,script_187131.txt,Datasource,LANDSAT/LT5_L1T
212,script_187131.txt,Datasource,LANDSAT/LE7_L1T_TOA
213,script_187131.txt,Datasource,LANDSAT/LC8_L1T_TOA
214,script_187131.txt,Datasource,FIRMS
215,script_187137.txt,Datasource,users/khoapv_vnuf/Thanhhoa_t
216,script_187137.txt,Datasource,MODIS/MOD11A2
217,script_187138.txt,Datasource,LANDSAT/LC08/C01/T2_SR
218,script_187138.txt,Datasource,UMD/hansen/global_forest_change_2017_v1_5
219,script_187138.txt,Datasource,Oxford/MAP/LST_Day_5km_Monthly
220,script_187138.txt,Datasource,NCEP_RE/surface_temp
221,script_187226.txt,Datasource,COPERNICUS/S2
222,script_187248.txt,Datasource,LANDSAT/LC08/C01/T1_SR
223,script_187248.txt,Datasource,users/khoirurrizqi/Jawa
224,script_187481.txt,Datasource,COPERNICUS/S1_GRD
225,script_187481.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle
226,script_187523.txt,Datasource,COPERNICUS/S1_GRD
227,script_187528.txt,Datasource,COPERNICUS/S1_GRD
228,script_187528.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle
229,script_187530.txt,Datasource,COPERNICUS/S1_GRD
230,script_187530.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle
231,script_187532.txt,Datasource,COPERNICUS/S1_GRD
232,script_187533.txt,Datasource,COPERNICUS/S1_GRD
233,script_187533.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle
234,script_187534.txt,Datasource,COPERNICUS/S1_GRD
235,script_187534.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle
236,script_187535.txt,Datasource,COPERNICUS/S1_GRD
237,script_187535.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle
238,script_187582.txt,Datasource,users/zolokiala/parthenium1
239,script_187582.txt,Datasource,users/zolokiala/buffer
240,script_187582.txt,Datasource,users/zolokiala/training
241,script_187582.txt,Datasource,users/zolokiala/test
242,script_187582.txt,Datasource,COPERNICUS/S2
243,script_187585.txt,Datasource,MODIS/006/MOD13Q1
244,script_187586.txt,Datasource,MODIS/006/MOD13Q1
245,script_187587.txt,Datasource,MODIS/006/MOD13Q1
246,script_187738.txt,Datasource,USDA/NAIP/DOQQ
247,script_187738.txt,Datasource,USDA/NASS/CDL/2016
248,script_187738.txt,Datasource,users/saicheems/classification
249,script_187738.txt,Datasource,users/saicheems/classification_snic
250,script_187749.txt,Datasource,users/kidsherry/Beijing
251,script_187749.txt,Datasource,MODIS/006/MOD13A1
252,script_187888.txt,Datasource,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING
253,script_187888.txt,Datasource,LANDSAT/LC08/C01/T1_SR
254,script_187888.txt,Datasource,LANDSAT/LE07/C01/T1_SR
255,script_187888.txt,Datasource,LANDSAT/LT05/C01/T1_SR
256,script_187888.txt,Datasource,LANDSAT/LT04/C01/T1_SR
257,script_187895.txt,Datasource,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING
258,script_187895.txt,Datasource,LANDSAT/LC08/C01/T1_SR
259,script_187895.txt,Datasource,LANDSAT/LE07/C01/T1_SR
260,script_187895.txt,Datasource,LANDSAT/LT05/C01/T1_SR
261,script_187895.txt,Datasource,LANDSAT/LT04/C01/T1_SR
262,script_188011.txt,Datasource,projects/ee-kimiachenaary/assets/msh
263,script_188011.txt,Datasource,LANDSAT/LC08/C01/T1_TOA
264,script_188030.txt,Datasource,projects/ee-kimiachenaary/assets/Tehran
265,script_188030.txt,Datasource,LANDSAT/LC08/C01/T1_TOA
266,script_188052.txt,Datasource,projects/ee-kimmmydanny/assets/tingxialiuyu
267,script_188052.txt,Datasource,LANDSAT/LC08/C01/T1_RT_TOA
268,script_188052.txt,Datasource,COPERNICUS/S2_SR
269,script_188147.txt,Datasource,users/kindgard/Asia/Asia
270,script_188147.txt,Datasource,users/kindgard/Africa
271,script_188147.txt,Datasource,users/kindgard/SUD
272,script_188147.txt,Datasource,users/kindgard/AfricaS
273,script_188147.txt,Datasource,users/kindgard/AmericaN
274,script_188147.txt,Datasource,users/kindgard/Asia2
275,script_188147.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw
276,script_188147.txt,Datasource,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh
277,script_188147.txt,Datasource,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y
278,script_188147.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater
279,script_188147.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10
280,script_188147.txt,Datasource,users/ValeriaContessa/Map_1992_rast
281,script_188147.txt,Datasource,LANDSAT/LT5_L1T
282,script_188147.txt,Datasource,LANDSAT/LE7_L1T
283,script_188147.txt,Datasource,LANDSAT/LC08/C01/T1_RT
284,script_188147.txt,Datasource,COPERNICUS/S2
285,script_188163.txt,Datasource,users/kindgard/Asia/Asia
286,script_188163.txt,Datasource,users/kindgard/Africa
287,script_188163.txt,Datasource,users/kindgard/SUD
288,script_188163.txt,Datasource,users/kindgard/AfricaS
289,script_188163.txt,Datasource,users/kindgard/AmericaN
290,script_188163.txt,Datasource,users/kindgard/Asia2
291,script_188163.txt,Datasource,LANDSAT/LT5_L1T
292,script_188163.txt,Datasource,LANDSAT/LE7_L1T
293,script_188163.txt,Datasource,LANDSAT/LC08/C01/T1_RT
294,script_188163.txt,Datasource,COPERNICUS/S2
295,script_188163.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw
296,script_188163.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater
297,script_188163.txt,Datasource,users/ValeriaContessa/Map_1992_rast
298,script_188163.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10
299,script_188190.txt,Datasource,users/ValeriaContessa/n_regions
300,script_188190.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw
301,script_188190.txt,Datasource,LANDSAT/LT5_L1T
302,script_188190.txt,Datasource,LANDSAT/LE7_L1T
303,script_188190.txt,Datasource,LANDSAT/LC08/C01/T1_RT
304,script_188190.txt,Datasource,users/kindgard/Asia/Asia
305,script_188190.txt,Datasource,users/kindgard/Africa
306,script_188190.txt,Datasource,users/kindgard/SUD
307,script_188190.txt,Datasource,users/kindgard/AfricaS
308,script_188190.txt,Datasource,users/kindgard/AmericaN
309,script_188190.txt,Datasource,users/kindgard/Asia2
310,script_188190.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater
311,script_188190.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10
312,script_188190.txt,Datasource,users/ValeriaContessa/Map_1992_rast
313,script_188190.txt,Datasource,COPERNICUS/S2
314,script_188217.txt,Datasource,LANDSAT/LC08/C02/T1_L2
315,script_188217.txt,Datasource,LANDSAT/LT05/C02/T1_L2
316,script_188217.txt,Datasource,LANDSAT/LE07/C02/T1_L2
317,script_188217.txt,Datasource,users/kiniklihakan/milanshp
318,script_188221.txt,Datasource,ECMWF/ERA5_LAND/MONTHLY
319,script_188386.txt,Datasource,USDA/NASS/CDL
320,script_188397.txt,Datasource,MODIS/006/MCD64A1
321,script_188400.txt,Datasource,COPERNICUS/S5P/NRTI/L3_NO2
322,script_188401.txt,Datasource,NOAA/GFS0P25
323,script_188412.txt,Datasource,LANDSAT/LC08/C01/T1_SR
324,script_188413.txt,Datasource,LANDSAT/LC08/C01/T1_SR
325,script_188414.txt,Datasource,LANDSAT/LC08/C01/T1_SR
326,script_188419.txt,Datasource,LANDSAT/LC08/C01/T1_SR
327,script_188454.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia
328,script_188454.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
329,script_188455.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia
330,script_188455.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2
331,script_188455.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
332,script_188458.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia
333,script_188458.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2
334,script_188458.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
335,script_188465.txt,Datasource,COPERNICUS/S2_SR_HARMONIZED
336,script_188465.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
337,script_188502.txt,Datasource,COPERNICUS/S1_GRD
338,script_188506.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia
339,script_188506.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2
340,script_188506.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
341,script_188509.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD
342,script_188509.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
343,script_188509.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia
344,script_188509.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2
345,script_188511.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD
346,script_188511.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY
347,script_188511.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia
348,script_188511.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2
349,script_23533.txt,Datasource,USGS/NLCD/NLCD1992
350,script_23533.txt,Datasource,USGS/NLCD/NLCD2001
351,script_23533.txt,Datasource,USGS/NLCD/NLCD2006
352,script_23533.txt,Datasource,users/alemlakes/r-2900-BULC-Dev:BULC/2020/3-BULC-Minimal/BULC-Minimal-ModInDev-44-assembleTables
353,script_28.txt,Datasource,MODIS/006/MOD10A1
354,script_28.txt,Datasource,users/ak_glaciers/points_w_ids_OR
355,script_28.txt,Datasource,users/ak_glaciers/or_snotel_sites
356,script_28.txt,Datasource,users/ak_glaciers/NWCC_high_resolution_coordinates_2019_edited_updated_fields_final
357,script_28.txt,Datasource,users/ak_glaciers/gee_tiles_2_15_clipped
358,script_28.txt,Datasource,LANDSAT/LC08/C01/T1_SR
359,script_28.txt,Datasource,LANDSAT/LE07/C01/T1_SR
360,script_28.txt,Datasource,LANDSAT/LT04/C01/T1_SR
361,script_28.txt,Datasource,LANDSAT/LT05/C01/T1_SR
362,script_28.txt,Datasource,USGS/WBD/2017/HUC08
363,script_3043.txt,Datasource,LANDSAT/LC08/C01/T1_SR
364,script_3043.txt,Datasource,LANDSAT/LE07/C01/T1_SR
365,script_3043.txt,Datasource,LANDSAT/LT05/C01/T1_SR
366,script_3043.txt,Datasource,users/1915303017/CNBBW_SL_10kmBuffer
367,script_3043.txt,Datasource,USGS/SRTMGL1_003
368,script_32.txt,Datasource,users/ak_glaciers/NWCC_high_resolution_coordinates_2019_hucs
369,script_32.txt,Datasource,USGS/WBD/2017/HUC8
370,script_32.txt,Datasource,CGIAR/SRTM90_V4
