ID,Script_ID,Entity_Type,Value
79,script_144864.txt,Function,Applying cloud mask to images
80,script_144864.txt,Function,Calculating NDVI index
81,script_144864.txt,Function,Classifying land cover based on NDVI
82,script_144864.txt,Function,Calculating area of classified land cover
83,script_146128.txt,Function,Filtering image collection by date and cloud cover
84,script_146128.txt,Function,Merging feature collections
85,script_146128.txt,Function,Creating training data for classification
86,script_146128.txt,Function,Training a classifier
87,script_146128.txt,Function,Running classification on an image
88,script_15043.txt,Function,Sample regions for training
89,script_15043.txt,Function,Add random column to training dataset
90,script_15043.txt,Function,Split data for training and testing
91,script_15043.txt,Function,Define bands for classification
92,script_15043.txt,Function,Train Random Forest and CART classifiers
93,script_15043.txt,Function,Classify imagery using trained classifiers
94,script_15043.txt,Function,Compute variable importance
95,script_15043.txt,Function,Display variable importance results
96,script_15043.txt,Function,Get confusion matrices for accuracy assessment
97,script_15043.txt,Function,Visualize classification results
98,script_155017.txt,Function,Filtering image collection by bounds
99,script_155017.txt,Function,Filtering image collection by date
100,script_155017.txt,Function,Clipping images to region
101,script_155017.txt,Function,Scaling land surface temperature
102,script_155017.txt,Function,Reducing regions to mean
103,script_155017.txt,Function,Joining tables by label
104,script_155017.txt,Function,Formatting table for export
105,script_165234.txt,Function,Filtering image collection by year
106,script_165234.txt,Function,Cloud masking
107,script_165234.txt,Function,Scaling image values
108,script_165234.txt,Function,Calculating NDVI
109,script_165234.txt,Function,Adding date information
110,script_165234.txt,Function,Adding month information
111,script_165234.txt,Function,Adding day of year information
112,script_165234.txt,Function,Quality mosaic
113,script_165234.txt,Function,Selecting greenest pixel
114,script_165234.txt,Function,Visualizing NDVI
115,script_165234.txt,Function,Visualizing greenest month
116,script_165234.txt,Function,Visualizing greenest day of year
117,script_173652.txt,Function,Masking cloud shadows and clouds from Landsat 8 images
118,script_173652.txt,Function,Filtering image collection by date
119,script_173652.txt,Function,Clipping images to area of interest
120,script_173652.txt,Function,Calculating median of image collection
121,script_173652.txt,Function,Running LandTrendr algorithm
122,script_173652.txt,Function,Getting change map layers
123,script_173652.txt,Function,Reducing regions to mean values
124,script_173652.txt,Function,Exporting data to Google Drive
125,script_174474.txt,Function,Filtering image collection by cloud cover
126,script_174474.txt,Function,Masking clouds and shadows
127,script_174474.txt,Function,Calculating NDVI
128,script_174474.txt,Function,Compositing images
129,script_174474.txt,Function,Clipping images to geometry
130,script_174747.txt,Function,Filter country boundaries
131,script_174747.txt,Function,Import LST image collection
132,script_174747.txt,Function,Scale to Kelvin and convert to Celsius
133,script_174747.txt,Function,Chart time series of LST
134,script_174747.txt,Function,Calculate 8-day mean temperature
135,script_174747.txt,Function,Test trend with Sen's slope
136,script_174747.txt,Function,Export image to drive
137,script_179626.txt,Function,Cloud masking
138,script_179626.txt,Function,Image collection filtering
139,script_179626.txt,Function,NDVI calculation
140,script_179626.txt,Function,Thermal band selection
141,script_179626.txt,Function,Land surface temperature calculation
142,script_179626.txt,Function,Image visualization
143,script_180257.txt,Function,Filtering image collection by date
144,script_180257.txt,Function,Painting feature collection onto an image
145,script_180257.txt,Function,Buffering points
146,script_180257.txt,Function,Zonal statistics calculation
147,script_180257.txt,Function,Image masking
148,script_180257.txt,Function,Image renaming
149,script_180257.txt,Function,Image preprocessing
150,script_186294.txt,Function,Filtering image collection by date and bounds
151,script_186294.txt,Function,Applying quality mask to images
152,script_186294.txt,Function,Calculating NDVI from Sentinel-2 images
153,script_186294.txt,Function,Clipping and visualizing NDVI results
154,script_186294.txt,Function,Exporting NDVI image to Drive
155,script_186319.txt,Function,Filtering image collection by date
156,script_186319.txt,Function,Calculating NDVI and NBR indices
157,script_186319.txt,Function,Mosaicking images
158,script_186319.txt,Function,Exporting image properties to CSV
159,script_186319.txt,Function,Exporting mosaic to Drive
160,script_186320.txt,Function,Filtering image collection by date and bounds
161,script_186320.txt,Function,Calculating NDVI and NBR indices
162,script_186320.txt,Function,Mosaicking images
163,script_186320.txt,Function,Exporting image properties to CSV
164,script_186320.txt,Function,Exporting mosaic to Drive
165,script_186320.txt,Function,Exporting individual scenes to Drive
166,script_186321.txt,Function,Filtering image collection by date and bounds
167,script_186321.txt,Function,Calculating NDVI and NBR indices
168,script_186321.txt,Function,Mosaicking images
169,script_186321.txt,Function,Exporting image properties to CSV
170,script_186321.txt,Function,Exporting mosaic to Drive
171,script_186321.txt,Function,Exporting individual scenes to Drive
172,script_186323.txt,Function,Filtering image collections by date and bounds
173,script_186323.txt,Function,Calculating NDVI and NBR indices
174,script_186323.txt,Function,Mosaicking images
175,script_186323.txt,Function,Exporting image properties to CSV
176,script_186323.txt,Function,Exporting individual scenes to Drive
177,script_186325.txt,Function,Filtering image collection by date
178,script_186325.txt,Function,Calculating NDVI and NBR indices
179,script_186325.txt,Function,Mosaicking images
180,script_186325.txt,Function,Exporting image properties to CSV
181,script_186325.txt,Function,Exporting mosaic to Drive
182,script_186325.txt,Function,Exporting individual scenes to Drive
183,script_186326.txt,Function,Filtering image collection by date and bounds
184,script_186326.txt,Function,Calculating NDVI and NBR indices
185,script_186326.txt,Function,Mosaicking images
186,script_186326.txt,Function,Exporting image properties to CSV
187,script_186326.txt,Function,Exporting mosaic to Drive
188,script_186326.txt,Function,Exporting individual scenes to Drive
189,script_186329.txt,Function,Image collection filtering
190,script_186329.txt,Function,NDVI calculation
191,script_186329.txt,Function,NBR calculation
192,script_186329.txt,Function,Image casting
193,script_186329.txt,Function,Image mosaicking
194,script_186329.txt,Function,Image exporting
195,script_186329.txt,Function,Feature collection creation
196,script_186329.txt,Function,Image visualization
197,script_186332.txt,Function,Clipping image collection to a specific region
198,script_186332.txt,Function,Calculating NDVI from image bands
199,script_186332.txt,Function,Creating a multiband image from time-series data
200,script_186332.txt,Function,Training a clusterer for unsupervised classification
201,script_186332.txt,Function,Clustering input data using a trained clusterer
202,script_186332.txt,Function,Merging classes based on specific criteria
203,script_186332.txt,Function,Creating a refined classification layer
204,script_186332.txt,Function,Generating a mosaic from multiple classification layers
205,script_186333.txt,Function,Buffer creation around sugar mills
206,script_186333.txt,Function,Image collection filtering by date
207,script_186333.txt,Function,NDVI calculation
208,script_186333.txt,Function,Image classification using k-means clustering
209,script_186333.txt,Function,Image masking and clipping
210,script_186333.txt,Function,Image visualization with random colors
211,script_186333.txt,Function,Class merging and remapping
212,script_186333.txt,Function,Image refinement using conditional statements
213,script_186334.txt,Function,Buffer creation around sugar mills
214,script_186334.txt,Function,Image collection filtering by date
215,script_186334.txt,Function,NDVI calculation
216,script_186334.txt,Function,Image classification using k-means clustering
217,script_186334.txt,Function,Image masking and clipping
218,script_186334.txt,Function,Image sampling for training
219,script_186334.txt,Function,Clusterer training
220,script_186334.txt,Function,Unsupervised classification
221,script_186334.txt,Function,Class merging and remapping
222,script_186334.txt,Function,Image visualization with random colors
223,script_186334.txt,Function,Class refinement using sugar mill buffers
224,script_186334.txt,Function,Image mosaicking
225,script_186334.txt,Function,Image painting for boundary creation
226,script_186356.txt,Function,Filtering image collection by transmitter receiver polarisation
227,script_186356.txt,Function,Applying Refined Lee speckle filter
228,script_186356.txt,Function,Converting image to natural units
229,script_186356.txt,Function,Converting image to dB
230,script_186356.txt,Function,Compositing images
231,script_186356.txt,Function,Classifying land cover using CART algorithm
232,script_186365.txt,Function,Filtering image collection by bounds and date
233,script_186365.txt,Function,Calculating NDVI
234,script_186365.txt,Function,Calculating EVI
235,script_186365.txt,Function,Calculating NDWI
236,script_186365.txt,Function,Calculating NDBI
237,script_186365.txt,Function,Calculating BAI
238,script_186365.txt,Function,Calculating NBRT
239,script_186365.txt,Function,Calculating NDSI
240,script_186365.txt,Function,Applying linear transformation
241,script_186365.txt,Function,Performing principal component analysis
242,script_186365.txt,Function,Conducting spectral unmixing
243,script_186365.txt,Function,Pan-sharpening using HSV transform
244,script_186378.txt,Function,Filtering image collections by date and bounds
245,script_186378.txt,Function,Adding NDVI and time bands to images
246,script_186378.txt,Function,Clipping images to area of interest
247,script_186378.txt,Function,Joining image collections by date
248,script_186378.txt,Function,Reducing regions for each station
249,script_186380.txt,Function,Buffering survey points
250,script_186380.txt,Function,Clipping images to survey points
251,script_186380.txt,Function,Filtering images by date and area
252,script_186380.txt,Function,Calculating spectral indices
253,script_186380.txt,Function,Masking cloudy images
254,script_186380.txt,Function,Adding variables to images
255,script_186380.txt,Function,Reducing images to mean values
256,script_186380.txt,Function,Generating monthly averages
257,script_186418.txt,Function,Filter image collection by date and polygon
258,script_186418.txt,Function,Compute calibrated radiance from Landsat images
259,script_186418.txt,Function,Compute top of atmosphere brightness temperature
260,script_186418.txt,Function,Compute surface reflectance from Landsat images
261,script_186418.txt,Function,Get NCEP atmospheric data for Landsat image dates
262,script_186418.txt,Function,Join Landsat collections based on system:time_start
263,script_186418.txt,Function,Compute NDVI from Landsat image
264,script_186418.txt,Function,Compute emissivity from NDVI
265,script_186418.txt,Function,Compute surface temperature from Landsat image
266,script_186449.txt,Function,Image selection and filtering
267,script_186449.txt,Function,Feature collection creation
268,script_186449.txt,Function,Image sampling
269,script_186449.txt,Function,Scatter plot generation
270,script_186466.txt,Function,Filtering Sentinel-1 images by polarization and date
271,script_186466.txt,Function,Creating composite images from means at different polarizations
272,script_186466.txt,Function,Exporting images to Google Drive
273,script_186466.txt,Function,Detecting water bodies using SAR data
274,script_186503.txt,Function,Filtering Sentinel-1 image collection
275,script_186503.txt,Function,Applying Refined Lee speckle filter
276,script_186503.txt,Function,Classifying land cover using CART algorithm
277,script_186528.txt,Function,Filtering image collection by transmitter receiver polarisation
278,script_186528.txt,Function,Applying Refined Lee speckle filter
279,script_186528.txt,Function,Converting image to natural units
280,script_186528.txt,Function,Converting image to dB
281,script_186528.txt,Function,Compositing images
282,script_186528.txt,Function,Classifying land cover using CART algorithm
283,script_186540.txt,Function,Filtering image collection by date and location
284,script_186540.txt,Function,Cloud masking and scoring
285,script_186540.txt,Function,Calculating NDVI
286,script_186540.txt,Function,Reducing and exporting results
287,script_186548.txt,Function,Filtering image collection by date and metadata
288,script_186548.txt,Function,Masking out image edges using angle
289,script_186548.txt,Function,Filtering out windy days using climate forecasts
290,script_186548.txt,Function,Converting to/from dB
291,script_186548.txt,Function,Applying Refined Lee filter
292,script_186548.txt,Function,Performing angle correction
293,script_186548.txt,Function,Computing surface water mask using Canny Edge detector and Otsu thresholding
294,script_186562.txt,Function,Filtering image collection by date and bounds
295,script_186562.txt,Function,Calculating NDVI and NBR indices
296,script_186562.txt,Function,Exporting images to Google Drive
297,script_186562.txt,Function,Creating map visualizations
298,script_186562.txt,Function,Detecting forest loss and deforestation
299,script_186570.txt,Function,Image collection filtering
300,script_186570.txt,Function,NDVI calculation
301,script_186570.txt,Function,NBR calculation
302,script_186570.txt,Function,Image mosaicking
303,script_186570.txt,Function,Image exporting
304,script_186570.txt,Function,Feature collection creation
305,script_186570.txt,Function,Image visualization
306,script_186601.txt,Function,Filtering Sentinel-1 images by polarization and date
307,script_186601.txt,Function,Creating a composite image from means at different polarizations and look angles
308,script_186601.txt,Function,Exporting images to Google Drive
309,script_186601.txt,Function,Detecting water bodies using SAR data
310,script_186605.txt,Function,Filtering image collection by date
311,script_186605.txt,Function,Calculating NDVI
312,script_186605.txt,Function,Calculating NBR
313,script_186605.txt,Function,Mosaicking images
314,script_186605.txt,Function,Exporting image properties to CSV
315,script_186605.txt,Function,Exporting mosaic to Drive
316,script_186605.txt,Function,Exporting individual scenes to Drive
317,script_186607.txt,Function,Filtering image collection by date
318,script_186607.txt,Function,Sorting image collection by time
319,script_186607.txt,Function,Filtering image collection by bounds
320,script_186607.txt,Function,Calculating NDVI
321,script_186607.txt,Function,Calculating NBR
322,script_186607.txt,Function,Mosaicking images
323,script_186607.txt,Function,Visualizing images
324,script_186815.txt,Function,Image collection filtering
325,script_186815.txt,Function,NDVI calculation
326,script_186815.txt,Function,NBR calculation
327,script_186815.txt,Function,Image casting
328,script_186815.txt,Function,Image mosaicking
329,script_186815.txt,Function,Image exporting
330,script_186815.txt,Function,Map visualization
331,script_186822.txt,Function,Buffering features by distance
332,script_186822.txt,Function,Filtering image collection by date and polarization
333,script_186822.txt,Function,Converting dB values to natural values
334,script_186822.txt,Function,Calculating mean and standard deviation of image values
335,script_186822.txt,Function,Reducing regions to obtain mean and standard deviation values
336,script_186822.txt,Function,Exporting data tables to drive
337,script_186829.txt,Function,Filter image collection by date and region
338,script_186829.txt,Function,Create binary mask for forested and deforested areas
339,script_186829.txt,Function,Update composite mask with water mask
340,script_186829.txt,Function,Calculate mean air surface temperature
341,script_186829.txt,Function,Export feature collection to CSV
342,script_186856.txt,Function,Compute cloud score for Sentinel-2 images
343,script_186856.txt,Function,Mask clouds using Sentinel-2 QA band
344,script_186856.txt,Function,Find dark outliers in time series
345,script_186856.txt,Function,Project cloud shadows
346,script_186856.txt,Function,Bust clouds from Sentinel-2 image
347,script_186856.txt,Function,Wrap entire cloud masking process
348,script_186856.txt,Function,Find unique values of a field in a collection
349,script_186856.txt,Function,Simplify data into daily mosaics
350,script_186856.txt,Function,Get Sentinel-2 data
351,script_186886.txt,Function,Filtering image collections by date and bounds
352,script_186886.txt,Function,Calculating NDVI and NBR indices
353,script_186886.txt,Function,Mosaicking images
354,script_186886.txt,Function,Exporting image properties to CSV
355,script_186886.txt,Function,Exporting individual scenes to Drive
356,script_186888.txt,Function,Cloud Masking using Fmask
357,script_186888.txt,Function,Incoming Shortwave Radiation Calculation
358,script_186888.txt,Function,Radiance Calculation
359,script_186888.txt,Function,NDVI and NDWI Calculation
360,script_186888.txt,Function,Land Surface Temperature Calculation
361,script_186888.txt,Function,Scatter Plot Generation
362,script_186892.txt,Function,Filtering image collection by cloud cover and date
363,script_186892.txt,Function,Calculating NDVI and NBR indices
364,script_186892.txt,Function,Mosaicking images
365,script_186892.txt,Function,Exporting image properties to CSV
366,script_186892.txt,Function,Exporting mosaic to Drive
367,script_186892.txt,Function,Exporting individual scenes to Drive
368,script_186914.txt,Function,Filtering image collection by date and polarisation
369,script_186914.txt,Function,Mosaicking images
370,script_186914.txt,Function,Thresholding radar intensities
371,script_186914.txt,Function,Focal median smoothing
372,script_186914.txt,Function,Topological intersection
373,script_186914.txt,Function,Image visualization
374,script_186914.txt,Function,Image subtraction
375,script_186914.txt,Function,Masking and clipping
376,script_186914.txt,Function,Focal mode filtering
377,script_186914.txt,Function,Converting pixels to polygons
378,script_186914.txt,Function,Population count analysis
379,script_186914.txt,Function,Sampling regions
380,script_186914.txt,Function,Exporting table to drive
381,script_186915.txt,Function,Filtering image collection by date and polarisation
382,script_186915.txt,Function,Mosaicking images
383,script_186915.txt,Function,Thresholding radar intensities
384,script_186915.txt,Function,Focal median smoothing
385,script_186915.txt,Function,Topological intersection
386,script_186915.txt,Function,Image visualization
387,script_186915.txt,Function,Image subtraction
388,script_186915.txt,Function,Masking and clipping
389,script_186915.txt,Function,Focal mode cleaning
390,script_186915.txt,Function,Converting pixels to polygons
391,script_186915.txt,Function,Population count mapping
392,script_186915.txt,Function,Sampling regions
393,script_186915.txt,Function,Exporting table to drive
394,script_186940.txt,Function,Annual SR Time Series Collection Building
395,script_186940.txt,Function,L8 to L7 Harmonization
396,script_186940.txt,Function,Retrieve Sensor SR Collection
397,script_186940.txt,Function,Medoid Mosaic Compositing
398,script_186940.txt,Function,Annual Mosaic Collection Building
399,script_186974.txt,Function,Filtering image collection by date and bounds
400,script_186974.txt,Function,Applying cloud mask to images
401,script_186974.txt,Function,Selecting and renaming bands
402,script_186974.txt,Function,Calculating normalized difference water indices
403,script_186974.txt,Function,Merging image collections
404,script_186974.txt,Function,Generating animation
405,script_187038.txt,Function,Filtering image collections by date and location
406,script_187038.txt,Function,Applying cloud cover calculation
407,script_187038.txt,Function,Classifying land cover using band 5 threshold
408,script_187038.txt,Function,Merging image collections
409,script_187038.txt,Function,Computing total cloud and snow cover
410,script_187038.txt,Function,Normalizing by total number of images
411,script_187038.txt,Function,Masking outer edges to max scene
412,script_187038.txt,Function,Exporting final image to Drive
413,script_187125.txt,Function,Filtering image collection by geometry
414,script_187125.txt,Function,Resampling image
415,script_187125.txt,Function,Calculating normalized difference water index
416,script_187125.txt,Function,Applying Otsu thresholding
417,script_187125.txt,Function,Detecting edges using Canny algorithm
418,script_187125.txt,Function,Computing threshold using Otsu method
419,script_187131.txt,Function,Filtering image collection by date and region
420,script_187131.txt,Function,Creating cloud-free composite
421,script_187131.txt,Function,Removing clouds from images
422,script_187131.txt,Function,Calculating Normalized Burn Ratio (NBR)
423,script_187131.txt,Function,Creating burned area mask
424,script_187131.txt,Function,Exporting results to Drive
425,script_187137.txt,Function,Filtering and aggregating images by year
426,script_187137.txt,Function,Transforming Kelvin to Celsius
427,script_187137.txt,Function,Calculating annual temperature range
428,script_187137.txt,Function,Generating dates by months for all years
429,script_187137.txt,Function,Calculating monthly max and min temperatures
430,script_187137.txt,Function,Creating image collections
431,script_187137.txt,Function,Charting temperature series by month
432,script_187138.txt,Function,Filter image collection by region
433,script_187138.txt,Function,Create binary mask for forested areas
434,script_187138.txt,Function,Update composite mask with water mask
435,script_187138.txt,Function,Map and filter image collection
436,script_187138.txt,Function,Reduce regions to mean temperature
437,script_187138.txt,Function,Export feature collection to CSV
438,script_187226.txt,Function,Cloud score calculation
439,script_187226.txt,Function,Shadow mask creation
440,script_187226.txt,Function,Water mask creation
441,script_187226.txt,Function,Image collection filtering
442,script_187226.txt,Function,Image masking
443,script_187226.txt,Function,Mosaicking
444,script_187226.txt,Function,Mean calculation
445,script_187248.txt,Function,Cloud mask application
446,script_187248.txt,Function,Image collection filtering
447,script_187248.txt,Function,NDVI calculation
448,script_187248.txt,Function,Thermal band extraction
449,script_187248.txt,Function,Fractional vegetation calculation
450,script_187248.txt,Function,Emissivity calculation
451,script_187248.txt,Function,Land Surface Temperature calculation
452,script_187248.txt,Function,Image visualization
453,script_187481.txt,Function,Filtering Image Collection by Date
454,script_187481.txt,Function,Converting to Natural Scale
455,script_187481.txt,Function,Smoothing Image
456,script_187481.txt,Function,Calculating Band Ratio
457,script_187481.txt,Function,Creating Histogram
458,script_187481.txt,Function,Applying Mask to Image
459,script_187523.txt,Function,Filtering Image Collection by Geometry
460,script_187523.txt,Function,Converting to Natural Scale
461,script_187523.txt,Function,Focal Median Smoothing
462,script_187523.txt,Function,Calculating Band Ratio
463,script_187523.txt,Function,Generating Histogram
464,script_187523.txt,Function,Masking Flood Image
465,script_187523.txt,Function,Displaying RGB Image
466,script_187528.txt,Function,Filtering Image Collection by Date and Polarization
467,script_187528.txt,Function,Converting Backscatter Values to Natural Scale
468,script_187528.txt,Function,Smoothing Images using Focal Median
469,script_187528.txt,Function,Calculating Band Ratio
470,script_187528.txt,Function,Generating Histograms
471,script_187528.txt,Function,Creating Composite RGB Image
472,script_187528.txt,Function,Applying Masks to Images
473,script_187530.txt,Function,Filtering Sentinel-1 images by date and polarisation
474,script_187530.txt,Function,Converting images to natural scale
475,script_187530.txt,Function,Applying smoothing filter to images
476,script_187530.txt,Function,Calculating band ratio images
477,script_187530.txt,Function,Generating histograms of image values
478,script_187530.txt,Function,Creating flood and river masks
479,script_187530.txt,Function,Visualizing results on a map
480,script_187532.txt,Function,Filtering Sentinel-1 images by ROI and date
481,script_187532.txt,Function,Converting images to natural scale
482,script_187532.txt,Function,Smoothing images using focal median
483,script_187532.txt,Function,Calculating band ratios
484,script_187532.txt,Function,Generating histograms
485,script_187532.txt,Function,Classifying flood areas
486,script_187532.txt,Function,Visualizing results on a map
487,script_187532.txt,Function,Exporting images to Drive
488,script_187533.txt,Function,Filtering Sentinel-1 images by date and polarisation
489,script_187533.txt,Function,Converting images to natural scale
490,script_187533.txt,Function,Applying smoothing filter to images
491,script_187533.txt,Function,Calculating band ratio images
492,script_187533.txt,Function,Generating histograms of image values
493,script_187533.txt,Function,Creating flood and river masks
494,script_187533.txt,Function,Visualizing results on a map
495,script_187534.txt,Function,Filtering Sentinel-1 images by date and polarization
496,script_187534.txt,Function,Converting images to natural scale
497,script_187534.txt,Function,Applying smoothing filter to images
498,script_187534.txt,Function,Calculating band ratio images
499,script_187534.txt,Function,Generating histograms of image values
500,script_187534.txt,Function,Creating flood and river masks
501,script_187534.txt,Function,Visualizing results on a map
502,script_187535.txt,Function,Filtering Sentinel-1 images by date and polarisation
503,script_187535.txt,Function,Converting images to natural scale
504,script_187535.txt,Function,Applying smoothing filter to images
505,script_187535.txt,Function,Calculating band ratio images
506,script_187535.txt,Function,Generating histograms of image values
507,script_187535.txt,Function,Creating flood and river masks
508,script_187535.txt,Function,Visualizing results on a map
509,script_187582.txt,Function,Cloud masking using Sentinel-2 QA band
510,script_187582.txt,Function,Vegetation index computation
511,script_187582.txt,Function,Image collection filtering
512,script_187582.txt,Function,Image classification using SVM
513,script_187582.txt,Function,Accuracy assessment using error matrix
514,script_187582.txt,Function,Area calculation by class
515,script_187585.txt,Function,Filtering image collection by date and month
516,script_187585.txt,Function,Calculating average of MODIS EVI
517,script_187585.txt,Function,Clipping images to a specific region
518,script_187585.txt,Function,Performing principal component analysis
519,script_187585.txt,Function,Exporting images to Google Drive
520,script_187586.txt,Function,Filtering and averaging MODIS EVI images
521,script_187586.txt,Function,Calculating principal components
522,script_187586.txt,Function,Exporting images to Google Drive
523,script_187587.txt,Function,Filtering and averaging MODIS EVI images
524,script_187587.txt,Function,Calculating principal components
525,script_187587.txt,Function,Exporting images to Google Drive
526,script_187738.txt,Function,Image collection filtering
527,script_187738.txt,Function,Image clipping
528,script_187738.txt,Function,Image normalization
529,script_187738.txt,Function,Image segmentation
530,script_187738.txt,Function,Object-based classification
531,script_187738.txt,Function,Random forest classification
532,script_187738.txt,Function,Image convolution
533,script_187738.txt,Function,Cluster analysis
534,script_187738.txt,Function,Standard deviation calculation
535,script_187738.txt,Function,Area calculation
536,script_187738.txt,Function,Perimeter calculation
537,script_187738.txt,Function,Width and height calculation
538,script_187738.txt,Function,Confusion matrix calculation
539,script_187749.txt,Function,Compose 20-year maximum NDVI images
540,script_187749.txt,Function,Perform trend analysis on NDVI images
541,script_187749.txt,Function,Clip trend result to a region of interest
542,script_187749.txt,Function,Create a time series chart of NDVI values
543,script_187888.txt,Function,Cloud masking for Landsat 8 images
544,script_187888.txt,Function,Calculating NDVI for Landsat images
545,script_187888.txt,Function,Filtering images by date and location
546,script_187888.txt,Function,Merging image collections
547,script_187888.txt,Function,Renaming bands with timestamps
548,script_187888.txt,Function,Sampling regions for land cover classification
549,script_187888.txt,Function,Merging images into a single image
550,script_187888.txt,Function,Iterating over image collection for sampling
551,script_187895.txt,Function,Filtering image collection by date and location
552,script_187895.txt,Function,Applying cloud mask to Landsat images
553,script_187895.txt,Function,Calculating BSI index from Landsat images
554,script_187895.txt,Function,Renaming BSI bands with image acquisition date
555,script_187895.txt,Function,Sampling BSI values at training points
556,script_187895.txt,Function,Sorting image collection by time
557,script_187895.txt,Function,Exporting results to CSV file
558,script_188011.txt,Function,Filtering image collection by geometry
559,script_188011.txt,Function,Converting Kelvin to Celsius
560,script_188011.txt,Function,Clipping images to geometry
561,script_188011.txt,Function,Calculating seasonal temperatures
562,script_188011.txt,Function,Reducing image collection to mean
563,script_188011.txt,Function,Exporting data to CSV
564,script_188011.txt,Function,Calculating NDVI with count
565,script_188011.txt,Function,Filtering by count range
566,script_188011.txt,Function,Reducing columns to max
567,script_188011.txt,Function,Calculating mean values for each polygon
568,script_188011.txt,Function,Calculating max values for each polygon
569,script_188011.txt,Function,Calculating min values for each polygon
570,script_188030.txt,Function,Cloud masking
571,script_188030.txt,Function,Image collection filtering
572,script_188030.txt,Function,NDVI calculation
573,script_188030.txt,Function,Image clipping
574,script_188030.txt,Function,Counting pixels
575,script_188030.txt,Function,Filtering by range
576,script_188030.txt,Function,Mean value calculation
577,script_188030.txt,Function,Max value calculation
578,script_188030.txt,Function,Min value calculation
579,script_188030.txt,Function,Standard deviation calculation
580,script_188030.txt,Function,Region-based statistics calculation
581,script_188030.txt,Function,Data export to CSV
