Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity
60,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Image classification
61,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Image classification
62,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Statistics calculation
63,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Statistics calculation
64,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Visualization
65,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Visualization
66,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Filtering
67,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Filtering
68,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Masking
69,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Masking
70,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Image multiplication
71,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Image multiplication
72,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,maskL8sr (cloud masking and image correction)
73,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,ndvi (calculating Normalized Difference Vegetation Index)
74,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,image filtering and compositing
75,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,image differencing and anomaly calculation
76,script_120271.txt,COPERNICUS/S2_SR,ActOn,addNDVI function to calculate NDVI band
77,script_120271.txt,COPERNICUS/S2_SR,ActOn,median function to calculate median image
78,script_120271.txt,COPERNICUS/S2_SR,ActOn,clip function to clip image to testing area
79,script_120271.txt,COPERNICUS/S2_SR,ActOn,select function to select NDVI band
80,script_120271.txt,COPERNICUS/S2_SR,ActOn,reduceRegion function to calculate percentile
81,script_120271.txt,COPERNICUS/S2_SR,ActOn,Map.addLayer function to add layers to the map
82,script_120557.txt,TIGER/2016/States,ActOn,Filtering the region of interest (Florida) from the TIGER/2016/States feature collection
83,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering Landsat 8 images within the region of interest and date range
84,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Extracting QA bits for cloud masking
85,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Masking out cloudy pixels
86,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Applying decision tree classification for land cover types (water and vegetation)
87,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Cloud masking for Landsat 5 images
88,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image collection filtering and reduction
89,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Percentile calculation and image clipping
90,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Map visualization and layering
91,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image export to Google Drive
92,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Cloud masking for Landsat 5 images
93,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image collection filtering and reduction
94,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Percentile calculation and image clipping
95,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Map visualization and layering
96,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image export to Google Drive
97,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Filtering and selecting administrative boundaries
98,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Area calculation and statistics
99,script_144864.txt,COPERNICUS/S2_SR,ActOn,Cloud masking and image filtering
100,script_144864.txt,COPERNICUS/S2_SR,ActOn,Image collection and mosaicking
101,script_144864.txt,COPERNICUS/S2_SR,ActOn,NDVI calculation and land cover classification
102,script_146128.txt,COPERNICUS/S2,ActOn,Filtering and sorting Sentinel-2 images by date and cloud cover
103,script_146128.txt,COPERNICUS/S2,ActOn,Merging feature collections
104,script_146128.txt,COPERNICUS/S2,ActOn,Creating training data using sample regions
105,script_146128.txt,COPERNICUS/S2,ActOn,Training a classifier using CART algorithm
106,script_146128.txt,COPERNICUS/S2,ActOn,Running classification on Sentinel-2 image
107,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Sample regions for training data
108,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Sample regions for training data
109,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Classify images using Random Forest and CART classifiers
110,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Classify images using Random Forest and CART classifiers
111,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Compute variable importance
112,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Compute variable importance
113,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Classify test data
114,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Classify test data
115,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Classify images using Random Forest and CART classifiers
116,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Compute variable importance
117,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Classify test data
118,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Accuracy assessment
119,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Classify test data
120,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Accuracy assessment
121,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualize results
122,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filtering MODIS images by bounds and date
123,script_155017.txt,MODIS/006/MOD11A1,ActOn,Clipping images to Himachal Pradesh region
124,script_155017.txt,MODIS/006/MOD11A1,ActOn,Scaling LST values
125,script_155017.txt,MODIS/006/MOD11A1,ActOn,Reducing regions to mean LST values
126,script_155017.txt,Settlement points,ActOn,Joining tables by label and imageId
127,script_155017.txt,Settlement points,ActOn,Exporting results to CSV
128,script_165234.txt,MODIS/006/MOD09GA,ActOn,Filtering MODIS data by year (2019) and applying cloud mask
129,script_165234.txt,MODIS/006/MOD09GA,ActOn,Scaling MODIS data
130,script_165234.txt,MODIS/006/MOD09GA,ActOn,Calculating NDVI
131,script_165234.txt,MODIS/006/MOD09GA,ActOn,"Extracting date, month, and day of year from MODIS data"
132,script_165234.txt,MODIS/006/MOD09GA,ActOn,Creating a quality mosaic of NDVI
133,script_165234.txt,MODIS/006/MOD09GA,ActOn,"Visualizing NDVI, greenest pixel, greenest month, and greenest day of year"
134,script_165234.txt,users/giswqs/public/countries,ActOn,None
135,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,maskL8sr
136,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,clip
137,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,median
138,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,reduceRegions
139,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,filterDate
140,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,filterDate
141,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,map
142,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,map
143,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Export.table.toDrive
144,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Export.table.toDrive
145,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filtering image collection by cloud cover and date
146,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Masking clouds and shadows in images
147,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculating NDVI
148,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Clipping images to a specific geometry
149,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Compositing images
150,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Adding layers to the map
151,script_174747.txt,users/juanjoseromeroacm21/MORELIA,ActOn,Filtering country boundaries
152,script_174747.txt,users/juanjoseromeroacm21/michoacan_state,ActOn,Filtering country boundaries
153,script_174747.txt,users/juanjoseromeroacm21/MORELIA,ActOn,Importing LST image collection
154,script_174747.txt,users/juanjoseromeroacm21/michoacan_state,ActOn,Importing LST image collection
155,script_174747.txt,USDOS/LSIB_SIMPLE/2017,ActOn,Importing LST image collection
156,script_174747.txt,USDOS/LSIB_SIMPLE/2017,ActOn,Scaling to Kelvin and converting to Celsius
157,script_174747.txt,MODIS/MOD11A2,ActOn,Importing LST image collection
158,script_174747.txt,MODIS/MOD11A2,ActOn,Scaling to Kelvin and converting to Celsius
159,script_174747.txt,MODIS/MOD11A2,ActOn,Calculating 8-day mean temperature
160,script_174747.txt,MODIS/MOD11A2,ActOn,Charting time series of LST
161,script_174747.txt,MODIS/MOD11A2,ActOn,Testing trend with Sen's slope
162,script_174747.txt,MODIS/MOD11A2,ActOn,Exporting images to Drive
163,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Cloud masking using Landsat 8 imagery
164,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,NDVI calculation and visualization
165,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Thermal band selection and visualization
166,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking using Landsat 8 imagery
167,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation and visualization
168,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Thermal band selection and visualization
169,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Fractional Vegetation Cover (FV) calculation
170,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Emissivity (EM) calculation
171,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Land Surface Temperature (LST) calculation and visualization
172,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Filtering Landsat 7 imagery by date
173,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Preparing Landsat 7 imagery for analysis
174,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Painting a feature collection onto an image
175,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Masking clouds and shadows in Landsat 7 imagery
176,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Renaming bands in Landsat 7 imagery
177,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Buffering points
178,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Calculating zonal statistics
179,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Filtering Sentinel-2 images by date and bounds
180,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Applying NDVI function to the image collection
181,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Masking images using QA60 band
182,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Clipping and visualizing NDVI results
183,script_186294.txt,COPERNICUS/S2,ActOn,Filtering Sentinel-2 images by date and bounds
184,script_186294.txt,COPERNICUS/S2,ActOn,Applying NDVI function to the image collection
185,script_186294.txt,COPERNICUS/S2,ActOn,Masking images using QA60 band
186,script_186294.txt,COPERNICUS/S2,ActOn,Clipping and visualizing NDVI results
187,script_186294.txt,COPERNICUS/S2,ActOn,Exporting NDVI image to Google Drive
188,script_186319.txt,LANDSAT/LC8_SR,ActOn,Filtering and sorting image collections
189,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering and sorting image collections
190,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Filtering and sorting image collections
191,script_186319.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
192,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
193,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Calculating NDVI and NBR indices
194,script_186319.txt,LANDSAT/LC8_SR,ActOn,Mosaicking and exporting images
195,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Mosaicking and exporting images
196,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Mosaicking and exporting images
197,script_186319.txt,COPERNICUS/S2,ActOn,Visualizing and comparing images
198,script_186319.txt,COPERNICUS/S2,ActOn,Detecting forest loss and deforestation
199,script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Filtering and sorting image collections
200,script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Filtering and sorting image collections
201,script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Calculating NDVI and NBR indices
202,script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Calculating NDVI and NBR indices
203,script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Mosaicking and exporting images
204,script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Mosaicking and exporting images
205,script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Visualizing and comparing images
206,script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Visualizing and comparing images
207,script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Detecting forest loss and deforestation
208,script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Detecting forest loss and deforestation
209,script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Detecting forest loss and deforestation
210,script_186320.txt,COPERNICUS/S2,ActOn,Filtering and sorting image collection
211,script_186320.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR
212,script_186320.txt,COPERNICUS/S2,ActOn,Exporting image properties and mosaic
213,script_186320.txt,COPERNICUS/S2,ActOn,Visualizing images with different visualization options
214,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Filtering and sorting image collection
215,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Calculating NDVI and NBR
216,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties and mosaic
217,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Visualizing images with different visualization options
218,script_186321.txt,COPERNICUS/S2,ActOn,Filtering and sorting image collection
219,script_186321.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR
220,script_186321.txt,COPERNICUS/S2,ActOn,Exporting image properties and mosaic
221,script_186321.txt,COPERNICUS/S2,ActOn,Visualizing images with different visualization options
222,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Filtering and sorting image collection
223,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Calculating NDVI and NBR
224,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties and mosaic
225,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Visualizing images with different visualization options
226,script_186323.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering and sorting
227,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image collection filtering and sorting
228,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image collection filtering and sorting
229,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image collection filtering and sorting
230,script_186323.txt,LANDSAT/LC8_SR,ActOn,NDVI and NBR calculation
231,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI and NBR calculation
232,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NDVI and NBR calculation
233,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,NDVI and NBR calculation
234,script_186323.txt,LANDSAT/LC8_SR,ActOn,Image masking and mosaicking
235,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image masking and mosaicking
236,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image masking and mosaicking
237,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image masking and mosaicking
238,script_186323.txt,COPERNICUS/S2,ActOn,Image exporting and visualization
239,script_186323.txt,ft:1XKfDbVsTtinnWZ5Ki89j8074Zm9k2XFHiATs1XNR,ActOn,Feature collection creation and manipulation
240,script_186325.txt,LANDSAT/LC8_SR,ActOn,Image filtering and sorting
241,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image filtering and sorting
242,script_186325.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image filtering and sorting
243,script_186325.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image filtering and sorting
244,script_186325.txt,LANDSAT/LC8_SR,ActOn,NDVI and NBR calculation
245,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI and NBR calculation
246,script_186325.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NDVI and NBR calculation
247,script_186325.txt,LANDSAT/LE7_L1T_TOA,ActOn,NDVI and NBR calculation
248,script_186325.txt,LANDSAT/LC8_SR,ActOn,Image mosaicking and exporting
249,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image mosaicking and exporting
250,script_186325.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image mosaicking and exporting
251,script_186325.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image mosaicking and exporting
252,script_186325.txt,COPERNICUS/S2,ActOn,Map visualization and layer management
253,script_186325.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Feature collection creation and exporting
254,script_186326.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
255,script_186326.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR
256,script_186326.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
257,script_186326.txt,COPERNICUS/S2,ActOn,Creating and exporting mosaic
258,script_186326.txt,COPERNICUS/S2,ActOn,Exporting individual scenes
259,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Filtering image collection by date and bounds
260,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Calculating NDVI and NBR
261,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting image properties to CSV
262,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Creating and exporting mosaic
263,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting individual scenes
264,script_186329.txt,LANDSAT/LC8_SR,ActOn,Filtering and sorting image collections
265,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering and sorting image collections
266,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering and sorting image collections
267,script_186329.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
268,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
269,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDVI and NBR indices
270,script_186329.txt,LANDSAT/LC8_SR,ActOn,Mosaicking images
271,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,Mosaicking images
272,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Mosaicking images
