Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity
73,script_120271.txt,COPERNICUS/S2_SR,ActOn,Add scalebar for visualization
74,script_120557.txt,TIGER/2016/States,ActOn,Cloud and cloud shadow masking
75,script_120557.txt,TIGER/2016/States,ActOn,Decision tree classification for water and vegetation detection
76,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud and cloud shadow masking
77,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Decision tree classification for water and vegetation detection
78,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Cloud masking for Landsat 5 imagery
79,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image collection filtering by date and cloud cover
80,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image compositing and visualization
81,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Exporting processed images to Google Drive
82,script_131942.txt,COPERNICUS/S2_SR,ActOn,Cloud masking for cloud-free image extraction
83,script_131942.txt,COPERNICUS/S2_SR,ActOn,Image clipping over study area
84,script_131942.txt,COPERNICUS/S2_SR,ActOn,Filtering Sentinel scenes by date and cloud cover percentage
85,script_131942.txt,COPERNICUS/S2_SR,ActOn,Creating training data for classification
86,script_131942.txt,COPERNICUS/S2_SR,ActOn,Running random forest classifier
87,script_131942.txt,COPERNICUS/S2_SR,ActOn,Accuracy assessment using confusion matrix
88,script_131942.txt,COPERNICUS/S2_SR,ActOn,Reprojecting classified image to UTM
89,script_131942.txt,COPERNICUS/S2_SR,ActOn,Converting classified image to vector
90,script_131942.txt,COPERNICUS/S2_SR,ActOn,Exporting classified and reprojected images
91,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Cloud and cirrus mask application
92,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Satellite image selection and processing
93,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,NDVI calculation and land cover classification
94,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Area calculation of classified land cover
95,script_144864.txt,COPERNICUS/S2_SR,ActOn,Satellite image selection and processing
96,script_144864.txt,COPERNICUS/S2_SR,ActOn,NDVI calculation and land cover classification
97,script_144864.txt,COPERNICUS/S2_SR,ActOn,Area calculation of classified land cover
98,script_146128.txt,COPERNICUS/S2,ActOn,Image selection based on date and cloud cover
99,script_146128.txt,COPERNICUS/S2,ActOn,Feature collection merging for training data creation
100,script_146128.txt,COPERNICUS/S2,ActOn,Image classification based on trained classifier
101,script_146128.txt,Burnedscar,ActOn,Feature collection merging for training data creation
102,script_146128.txt,vegetation,ActOn,Feature collection merging for training data creation
103,script_146128.txt,Bare_Soil,ActOn,Feature collection merging for training data creation
104,script_146128.txt,Water,ActOn,Feature collection merging for training data creation
105,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Training data preparation for RF and CART classifiers
106,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Training data preparation for RF and CART classifiers
107,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Training data preparation for RF and CART classifiers
108,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Training data preparation for RF and CART classifiers
109,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Feature importance computation
110,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Feature importance computation
111,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Feature importance computation
112,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Feature importance computation
113,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,RF and CART classification of imagery
114,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,RF and CART classification of imagery
115,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,RF and CART classification of imagery
116,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,RF and CART classification of imagery
117,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Accuracy assessment of classification results
118,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Accuracy assessment of classification results
119,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Accuracy assessment of classification results
120,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Accuracy assessment of classification results
121,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Visualizing classification results
122,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Visualizing classification results
123,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Visualizing classification results
124,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualizing classification results
125,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Training data preparation for RF and CART classifiers
126,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Training data preparation for RF and CART classifiers
127,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Training data preparation for RF and CART classifiers
128,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Training data preparation for RF and CART classifiers
129,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Feature importance computation
130,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Feature importance computation
131,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Feature importance computation
132,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Feature importance computation
133,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,RF and CART classification of imagery
134,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,RF and CART classification of imagery
135,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,RF and CART classification of imagery
136,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,RF and CART classification of imagery
137,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Accuracy assessment of classification results
138,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Accuracy assessment of classification results
139,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Accuracy assessment of classification results
140,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Accuracy assessment of classification results
141,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Visualizing classification results
142,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Visualizing classification results
143,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Visualizing classification results
144,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualizing classification results
145,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Training data preparation for RF and CART classifiers
146,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Training data preparation for RF and CART classifiers
147,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Training data preparation for RF and CART classifiers
148,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Training data preparation for RF and CART classifiers
149,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Feature importance computation
150,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Feature importance computation
151,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Feature importance computation
152,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Feature importance computation
153,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,RF and CART classification of imagery
154,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,RF and CART classification of imagery
155,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,RF and CART classification of imagery
156,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,RF and CART classification of imagery
157,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Accuracy assessment of classification results
158,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Accuracy assessment of classification results
159,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Accuracy assessment of classification results
160,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Accuracy assessment of classification results
161,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Visualizing classification results
162,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Visualizing classification results
163,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Visualizing classification results
164,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualizing classification results
165,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filtering MODIS images by location and date
166,script_155017.txt,MODIS/006/MOD11A1,ActOn,Scaling MODIS LST data
167,script_155017.txt,MODIS/006/MOD11A1,ActOn,Calculating mean LST for settlements
168,script_155017.txt,MODIS/006/MOD11A1,ActOn,Formatting and exporting time series data
169,script_155017.txt,Settlement,ActOn,Calculating mean LST for settlements
170,script_159299.txt,users/jannat/gujratCityExt,ActOn,Image collection filtering
171,script_159299.txt,users/jannat/gujratCityExt,ActOn,Image median calculation
172,script_159299.txt,users/jannat/gujratCityExt,ActOn,Feature collection merging
173,script_159299.txt,COPERNICUS/S2,ActOn,Training data creation
174,script_159299.txt,COPERNICUS/S2,ActOn,Classifier training
175,script_159299.txt,COPERNICUS/S2,ActOn,Image classification
176,script_165234.txt,MODIS/006/MOD09GA,ActOn,Cloud masking
177,script_165234.txt,MODIS/006/MOD09GA,ActOn,NDVI calculation
178,script_165234.txt,MODIS/006/MOD09GA,ActOn,Quality mosaic
179,script_165234.txt,users/giswqs/public/countries,ActOn,Date extraction
180,script_165234.txt,users/giswqs/public/countries,ActOn,Month extraction
181,script_165234.txt,users/giswqs/public/countries,ActOn,DOY extraction
182,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Cloud and shadow masking
183,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Cloud and shadow masking
184,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LandTrendr change detection algorithm execution
185,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Composite creation from Landsat images
186,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Training data sampling
187,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Random Forest classification
188,script_174376.txt,LANDSAT/LC08/C01/T1,ActOn,Classification visualization
189,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Cloud masking operation
190,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,NDVI calculation operation
191,script_174747.txt,users/juanjoseromeroacm21/MORELIA,ActOn,Filtering country boundaries
192,script_174747.txt,users/juanjoseromeroacm21/michoacan_state,ActOn,Filtering country boundaries
193,script_174747.txt,USDOS/LSIB_SIMPLE/2017,ActOn,Filtering country boundaries
194,script_174747.txt,MODIS/MOD11A2,ActOn,Calculating mean temperature
195,script_174747.txt,MODIS/MOD11A2,ActOn,Testing trend significance
196,script_176914.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Training a classifier for land cover classification
197,script_176914.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Classifying the image based on trained classifier
198,script_176914.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Calculating area for each land cover class
199,script_176914.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Assessing classification accuracy
200,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Cloud masking for image preprocessing
201,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,NDVI calculation for vegetation analysis
202,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,LST calculation for temperature mapping
203,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image preprocessing
204,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation analysis
205,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation for temperature mapping
206,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Buffering points for analysis
207,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Calculating zonal statistics for Landsat images
208,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Calculating zonal statistics for Landsat images
209,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Calculating zonal statistics for Landsat images
210,script_186294.txt,COPERNICUS/S2,ActOn,Masking clouds in Sentinel-2 images
211,script_186294.txt,COPERNICUS/S2,ActOn,Calculating NDVI from NIR and RED bands
212,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Masking clouds in Sentinel-2 images
213,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Calculating NDVI from NIR and RED bands
214,script_186319.txt,LANDSAT/LC8_SR,ActOn,NDVI calculation for image collection
215,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI calculation for image collection
216,script_186319.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,NDVI calculation for image collection
217,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NDVI calculation for image collection
218,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,NDVI calculation for image collection
219,script_186319.txt,LANDSAT/LC8_SR,ActOn,NBR calculation for image collection
220,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,NBR calculation for image collection
221,script_186319.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,NBR calculation for image collection
222,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,NBR calculation for image collection
223,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,NBR calculation for image collection
224,script_186319.txt,LANDSAT/LC8_SR,ActOn,Exporting image properties to CSV
225,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Exporting image properties to CSV
226,script_186319.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Exporting image properties to CSV
227,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Exporting image properties to CSV
228,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,Exporting image properties to CSV
229,script_186319.txt,LANDSAT/LC8_SR,ActOn,Exporting mosaic image to Google Drive
230,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Exporting mosaic image to Google Drive
231,script_186319.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Exporting mosaic image to Google Drive
232,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Exporting mosaic image to Google Drive
233,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,Exporting mosaic image to Google Drive
234,script_186319.txt,LANDSAT/LC8_SR,ActOn,Exporting individual scenes to Google Drive
235,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Exporting individual scenes to Google Drive
236,script_186319.txt,LANDSAT/LT5_L1T_TOA_FMASK,ActOn,Exporting individual scenes to Google Drive
237,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Exporting individual scenes to Google Drive
238,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,Exporting individual scenes to Google Drive
239,script_186319.txt,COPERNICUS/S2,ActOn,NDVI calculation for image collection
240,script_186319.txt,COPERNICUS/S2,ActOn,NBR calculation for image collection
241,script_186319.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
242,script_186319.txt,COPERNICUS/S2,ActOn,Exporting mosaic image to Google Drive
243,script_186319.txt,COPERNICUS/S2,ActOn,Exporting individual scenes to Google Drive
244,script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,NDVI calculation for image collection
245,script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,NDVI calculation for image collection
246,script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,NDVI calculation for image collection
247,script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,NDVI calculation for image collection
248,script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,NDVI calculation for image collection
249,script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,NDVI calculation for image collection
250,script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,NDVI calculation for image collection
251,script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,NBR calculation for image collection
252,script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,NBR calculation for image collection
253,script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,NBR calculation for image collection
254,script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,NBR calculation for image collection
255,script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,NBR calculation for image collection
256,script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,NBR calculation for image collection
257,script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,NBR calculation for image collection
258,script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Exporting image properties to CSV
259,script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Exporting image properties to CSV
260,script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Exporting image properties to CSV
261,script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Exporting image properties to CSV
262,script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Exporting image properties to CSV
263,script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Exporting image properties to CSV
264,script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties to CSV
265,script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,ActOn,Exporting mosaic image to Google Drive
266,script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,ActOn,Exporting mosaic image to Google Drive
267,script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,ActOn,Exporting mosaic image to Google Drive
268,script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,ActOn,Exporting mosaic image to Google Drive
269,script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,ActOn,Exporting mosaic image to Google Drive
270,script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,ActOn,Exporting mosaic image to Google Drive
271,script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting mosaic image to Google Drive
