Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
11,script_103827.txt,users/hrishippatel/IndiaStates,ActOn,Create weekly Sentinel-1 composites for flood monitoring,users/hrishippatel/,'Generate Image Composites',Clip Images To A Specific Region
12,script_103827.txt,users/hrishippatel/IndiaStates,ActOn,Add layer selection widget for user comparison,users/hrishippatel/,'Add A Feature Collection',Enhancing Image Visualization
13,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Create weekly Sentinel-1 composites for flood monitoring,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",'Generate Image Composites',Clip Images To A Specific Region
14,script_106121.txt,COPERNICUS/S2,ActOn,Filtering Sentinel-2 images by cloud cover and date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",'Filter Image Collection By Cloud Coverage',Display Interactive Map
15,script_106121.txt,COPERNICUS/S2,ActOn,Selecting specific bands for reprojection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",'Select Specific Bands From Images',Export Processed Images To Google Drive
16,script_106121.txt,COPERNICUS/S2,ActOn,Reprojecting image to EPSG:4326 for export,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Reprojection,Image Reprojection
17,script_10828.txt,MODIS/006/MOD09A1,ActOn,"Cloud masking to remove cloud, shadow, and snow effects",MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Cloud And Shade Masking,Calculates Normalized Difference Water Index (NDWI)
18,script_10828.txt,MODIS/006/MOD09A1,ActOn,Calculation of NDVI and NIRV values,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Calculate Spectral Indices And Ratios From Satellite Bands,Calculate Spectral Indices And Ratios From Satellite Bands
19,script_10828.txt,MODIS/006/MOD09A1,ActOn,Linear interpolation for filling missing values,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Interpolate Missing Values,Interpolate Missing Values
20,script_10828.txt,MODIS/006/MOD09A1,ActOn,Feature collection creation for point information extraction,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Sample Collection,Clip Images To A Specific Region
21,script_110133.txt,users/felixgeooperations/Drin/20210112_Drin_flood,ActOn,Selecting Sentinel-1 GRD data based on defined parameters,users/felixgeooperations/Drin/,Data Acquisition And Preprocessing,Data Acquisition And Preprocessing
22,script_110133.txt,users/felixgeooperations/Drin/20210112_Drin_flood,ActOn,Calculating flood extent by comparing before and after images,users/felixgeooperations/Drin/,Change Detection,Change Detection
23,script_110133.txt,users/felixgeooperations/Drin/20210112_Drin_flood,ActOn,Refining flood result using JRC surface water seasonality data,users/felixgeooperations/Drin/,Quality Assessment,Cloud Score Computation
24,script_110133.txt,users/felixgeooperations/Drin/20210112_Drin_flood,ActOn,Masking out areas with more than 5% slope using a Digital Elevation Model,users/felixgeooperations/Drin/,Spatial Masking,Spatial Masking
25,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Selecting Sentinel-1 GRD data based on defined parameters,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Data Acquisition And Preprocessing,Data Acquisition And Preprocessing
26,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Calculating flood extent by comparing before and after images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Change Detection,Change Detection
27,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Refining flood result using JRC surface water seasonality data,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Quality Assessment,Cloud Score Computation
28,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Masking out areas with more than 5% slope using a Digital Elevation Model,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Spatial Masking,Spatial Masking
29,script_110133.txt,JRC/GSW1_0/GlobalSurfaceWater,ActOn,Refining flood result using JRC surface water seasonality data,"JRC Global Surface Water Mapping Layers, v1.4",Quality Assessment,Cloud Score Computation
30,script_110133.txt,WWF/HydroSHEDS/03VFDEM,ActOn,Masking out areas with more than 5% slope using a Digital Elevation Model,"WWF HydroSHEDS Void-Filled DEM, 3 Arc-Seconds",Spatial Masking,Spatial Masking
31,script_110133.txt,JRC/GHSL/P2016/POP_GPW_GLOBE_V1/2015,ActOn,Calculating exposed population density based on GHSL data,"GHSL: Global Human Settlement Layers, Built-Up Grid 1975-1990-2000-2015 (P2016)",Estimation,Flood Area Calculation
32,script_115907.txt,users/nicolasalejandromari/Sitios_NDVI_Tessi,ActOn,Masking clouds in Landsat 8 images,users/nicolasalejandromari/,Image Cloud Masking,Image Cloud Masking
33,script_115907.txt,users/franciscoalaggia/Transectas,ActOn,Masking clouds in Landsat 8 images,users/franciscoalaggia/,Image Cloud Masking,Image Cloud Masking
34,script_115907.txt,users/nicolasalejandromari/Sitios_NDVI_Tessi,ActOn,Adding NDVI and time bands to Landsat 8 images,users/nicolasalejandromari/,Add NDVI Band To Images,Add NDVI Band To Images
35,script_115907.txt,users/franciscoalaggia/Transectas,ActOn,Adding NDVI and time bands to Landsat 8 images,users/franciscoalaggia/,Add NDVI Band To Images,Add NDVI Band To Images
36,script_115907.txt,users/nicolasalejandromari/Sitios_NDVI_Tessi,ActOn,Filtering and processing Landsat 8 data,users/nicolasalejandromari/,Filter And Process Images For Water Detection,Filter Image Collection By Date
37,script_115907.txt,users/franciscoalaggia/Transectas,ActOn,Filtering and processing Landsat 8 data,users/franciscoalaggia/,Filter And Process Images For Water Detection,Filter Image Collection By Date
38,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Masking clouds in Sentinel-2 images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
39,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Adding NDVI and time bands to Sentinel-2 images,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Add NDVI Band To Images,Add NDVI Band To Images
40,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering and processing Sentinel-2 data,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter And Process Images For Water Detection,Filter Image Collection By Date
41,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Creating and displaying a temporal signature chart for NDVI in different vegetation areas,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Generate Time Series Charts For NDVI,Generate Time Series Charts For NDVI
42,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Apply scale factors to Landsat imagery,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Apply Scale Factors To Image,Apply Scale Factors To Image
43,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Apply scale factors to Landsat imagery,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Apply Scale Factors To Image,Apply Scale Factors To Image
44,script_118175.txt,COPERNICUS/S2_SR,ActOn,Mask clouds in Sentinel-2 imagery,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Cloud Masking,Image Cloud Masking
45,script_118175.txt,COPERNICUS/S2_SR,ActOn,"Calculate NDVI, NDWI, MNDWI, NDSI, EWI indices","Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate Spectral Indices And Ratios From Satellite Bands,Calculate Spectral Indices And Ratios From Satellite Bands
46,script_118175.txt,COPERNICUS/S2_SR,ActOn,Identify ICE pixels in Sentinel-2 imagery,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Identify Water And Flood Surfaces Using Indices,Forest Area Calculation
47,script_118175.txt,COPERNICUS/S2_SR,ActOn,Quality mosaic and max composite creation,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Quality Mosaic Generation,Quality Mosaic Generation
48,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculation of NBR before and after the fire,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR for Pre-Fire Image,Calculate Difference Normalized Burn Ratio (dNBR)
49,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculation of NBR before and after the fire,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR for Pre-Fire Image,Calculate Difference Normalized Burn Ratio (dNBR)
50,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Generation of training dataset,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Training Data Creation,Training Data Creation
51,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Generation of training dataset,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Training Data Creation,Training Data Creation
52,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Training the dataset using wekaCascadeKMeans algorithm,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Train And Apply Random Forest Classifier,Train And Apply Random Forest Classifier
53,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Training the dataset using wekaCascadeKMeans algorithm,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Train And Apply Random Forest Classifier,Train And Apply Random Forest Classifier
54,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Statistical analysis and visualization of results,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Statistics Calculation,Calculate And Export Statistics
55,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Statistical analysis and visualization of results,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Statistics Calculation,Calculate And Export Statistics
56,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Application of filters for result visualization,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
57,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Application of filters for result visualization,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
58,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Reclassification and multiplication of binary and severity classification images,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reclassify,Classify And Visualize Burn Severity
59,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Reclassification and multiplication of binary and severity classification images,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reclassify,Classify And Visualize Burn Severity
60,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud and shadow masking,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Shade Masking,Calculates Normalized Difference Water Index (NDWI)
61,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate NDVI Band To Images,Add NDVI Band To Images
62,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image collection filtering,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection,Filter Image Collection
63,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image differencing,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Differencing,Image Differencing
64,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Anomaly calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Anomaly Calculation,Anomaly Calculation
65,script_120271.txt,COPERNICUS/S2_SR,ActOn,Calculate NDVI band,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Add NDVI Band To Images,Add NDVI Band To Images
66,script_120271.txt,COPERNICUS/S2_SR,ActOn,Filter Sentinel-2 images by date and cloud cover,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Filter Image Collection By Date And Boundaries
67,script_120271.txt,COPERNICUS/S2_SR,ActOn,Generate median composite image,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Create Median Composite Of Images,Create RGB Composite Image
68,script_120271.txt,COPERNICUS/S2_SR,ActOn,Clip image to testing area,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Clip Images To Specific Geographic Boundaries,Clip Images To A Specific Region
69,script_120271.txt,COPERNICUS/S2_SR,ActOn,Visualize NDVI with color palette,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Visualize NDVI Results,Visualize NDVI Results
70,script_120271.txt,COPERNICUS/S2_SR,ActOn,Calculate min and max values,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Compute Maximum Values,Calculates Median Of Image Collection
71,script_120271.txt,COPERNICUS/S2_SR,ActOn,Create gradient bar for visualization,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate Histograms,Clip Images To Specific Geographic Boundaries
72,script_120271.txt,COPERNICUS/S2_SR,ActOn,Add frame for visualization,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Add A Legend,Visualize Data With Specific Color Palettes
73,script_120271.txt,COPERNICUS/S2_SR,ActOn,Add scalebar for visualization,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Add A Legend,Visualize Data With Specific Color Palettes
74,script_120557.txt,TIGER/2016/States,ActOn,Cloud and cloud shadow masking,TIGER: US Census States 2016,Cloud And Shade Masking,Calculates Normalized Difference Water Index (NDWI)
75,script_120557.txt,TIGER/2016/States,ActOn,Decision tree classification for water and vegetation detection,TIGER: US Census States 2016,Decision Tree Classification,Decision Tree Classification
76,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud and cloud shadow masking,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Shade Masking,Calculates Normalized Difference Water Index (NDWI)
77,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Decision tree classification for water and vegetation detection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Decision Tree Classification,Decision Tree Classification
78,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Cloud masking for Landsat 5 imagery,users/GeoForPy/Tesis/,Image Cloud Masking,Image Cloud Masking
79,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image collection filtering by date and cloud cover,users/GeoForPy/Tesis/,Filter Image Collection By Date And Cloud Cover,Add NDWI Band To Images
80,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image compositing and visualization,users/GeoForPy/Tesis/,Generate Image Composites,Mosaic Landsat Images
81,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Exporting processed images to Google Drive,users/GeoForPy/Tesis/,Export Processed Images To Google Drive,Export Processed Images To Google Drive
82,script_131942.txt,COPERNICUS/S2_SR,ActOn,Cloud masking for cloud-free image extraction,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cloud And Shade Masking,Calculates Normalized Difference Water Index (NDWI)
83,script_131942.txt,COPERNICUS/S2_SR,ActOn,Image clipping over study area,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Clip Images To A Specific Region,Clip Images To A Specific Region
84,script_131942.txt,COPERNICUS/S2_SR,ActOn,Filtering Sentinel scenes by date and cloud cover percentage,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date And Cloud Cover,Add NDWI Band To Images
85,script_131942.txt,COPERNICUS/S2_SR,ActOn,Creating training data for classification,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Sample Collection,Clip Images To A Specific Region
86,script_131942.txt,COPERNICUS/S2_SR,ActOn,Running random forest classifier,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Random Forest Classification,Random Forest Classification
87,script_131942.txt,COPERNICUS/S2_SR,ActOn,Accuracy assessment using confusion matrix,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Validation And Accuracy Assessment,Accuracy Assessment
88,script_131942.txt,COPERNICUS/S2_SR,ActOn,Reprojecting classified image to UTM,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Reprojection,Image Reprojection
89,script_131942.txt,COPERNICUS/S2_SR,ActOn,Converting classified image to vector,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Convert Raster To Vector,Export Processed Data To Drive
90,script_131942.txt,COPERNICUS/S2_SR,ActOn,Exporting classified and reprojected images,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Export Processed Images,Export Processed Images To Drive
91,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Cloud and cirrus mask application,users/thao226355/share/,Cloud And Shadow Removal,Image Cloud Masking
92,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Satellite image selection and processing,users/thao226355/share/,Image Band Manipulation,Water Indices/Index Calculation
93,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,NDVI calculation and land cover classification,users/thao226355/share/,Calculate NDVI And Date Information,Aggregate Multiple Images
94,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Area calculation of classified land cover,users/thao226355/share/,Area Calculation,Mask Areas To Refine Flood Detection
95,script_144864.txt,COPERNICUS/S2_SR,ActOn,Satellite image selection and processing,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Band Manipulation,Water Indices/Index Calculation
96,script_144864.txt,COPERNICUS/S2_SR,ActOn,NDVI calculation and land cover classification,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NDVI And Date Information,Aggregate Multiple Images
97,script_144864.txt,COPERNICUS/S2_SR,ActOn,Area calculation of classified land cover,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Area Calculation,Mask Areas To Refine Flood Detection
98,script_146128.txt,COPERNICUS/S2,ActOn,Image selection based on date and cloud cover,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date And Cloud Cover,Add NDWI Band To Images
99,script_146128.txt,COPERNICUS/S2,ActOn,Feature collection merging for training data creation,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Merge Feature Collections,Create RGB Composite Image
100,script_146128.txt,COPERNICUS/S2,ActOn,Image classification based on trained classifier,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Machine Learning Classification,Machine Learning Classification
101,script_146128.txt,Burnedscar,ActOn,Feature collection merging for training data creation,MTBS Burned Area Boundaries,Merge Feature Collections,Create RGB Composite Image
102,script_146128.txt,vegetation,ActOn,Feature collection merging for training data creation,FORMA Vegetation T-Statistics,Merge Feature Collections,Create RGB Composite Image
103,script_146128.txt,Bare_Soil,ActOn,Feature collection merging for training data creation,MTBS Burned Area Boundaries,Merge Feature Collections,Create RGB Composite Image
104,script_146128.txt,Water,ActOn,Feature collection merging for training data creation,FORMA Alerts,Merge Feature Collections,Create RGB Composite Image
105,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
106,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
107,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
108,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
109,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
110,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
111,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
112,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
113,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
114,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
115,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
116,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
117,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
118,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
119,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
120,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
121,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Visualizing classification results,users/abuhafsgaa/,Data Visualization,Visualize NDVI Results
122,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Visualizing classification results,users/abuhafsgaa/,Data Visualization,Visualize NDVI Results
123,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Visualizing classification results,users/abuhafsgaa/,Data Visualization,Visualize NDVI Results
124,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualizing classification results,users/abuhafsgaa/,Data Visualization,Visualize NDVI Results
125,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
126,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
127,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
128,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Training data preparation for RF and CART classifiers,users/abuhafsgaa/,Training Data Sampling,Sampling Regions For Training Data
129,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
130,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
131,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
132,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Feature importance computation,users/abuhafsgaa/,Feature Importance Analysis,Feature Importance Analysis
133,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
134,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
135,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
136,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,RF and CART classification of imagery,users/abuhafsgaa/,Machine Learning Classification,Machine Learning Classification
137,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
138,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
139,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
140,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Accuracy assessment of classification results,users/abuhafsgaa/,Accuracy Assessment,Accuracy Assessment
