ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
76,script_125294.txt,Function,Image export to Drive,Export Processed Images To Drive,0.9468938112258912,Export Processed Images To Drive,0.8845831155776978
77,script_144864.txt,Function,Filtering image collection by cloud cover percentage,Filter Image Collection By Cloud Coverage,0.9670151472091676,Filter Image Collection By Cloud Coverage,0.8830305337905884
78,script_144864.txt,Function,Applying cloud mask to images,Image Cloud Masking,0.9549126625061036,Image Cloud Masking,0.8595017790794373
79,script_144864.txt,Function,Calculating NDVI index,Computes Normalized Difference Vegetation Index (NDVI),0.8898367881774902,Compute Median Of NDVI,0.8601329922676086
80,script_144864.txt,Function,Classifying land cover based on NDVI values,Computes Normalized Difference Vegetation Index (NDVI),0.8903586864471436,Land Cover Classification And Mapping,0.7290596961975098
81,script_144864.txt,Function,Calculating area of classified land cover,Calculates And Displays Area For Each Land Cover Category,0.9191919565200806,Calculates And Displays Area For Each Land Cover Category,0.7985293865203857
82,script_146128.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
83,script_146128.txt,Function,Sort images by cloud cover,Sort Image Collections By Cloud Cover,0.9757562279701232,Sort Image Collections By Cloud Cover,0.9390765428543091
84,script_146128.txt,Function,Filter images by region of interest,Filter Images By Region,0.961018979549408,Filter Images By Region,0.9162551164627075
85,script_146128.txt,Function,Merge feature collections,Merge Feature Collections,0.9840441346168518,Merge Feature Collections,0.9686249494552612
86,script_146128.txt,Function,Create training data,Training Data Creation,0.9618303775787354,Training Data Creation,0.8381265997886658
87,script_146128.txt,Function,Train classifier,Trains And Applies Classifier,0.91121244430542,Trains And Applies Classifier,0.800116777420044
88,script_146128.txt,Function,Run classification,Classification,0.8777836561203003,Slope Classification,0.6561264991760254
89,script_15043.txt,Function,Sample regions for training,Sampling Regions For Training Data,0.9558579325675964,Sampling Regions For Training Data,0.8821595311164856
90,script_15043.txt,Function,Add random column to training dataset,Training Data Creation,0.8582686185836792,Sampling Regions For Training Data,0.689591646194458
91,script_15043.txt,Function,Split data for training and testing,Split Data Into Training And Testing Sets,0.9647163152694702,Split Data Into Training And Testing Sets,0.8965775966644287
92,script_15043.txt,Function,Define bands for classification,Classification,0.8660838007926941,Calculate Data For Specific Spectral Bands,0.6731998920440674
93,script_15043.txt,Function,Train Random Forest classifier,Train And Apply Random Forest Classifier,0.9625345468521118,Train And Apply Random Forest Classifier,0.7966053485870361
94,script_15043.txt,Function,Train CART classifier,Training CART Classifier,0.9287713766098022,Training CART Classifier,0.8553562760353088
95,script_15043.txt,Function,Classify imagery,Prepares Images For Classification,0.911445140838623,Classify Images Based On Training Data,0.7609073519706726
96,script_15043.txt,Function,Compute variable importance,Feature Importance Calculation,0.8481618165969849,Feature Importance Calculation,0.7352567911148071
97,script_15043.txt,Function,Display variable importance results,Display Classified Image and Indices,0.8123893737792969,Visualize NDVI Results,0.6679821014404297
98,script_15043.txt,Function,Get confusion matrices for accuracy assessment,Evaluate Classifier Performance Using Confusion Matrix,0.8776035308837891,Evaluate Classifier Performance Using Confusion Matrix,0.7211297154426575
99,script_15043.txt,Function,Visualize classification results,Generate Visualizations And Statistical Charts For Classification Results,0.931243062019348,Generate Visualizations And Statistical Charts For Classification Results,0.815187931060791
100,script_155017.txt,Function,Filtering image collection by bounds,Filter Image Collection By Bounds,0.98711097240448,Filter Image Collection By Bounds,0.929693341255188
101,script_155017.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
102,script_155017.txt,Function,Clipping images to region,Clip Images To A Specific Region,0.9724774956703186,Clip Images To A Specific Region,0.9141402244567871
103,script_155017.txt,Function,Scaling land surface temperature,Derive Land Surface Temperature Using Thermal Properties,0.8620562553405762,Derive Land Surface Temperature Using Thermal Properties,0.7720366716384888
104,script_155017.txt,Function,Reducing regions to mean,Mean Reduction,0.8687014579772949,Reduction Of Image Regions,0.7508523464202881
105,script_155017.txt,Function,Joining tables by label,Select Data,0.7858076095581055,Layer Addition To Map,0.6339778900146484
106,script_155017.txt,Function,Formatting table for export,Export Results,0.8704306483268738,Convert And Format Spatial Data For Export,0.7323981523513794
107,script_165234.txt,Function,Filtering image collection by year,Filter Image Collection By Year,0.9918096661567688,Filter Image Collection By Year,0.9430234432220459
108,script_165234.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
109,script_165234.txt,Function,Scaling image values,Scaling Image Values,0.9927829504013062,Scaling Image Values,0.9702933430671692
110,script_165234.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
111,script_165234.txt,Function,Adding date to image,Add Date Information To Images,0.9602447748184204,Add Date Information To Images,0.9222825169563293
112,script_165234.txt,Function,Adding month to image,Filter Images By Month,0.8997437953948975,Filter Images By Month,0.7330182194709778
113,script_165234.txt,Function,Adding day of year to image,Add Date Information To Images,0.9024906754493712,Add Date Information To Images,0.8225408792495728
114,script_165234.txt,Function,Quality mosaic,Quality Mosaic Generation,0.8682390451431274,Quality Mosaic Generation,0.7825044393539429
115,script_165234.txt,Function,Selecting greenest pixel,Filtering Pixels,0.8690437078475952,Filtering Pixels,0.7532739639282227
116,script_165234.txt,Function,Visualizing NDVI,Visualize NDVI Results,0.9450196027755736,Visualize NDVI Results,0.8888529539108276
117,script_165234.txt,Function,Visualizing greenest month,Creating Monthly Composite,0.843125581741333,Visualize Tree Loss,0.6393759250640869
118,script_165234.txt,Function,Visualizing greenest day of year,Visualize Vegetation Data,0.8289515376091003,Visualize Changes In Forest Cover Over Time,0.6519021987915039
119,script_173652.txt,Function,Masking cloud shadows and clouds in Landsat 8 images,Image Cloud Masking,0.901559829711914,Cloud And Cloud Shadow Masking,0.7564899921417236
120,script_173652.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
121,script_173652.txt,Function,Clipping images to area of interest,Clip Images To A Specific Region,0.9629689455032348,Clip Images To A Specific Region,0.8680708408355713
122,script_173652.txt,Function,Calculating median of image collection,Calculates Median Of Image Collection,0.973394215106964,Calculates Median Of Image Collection,0.952441394329071
123,script_173652.txt,Function,Running LandTrendr algorithm,Terrain Data Generation and Analysis,0.8326383233070374,Terrain Flattening,0.6493739485740662
124,script_173652.txt,Function,Getting change map layers,Layer Addition To Map,0.8533334136009216,Layer Addition To Map,0.727338969707489
125,script_173652.txt,Function,Reducing regions to mean values,Compute Mean Values,0.8772302269935608,Reduction Of Image Regions,0.7517586946487427
126,script_173652.txt,Function,Exporting data to Google Drive,Export Processed Data To Google Drive,0.9622799158096312,Export Processed Data To Google Drive,0.9089250564575195
127,script_174474.txt,Function,Filtering image collection by cloud cover,Filter Image Collection By Cloud Coverage,0.9847007989883424,Filter Image Collection By Cloud Coverage,0.9263248443603516
128,script_174474.txt,Function,Masking clouds and shadows,Cloud And Shade Masking,0.9556217193603516,Cloud And Shade Masking,0.8896570801734924
129,script_174474.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
130,script_174474.txt,Function,Compositing images,Generate Image Composites,0.9306178092956544,Generate Image Composites,0.885098934173584
131,script_174474.txt,Function,Clipping images to geometry,Clip Images To A Specific Region,0.9049092531204224,Clip Images To Specific Geographic Boundaries,0.8072839975357056
132,script_174747.txt,Function,Filter country boundaries,Filter Images By Region,0.8917222023010254,Filtering Administrative Boundaries,0.7625149488449097
133,script_174747.txt,Function,Import LST image collection,Filter Image Collection,0.8249117136001587,Export Composite Image,0.6525292992591858
134,script_174747.txt,Function,Scale to Kelvin and convert to Celsius,Unit Conversion For Temperature Data,0.8430147171020508,Temperature Calculation,0.6791489124298096
135,script_174747.txt,Function,Chart time series of LST,Generate Time Series Charts,0.8716948628425598,Generate Time Series Charts Of Temperature Data,0.6582089066505432
136,script_174747.txt,Function,Calculate 8-day mean temperature,Temperature Calculation,0.8605811595916748,Temperature Calculation,0.7360818982124329
137,script_174747.txt,Function,Test trend with Sen's slope,Trend Analysis,0.837666928768158,Slope calculation,0.6167413592338562
138,script_174747.txt,Function,Export image to drive,Export Processed Images To Drive,0.9479395151138306,Export Processed Images To Drive,0.8643834590911865
139,script_179626.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
140,script_179626.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
141,script_179626.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
142,script_179626.txt,Function,Thermal band selection,Selects Temperature Data,0.8711318969726562,Selects Temperature Data,0.6967939138412476
143,script_179626.txt,Function,Land surface temperature calculation,Surface Temperature Calculation,0.9251976013183594,Surface Temperature Calculation,0.8602403402328491
144,script_179626.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
145,script_180257.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
146,script_180257.txt,Function,Painting feature collection onto an image,Image Mapping,0.8841961622238159,Add A Feature Collection,0.7405765056610107
147,script_180257.txt,Function,Buffering points,Buffering Points,0.9868528842926024,Buffering Points,0.9510499238967896
148,script_180257.txt,Function,Zonal statistics calculation,Area Statistics Calculation,0.9107183814048768,Area Statistics Calculation,0.7382421493530273
149,script_180257.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
150,script_180257.txt,Function,Image renaming,Rename Image Bands,0.8997716903686523,Rename Image Bands,0.7931218147277832
151,script_180257.txt,Function,Image preprocessing,Image Preprocessing,0.9968074560165404,Image Preprocessing,0.9860438108444214
152,script_186294.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
153,script_186294.txt,Function,Applying quality mask to images,Image Masking,0.9226668477058412,Image Masking,0.8076941967010498
154,script_186294.txt,Function,Calculating NDVI from Sentinel-2 images,Calculate NBR for Post-Fire Image,0.8746253252029419,Compute Median Of NDVI,0.7196871042251587
155,script_186294.txt,Function,Clipping and visualizing NDVI results,Visualize NDVI Results,0.9477015733718872,Visualize NDVI Results,0.8690491914749146
156,script_186294.txt,Function,Exporting NDVI image to Google Drive,Export Processed Images To Google Drive,0.9092391729354858,Export Processed Images To Google Drive,0.7858908176422119
157,script_186319.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
158,script_186319.txt,Function,Sorting image collection by time,Sort Image Collection By Time,0.9843525886535645,Sort Image Collection By Time,0.9386392831802368
159,script_186319.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
160,script_186319.txt,Function,Calculating NBR,Calculate NBR For Pre-Fire Image,0.9000684022903442,Calculate NBR For Pre-Fire Image,0.7932332754135132
161,script_186319.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
162,script_186319.txt,Function,Exporting image properties to CSV,Export Composite Image,0.8827931880950928,Exporting Classified Images,0.7296900749206543
163,script_186319.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.8864316940307617,Export Processed Images To Drive,0.7404161691665649
164,script_186319.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.8979113101959229,Export Processed Images To Drive,0.7910524010658264
165,script_186320.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
166,script_186320.txt,Function,Calculating NDVI and NBR indices,Calculate Normalized Difference Water Body Index (NDWBI),0.8791276216506958,Compute Median Of NDVI,0.7871370315551758
167,script_186320.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
168,script_186320.txt,Function,Exporting image properties to CSV,Export Composite Image,0.8827931880950928,Exporting Classified Images,0.7296900749206543
169,script_186320.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.8864316940307617,Export Processed Images To Drive,0.7404161691665649
170,script_186320.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.8979113101959229,Export Processed Images To Drive,0.7910524010658264
171,script_186321.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
172,script_186321.txt,Function,Calculating NDVI and NBR indices,Calculate Normalized Difference Water Body Index (NDWBI),0.8791276216506958,Compute Median Of NDVI,0.7871370315551758
173,script_186321.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
174,script_186321.txt,Function,Exporting image properties to CSV,Export Composite Image,0.8827931880950928,Exporting Classified Images,0.7296900749206543
175,script_186321.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.8979113101959229,Export Processed Images To Drive,0.7910524010658264
176,script_186323.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
177,script_186323.txt,Function,Calculating NDVI and NBR indices,Calculate Normalized Difference Water Body Index (NDWBI),0.8791276216506958,Compute Median Of NDVI,0.7871370315551758
178,script_186323.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
179,script_186323.txt,Function,Exporting image properties to CSV,Export Composite Image,0.8827931880950928,Exporting Classified Images,0.7296900749206543
180,script_186323.txt,Function,Exporting mosaic image to Drive,Export Processed Images To Drive,0.9067927598953248,Export Processed Images To Drive,0.7771373391151428
181,script_186323.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.8979113101959229,Export Processed Images To Drive,0.7910524010658264
182,script_186325.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
183,script_186325.txt,Function,Calculating NDVI and NBR indices,Calculate Normalized Difference Water Body Index (NDWBI),0.8791276216506958,Compute Median Of NDVI,0.7871370315551758
184,script_186325.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
185,script_186325.txt,Function,Exporting image properties to CSV,Export Composite Image,0.8827931880950928,Exporting Classified Images,0.7296900749206543
186,script_186325.txt,Function,Exporting mosaic image to Drive,Export Processed Images To Drive,0.9067927598953248,Export Processed Images To Drive,0.7771373391151428
187,script_186325.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.8979113101959229,Export Processed Images To Drive,0.7910524010658264
188,script_186326.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
189,script_186326.txt,Function,Calculating NDVI and NBR indices,Calculate Normalized Difference Water Body Index (NDWBI),0.8791276216506958,Compute Median Of NDVI,0.7871370315551758
190,script_186326.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
191,script_186326.txt,Function,Exporting image properties to CSV,Export Composite Image,0.8827931880950928,Exporting Classified Images,0.7296900749206543
192,script_186326.txt,Function,Exporting mosaic to Drive,Export Processed Images To Drive,0.8864316940307617,Export Processed Images To Drive,0.7404161691665649
193,script_186326.txt,Function,Exporting individual scenes to Drive,Export Processed Images To Drive,0.8979113101959229,Export Processed Images To Drive,0.7910524010658264
194,script_186329.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
195,script_186329.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
196,script_186329.txt,Function,NBR calculation,Calculate NBR For Pre-Fire Image,0.892743706703186,Calculate NBR for Post-Fire Image,0.7845006585121155
197,script_186329.txt,Function,Image casting,Image Mapping,0.8577049374580383,Image Masking,0.7714536190032959
198,script_186329.txt,Function,Image mosaicking,Image Mosaicking,0.938568115234375,Image Mosaicking,0.8890538215637207
199,script_186329.txt,Function,Image exporting,Export Composite Image,0.938091278076172,Export Selected Image,0.8382644653320312
200,script_186329.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
201,script_186329.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
202,script_186332.txt,Function,Buffer creation around sugar mills,Buffer Creation,0.8202444314956665,Buffer Creation,0.7312607765197754
203,script_186332.txt,Function,Image collection filtering by date,Filter Image Collection By Date,0.990868330001831,Filter Image Collection By Date,0.9425275325775146
204,script_186332.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
205,script_186332.txt,Function,Image classification using k-means clustering,Image Clustering,0.9006803035736084,Image Clustering,0.7692817449569702
206,script_186332.txt,Function,Image masking and clipping,Image Masking,0.9403325915336608,Image Masking,0.8397870063781738
207,script_186332.txt,Function,Image sampling for training,Classify Images Based On Training Data,0.9266461133956908,Feature Sampling For Training,0.8847291469573975
208,script_186332.txt,Function,Clusterer training,Train A Clusterer,0.967879056930542,Train A Clusterer,0.882642924785614
209,script_186332.txt,Function,Unsupervised classification,Unsupervised Clustering,0.9110695123672484,Unsupervised Clustering,0.8570997714996338
210,script_186332.txt,Function,Class merging and remapping,Remapping Values,0.8401814103126526,Remapping,0.7795748114585876
211,script_186332.txt,Function,Image visualization with random colors,Visualize Images In Different Band Combinations,0.8808085918426514,Enhancing Image Visualization,0.7935944199562073
