ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
56,script_186601.txt,Theme,Forest monitoring and land cover classification,FOREST MENSURATION,0.9014551043510436,LAND USE/LAND COVER CLASSIFICATION,0.7395797967910767
57,script_186605.txt,Theme,Forest monitoring and land cover change detection,FOREST MENSURATION,0.8819835782051086,FOREST MENSURATION,0.7361018657684326
58,script_186607.txt,Theme,Forest fire detection and monitoring,FOREST MANAGEMENT,0.8779704570770264,FOREST MENSURATION,0.7797773480415344
59,script_186815.txt,Theme,Forest monitoring and land cover change detection,FOREST MENSURATION,0.8819835782051086,FOREST MENSURATION,0.7361018657684326
60,script_186822.txt,Theme,Agricultural field analysis using Sentinel-1 data,LAND SURFACE/AGRICULTURE INDICATORS,0.832647442817688,LAND SURFACE/AGRICULTURE INDICATORS,0.6613366007804871
61,script_186829.txt,Theme,Amazon Forest Temperature Analysis,FOREST MENSURATION,0.8560162782669067,FOREST MENSURATION,0.6585333943367004
62,script_186856.txt,Theme,Cloud and shadow masking for Sentinel-2 images,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8158639073371887,CLOUD OPTICAL DEPTH/THICKNESS,0.59433513879776
63,script_186886.txt,Theme,Forest monitoring and deforestation detection,FOREST MENSURATION,0.8835861682891846,FOREST MENSURATION,0.7792404294013977
64,script_186888.txt,Theme,Land Surface Temperature and Vegetation Index Analysis,VEGETATION INDEX,0.8776746392250061,LAND SURFACE TEMPERATURE,0.709083616733551
65,script_186892.txt,Theme,Forest monitoring and early detection of forest loss and fire in Dak Nong,FOREST FIRE DANGER INDEX,0.8318899273872375,FOREST MENSURATION,0.6208972930908203
66,script_186914.txt,Theme,Flood area detection and population analysis,FLOOD LEVELS,0.8432958722114563,FLOOD FREQUENCY,0.6283318996429443
67,script_186915.txt,Theme,Flood area detection and population analysis,FLOOD LEVELS,0.8432958722114563,FLOOD FREQUENCY,0.6283318996429443
68,script_186940.txt,Theme,Landsat Time Series Analysis for Land Cover Change Detection,SATELLITE SOIL MOISTURE INDEX,0.8152666687965393,LAND SURFACE,0.6010315418243408
69,script_186974.txt,Theme,Land surface reflectance analysis,APPARENT SURFACE REFLECTIVITY,0.8483002185821533,APPARENT SURFACE REFLECTIVITY,0.746894121170044
70,script_186974.txt,Theme,Water index calculation,WATER VAPOR TRANSPORT INDEX,0.8440803289413452,WATER QUALITY INDEXES,0.7014846801757812
71,script_187038.txt,Theme,Land cover classification and cloud cover analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8808902502059937,LAND USE/LAND COVER CLASSIFICATION,0.7364490032196045
72,script_187125.txt,Theme,Water body detection and analysis,WATER VAPOR INDICATORS,0.8358598947525024,WATER CHARACTERISTICS,0.7221142053604126
73,script_187131.txt,Theme,Wildfire analysis and burned area detection,FIRE WEATHER INDEX,0.8497118949890137,BURNED AREA,0.6540390253067017
74,script_187137.txt,Theme,Land Surface Temperature Analysis,LAND SURFACE TEMPERATURE,0.8780211210250854,LAND SURFACE TEMPERATURE,0.7907720804214478
75,script_187138.txt,Theme,Forest change and temperature analysis in Amazon region,FOREST MENSURATION,0.8575817346572876,FOREST MENSURATION,0.6753197312355042
76,script_187226.txt,Theme,Forest monitoring and analysis,FOREST MENSURATION,0.9097352623939514,FOREST MENSURATION,0.8323196172714233
77,script_187248.txt,Theme,Land Surface Temperature Analysis,LAND SURFACE TEMPERATURE,0.8780211210250854,LAND SURFACE TEMPERATURE,0.7907720804214478
78,script_187481.txt,Theme,Flood Mapping using Sentinel-1 Data,FLOOD LEVELS,0.8276583552360535,FLOOD FREQUENCY,0.6709287166595459
79,script_187523.txt,Theme,Flood Mapping using Sentinel-1 Data,FLOOD LEVELS,0.8276583552360535,FLOOD FREQUENCY,0.6709287166595459
80,script_187528.txt,Theme,Flood Mapping using Sentinel-1 Data,FLOOD LEVELS,0.8276583552360535,FLOOD FREQUENCY,0.6709287166595459
81,script_187530.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
82,script_187532.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
83,script_187533.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
84,script_187534.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
85,script_187535.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
86,script_187582.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
87,script_187585.txt,Theme,Vegetation monitoring using MODIS EVI,VEGETATION INDEX,0.8287577629089355,VEGETATION INDEX,0.6405791640281677
88,script_187586.txt,Theme,Vegetation monitoring using MODIS EVI,VEGETATION INDEX,0.8287577629089355,VEGETATION INDEX,0.6405791640281677
89,script_187587.txt,Theme,Vegetation monitoring using MODIS EVI,VEGETATION INDEX,0.8287577629089355,VEGETATION INDEX,0.6405791640281677
90,script_187738.txt,Theme,Crop land classification and object-based image analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.852581262588501,LAND SURFACE/AGRICULTURE INDICATORS,0.6724078059196472
91,script_187749.txt,Theme,NDVI trend analysis in Beijing,TEMPERATURE TRENDS,0.7826473116874695,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.5928864479064941
92,script_187888.txt,Theme,Land cover classification and vegetation monitoring,LAND SURFACE/AGRICULTURE INDICATORS,0.8811299204826355,LAND USE/LAND COVER CLASSIFICATION,0.7356984615325928
93,script_187895.txt,Theme,Land cover classification and BSI analysis for Harvested land cover type,LAND USE/LAND COVER CLASSIFICATION,0.8570141792297363,LAND USE/LAND COVER CLASSIFICATION,0.6872292757034302
94,script_188011.txt,Theme,Land Surface Temperature Analysis,LAND SURFACE TEMPERATURE,0.8780211210250854,LAND SURFACE TEMPERATURE,0.7907720804214478
95,script_188030.txt,Theme,Land cover classification and vegetation health analysis in Tehran,VEGETATION INDEX,0.8420302867889404,LAND USE/LAND COVER CLASSIFICATION,0.609115481376648
96,script_188052.txt,Theme,Water Detection and Extraction,WATER VAPOR PROCESSES,0.8565769195556641,WATER IMPOUNDMENT,0.7085058689117432
97,script_188147.txt,Theme,Land cover classification and forest monitoring in Zimbabwe,FOREST MENSURATION,0.8402901887893677,FOREST MENSURATION,0.6515896320343018
98,script_188163.txt,Theme,Land cover classification and analysis in Zimbabwe,LAND USE/LAND COVER CLASSIFICATION,0.8481740951538086,LAND USE/LAND COVER CLASSIFICATION,0.6903865933418274
99,script_188190.txt,Theme,Land cover classification and forest monitoring in Zimbabwe,FOREST MENSURATION,0.8402901887893677,FOREST MENSURATION,0.6515896320343018
100,script_188217.txt,Theme,Land cover classification and urbanization analysis,LAND USE/LAND COVER CLASSIFICATION,0.8862724900245667,LAND USE/LAND COVER CLASSIFICATION,0.7638070583343506
101,script_188221.txt,Theme,Climate data analysis for precipitation and evaporation in a specific region,REGIONAL CLIMATE LEVELS,0.8464707136154175,EVAPORATION,0.6307713985443115
102,script_188386.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
103,script_188397.txt,Theme,Wildfire analysis,FIRE WEATHER INDEX,0.8649070262908936,WILDFIRES,0.6221013069152832
104,script_188400.txt,Theme,Air quality analysis using NO2 column number density,CLOUD-SCREENED TOTAL COLUMN NITROGEN DIOXIDE (NO2),0.8372224569320679,AIR QUALITY,0.6742013692855835
105,script_188401.txt,Theme,Temperature analysis,PARTICLE TEMPERATURE,0.8788950443267822,AMBIENT TEMPERATURE,0.7193711996078491
106,script_188412.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
107,script_188413.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
108,script_188414.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
109,script_188419.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
110,script_188454.txt,Theme,Cloud probability analysis in East Asia,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8597670793533325,EASTERN ATLANTIC WESTERN RUSSIA PATTERN,0.5439503192901611
111,script_188455.txt,Theme,Cloud probability analysis in East South Asia,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8693912625312805,CLOUD DYNAMICS,0.5409578084945679
112,script_188458.txt,Theme,Cloud probability analysis in East South Asia,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8693912625312805,CLOUD DYNAMICS,0.5409578084945679
113,script_188465.txt,Theme,Land cover classification and cloud probability analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8845402002334595,LAND USE/LAND COVER CLASSIFICATION,0.7141760587692261
114,script_188502.txt,Theme,Water body area change analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.8449543118476868,WATER CHARACTERISTICS,0.6501154899597168
115,script_188506.txt,Theme,Land cover classification and cloud probability analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8845402002334595,LAND USE/LAND COVER CLASSIFICATION,0.7141760587692261
116,script_188509.txt,Theme,Climate and precipitation analysis in East South Asia,REGIONAL CLIMATE LEVELS,0.8280636072158813,WEATHER/CLIMATE ADVISORIES,0.5723785758018494
117,script_188511.txt,Theme,Climate and precipitation analysis in East South Asia,REGIONAL CLIMATE LEVELS,0.8280636072158813,WEATHER/CLIMATE ADVISORIES,0.5723785758018494
118,script_23533.txt,Theme,Land cover classification and change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865398645401001,LAND USE/LAND COVER CLASSIFICATION,0.7180160284042358
119,script_28.txt,Theme,Snow cover analysis in Pacific Northwest region,SNOW STRATIGRAPHY,0.8199470043182373,SNOW COVER,0.6478629112243652
120,script_3043.txt,Theme,Land cover classification and water body detection,LAND USE/LAND COVER CLASSIFICATION,0.8623676300048828,LAND USE/LAND COVER CLASSIFICATION,0.7041041254997253
121,script_32.txt,Theme,Snow cover analysis and bias determination in MODIS/VIIRS snow product,SNOW STRATIGRAPHY,0.8425671458244324,SNOW MICROSTRUCTURE,0.5986483097076416
122,script_35538.txt,Theme,Land cover classification and waterbody extraction,LAND USE/LAND COVER CLASSIFICATION,0.8668988943099976,LAND USE/LAND COVER CLASSIFICATION,0.6963644623756409
123,script_41838.txt,Theme,Land cover classification using Landsat 8 imagery,LAND USE/LAND COVER CLASSIFICATION,0.8520994782447815,LAND USE/LAND COVER CLASSIFICATION,0.6893901824951172
124,script_42.txt,Theme,Forest cover classification in Cambodia,FOREST COMPOSITION/VEGETATION STRUCTURE,0.8577965497970581,LAND USE/LAND COVER CLASSIFICATION,0.5941089391708374
125,script_43.txt,Theme,Community forest analogue regions identification,FOREST COMPOSITION/VEGETATION STRUCTURE,0.8311846256256104,FOREST MENSURATION,0.5950660109519958
126,script_43803.txt,Theme,Land cover analysis in Zhangjiakou region,LAND SURFACE/AGRICULTURE INDICATORS,0.8330613374710083,LAND USE/LAND COVER CLASSIFICATION,0.6080535650253296
127,script_45435.txt,Theme,Vegetation Cover and Leaf Area Index Analysis,VEGETATION INDEX,0.9025847315788268,VEGETATION COVER,0.6845502853393555
128,script_48.txt,Theme,Land cover change detection and analysis in Cambodia,LAND SURFACE/AGRICULTURE INDICATORS,0.8074016571044922,LAND USE/LAND COVER CLASSIFICATION,0.6008040904998779
129,script_49902.txt,Theme,Vegetation health analysis using satellite indices,VEGETATION INDEX,0.8818026781082153,VEGETATION INDEX,0.6812765598297119
130,script_50.txt,Theme,Forest canopy cover mapping and analysis in Cambodia,FOREST MENSURATION,0.8436906337738037,FOREST COMPOSITION/VEGETATION STRUCTURE,0.6042846441268921
131,script_51624.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
132,script_52026.txt,Theme,Ozone concentration analysis,OZONE SURFACE,0.8732563257217407,OXYGEN ISOTOPE ANALYSIS,0.7443708181381226
133,script_54980.txt,Theme,Land use and land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9536831378936768,LAND USE/LAND COVER CLASSIFICATION,0.8706554174423218
134,script_59099.txt,Theme,"Landslide zone evaluation in Aldea Las Minas, Casillas, Santa Rosa",SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 3),0.8256312012672424,ENVIRONMENTAL ASSESSMENTS,0.4960838556289673
135,script_62526.txt,Theme,Water Area Analysis using Sentinel-2 Imagery,RADAR IMAGERY,0.8268260955810547,WATER CHARACTERISTICS,0.6579856872558594
136,script_65671.txt,Theme,Landsat 5 and 8 median temperature analysis,TEMPERATURE TRENDS,0.8300089836120605,BOUNDARY LAYER TEMPERATURE,0.6125994920730591
137,script_67562.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
138,script_71184.txt,Theme,Lake water quality monitoring,LAKE LEVELS,0.8266569375991821,LAKE LEVELS,0.7219706177711487
139,script_72.txt,Theme,Land cover change detection and analysis in Cambodia,LAND SURFACE/AGRICULTURE INDICATORS,0.8074016571044922,LAND USE/LAND COVER CLASSIFICATION,0.6008040904998779
140,script_75448.txt,Theme,Lake surface area analysis,LAKE LEVELS,0.8289381265640259,LAKE LEVELS,0.654528021812439
141,script_76696.txt,Theme,Arctic treeline project in Russia,ARCTIC TUNDRA,0.8349612951278687,ARCTIC OSCILLATION,0.5349333882331848
142,script_76709.txt,Theme,Water quality analysis,WATER QUALITY/WATER CHEMISTRY,0.8968631029129028,WATER QUALITY,0.7786941528320312
143,script_76709.txt,Theme,Vegetation health monitoring,FOREST MENSURATION,0.8764299750328064,VEGETATION INDEX,0.7096934914588928
144,script_76805.txt,Theme,Arctic greening patterns,ARCTIC OSCILLATION,0.8604307174682617,ARCTIC OSCILLATION,0.5786303281784058
145,script_76839.txt,Theme,Land surface water index and vegetation index analysis,VEGETATION INDEX,0.8843593001365662,LAND SURFACE/AGRICULTURE INDICATORS,0.7031806707382202
146,script_76840.txt,Theme,Land surface water index and vegetation index analysis,VEGETATION INDEX,0.8843593001365662,LAND SURFACE/AGRICULTURE INDICATORS,0.7031806707382202
147,script_76841.txt,Theme,Land surface water index and vegetation index analysis,VEGETATION INDEX,0.8843593001365662,LAND SURFACE/AGRICULTURE INDICATORS,0.7031806707382202
148,script_78663.txt,Theme,Land Cover Classification and Correction,LAND USE/LAND COVER CLASSIFICATION,0.8908320665359497,LAND USE/LAND COVER CLASSIFICATION,0.7857558131217957
149,script_78805.txt,Theme,Land cover analysis using Landsat 5 images,SATELLITE SOIL MOISTURE INDEX,0.8336899280548096,LAND USE/LAND COVER CLASSIFICATION,0.6388751864433289
150,script_85061.txt,Theme,Land cover classification and land use analysis,LAND USE/LAND COVER CLASSIFICATION,0.9245186448097228,LAND USE/LAND COVER CLASSIFICATION,0.8271250128746033
151,script_85217.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
152,script_85219.txt,Theme,Wildfire analysis and monitoring in the Chaco region,FIRE WEATHER INDEX,0.8313376903533936,FOREST MENSURATION,0.5890132188796997
153,script_89887.txt,Theme,Land and water classification,LAND ICE/OCEAN CLASSIFICATION,0.90483158826828,LAND ICE/OCEAN CLASSIFICATION,0.7414292693138123
154,script_89887.txt,Theme,Hillshade generation,SOIL HORIZONS/PROFILE,0.8496022820472717,HORSEHAIR WORMS,0.4490671753883362
155,script_89887.txt,Theme,True color image creation,VISIBLE IMAGERY,0.8031835556030273,PHOTOSYNTHESIS,0.6237378716468811
156,script_95721.txt,Theme,Vegetation health monitoring using remote sensing,FOREST MENSURATION,0.8331915140151978,FOREST MENSURATION,0.6471246480941772
157,script_95950.txt,Theme,Vegetation monitoring using NDVI,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8960400819778442,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.7630428671836853
158,script_96316.txt,Theme,Land cover classification and vegetation monitoring,LAND SURFACE/AGRICULTURE INDICATORS,0.8811299204826355,LAND USE/LAND COVER CLASSIFICATION,0.7356984615325928
159,script_96317.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
160,script_96322.txt,Theme,Land use and land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9536831378936768,LAND USE/LAND COVER CLASSIFICATION,0.8706554174423218
161,script_96322.txt,Theme,Crop monitoring,CROP HEIGHT,0.8503955602645874,AGRICULTURE PRODUCTION,0.6918923854827881
162,script_96322.txt,Theme,Environmental monitoring,ENVIRONMENTAL GOVERNANCE/MANAGEMENT,0.8886603116989136,MARINE ENVIRONMENT MONITORING,0.7746188640594482
163,script_96332.txt,Theme,Land cover classification and water quality analysis,LAND USE/LAND COVER CLASSIFICATION,0.875903308391571,LAND USE/LAND COVER CLASSIFICATION,0.7173174619674683
164,script_96361.txt,Theme,"Landsat 5, 7, 8 image processing and analysis",SATELLITE SOIL MOISTURE INDEX,0.8135190010070801,RADAR IMAGERY,0.6046026945114136
165,script_96424.txt,Theme,Lake Water Extent Analysis,GLACIAL LAKE EXTENT,0.8561184406280518,LAKE LEVELS,0.6702572107315063
166,script_96426.txt,Theme,Lake water surface area analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.8335254788398743,LAKE LEVELS,0.6681857109069824
167,script_96427.txt,Theme,Lake water surface analysis and monitoring,LAKE LEVELS,0.8344486951828003,LAKE LEVELS,0.7017232775688171
168,script_96458.txt,Theme,Rice paddy monitoring,LIDAR,0.7946974635124207,FEED PROCESSING,0.5668032169342041
169,script_96458.txt,Theme,Urban area detection,URBAN AREAS,0.8484090566635132,URBAN AREAS,0.7311509847640991
170,script_96458.txt,Theme,Water body detection,WATER VAPOR INDICATORS,0.845334529876709,WATER DEPTH,0.7196803092956543
171,script_96458.txt,Theme,Vegetation monitoring,VEGETATION INDEX,0.884047269821167,FOREST MENSURATION,0.7622950077056885
