ID,Script_ID,Entity_Type,Value
134,script_186323.txt,Function,Image collection filtering
135,script_186323.txt,Function,NDVI calculation
136,script_186323.txt,Function,NBR calculation
137,script_186323.txt,Function,Image mosaicking
138,script_186323.txt,Function,Image exporting
139,script_186325.txt,Function,Image collection filtering
140,script_186325.txt,Function,NDVI calculation
141,script_186325.txt,Function,NBR calculation
142,script_186325.txt,Function,Image casting
143,script_186325.txt,Function,Image mosaicking
144,script_186325.txt,Function,Image exporting
145,script_186326.txt,Function,Image collection filtering
146,script_186326.txt,Function,NDVI calculation
147,script_186326.txt,Function,NBR calculation
148,script_186326.txt,Function,Image mosaicking
149,script_186326.txt,Function,Image exporting
150,script_186329.txt,Function,Image collection filtering
151,script_186329.txt,Function,Image sorting
152,script_186329.txt,Function,Image filtering by bounds
153,script_186329.txt,Function,Image filtering by cloud cover
154,script_186329.txt,Function,NDVI calculation
155,script_186329.txt,Function,NBR calculation
156,script_186329.txt,Function,Image casting
157,script_186329.txt,Function,Image exporting
158,script_186329.txt,Function,Mosaic creation
159,script_186329.txt,Function,Image visualization
160,script_186332.txt,Function,Image collection filtering
161,script_186332.txt,Function,Buffer creation
162,script_186332.txt,Function,NDVI calculation
163,script_186332.txt,Function,Image classification
164,script_186332.txt,Function,Clustering
165,script_186332.txt,Function,Image masking
166,script_186332.txt,Function,Image visualization
167,script_186333.txt,Function,Image collection filtering
168,script_186333.txt,Function,NDVI calculation
169,script_186333.txt,Function,Image clustering
170,script_186333.txt,Function,Unsupervised classification
171,script_186333.txt,Function,Image masking
172,script_186333.txt,Function,Buffer creation
173,script_186333.txt,Function,Image sampling
174,script_186333.txt,Function,Clusterer training
175,script_186333.txt,Function,Image clustering
176,script_186333.txt,Function,Image remapping
177,script_186333.txt,Function,Image visualization
178,script_186334.txt,Function,Image collection filtering
179,script_186334.txt,Function,Buffer creation
180,script_186334.txt,Function,NDVI calculation
181,script_186334.txt,Function,Unsupervised classification
182,script_186334.txt,Function,Image masking
183,script_186334.txt,Function,Clusterer training
184,script_186334.txt,Function,Image clustering
185,script_186334.txt,Function,Class merging
186,script_186334.txt,Function,Image visualization
187,script_186356.txt,Function,Refined Lee speckle filtering
188,script_186356.txt,Function,Image collection filtering
189,script_186356.txt,Function,Image classification
190,script_186356.txt,Function,Training data creation
191,script_186365.txt,Function,Image filtering
192,script_186365.txt,Function,NDVI calculation
193,script_186365.txt,Function,EVI calculation
194,script_186365.txt,Function,NDWI calculation
195,script_186365.txt,Function,NDWBI calculation
196,script_186365.txt,Function,NDBI calculation
197,script_186365.txt,Function,BAI calculation
198,script_186365.txt,Function,NBRT calculation
199,script_186365.txt,Function,NDSI calculation
200,script_186365.txt,Function,Linear transformation
201,script_186365.txt,Function,Principal component analysis
202,script_186365.txt,Function,Spectral unmixing
203,script_186365.txt,Function,HSV transformation
204,script_186378.txt,Function,Add NDVI and time to image
205,script_186378.txt,Function,Filter image collection by date and bounds
206,script_186378.txt,Function,Clip image to area of interest
207,script_186378.txt,Function,Join image collections by date
208,script_186378.txt,Function,Reduce regions for each station
209,script_186380.txt,Function,Buffering survey points
210,script_186380.txt,Function,Clipping images to buffer
211,script_186380.txt,Function,Cloud masking
212,script_186380.txt,Function,Adding spectral indices
213,script_186380.txt,Function,Calculating mean values around survey points
214,script_186418.txt,Function,Filter image collection by date and polygon
215,script_186418.txt,Function,Compute Landsat 8 calibrated radiance
216,script_186418.txt,Function,Compute Landsat 8 TOA collection
217,script_186418.txt,Function,Compute Landsat 8 SR collection
218,script_186418.txt,Function,Get NCEP atmospheric data
219,script_186418.txt,Function,Join Landsat collections
220,script_186418.txt,Function,Compute NDVI
221,script_186418.txt,Function,Compute emissivity
222,script_186418.txt,Function,Compute surface temperature
223,script_186449.txt,Function,Image selection and filtering
224,script_186449.txt,Function,Feature collection creation
225,script_186449.txt,Function,Image sampling
226,script_186449.txt,Function,Scatter plot generation
227,script_186466.txt,Function,Filtering image collection by polarization and date
228,script_186466.txt,Function,Creating composite image from means at different polarizations and look angles
229,script_186466.txt,Function,Exporting images to Drive
230,script_186503.txt,Function,Filtering Sentinel-1 image collection
231,script_186503.txt,Function,Applying Refined Lee speckle filter
232,script_186503.txt,Function,Converting to natural units
233,script_186503.txt,Function,Converting to dB
234,script_186503.txt,Function,Classifying land cover using CART algorithm
235,script_186528.txt,Function,Refined Lee speckle filtering
236,script_186528.txt,Function,Image collection filtering
237,script_186528.txt,Function,Image classification
238,script_186528.txt,Function,Training data creation
239,script_186540.txt,Function,Filter image collection by date and location
240,script_186540.txt,Function,Cloud masking
241,script_186540.txt,Function,NDVI calculation
242,script_186540.txt,Function,Image reduction and export
243,script_186562.txt,Function,Image collection filtering
244,script_186562.txt,Function,NDVI calculation
245,script_186562.txt,Function,NBR calculation
246,script_186562.txt,Function,Image exporting
247,script_186562.txt,Function,Map visualization
248,script_186570.txt,Function,Image collection filtering
249,script_186570.txt,Function,NDVI calculation
250,script_186570.txt,Function,NBR calculation
251,script_186570.txt,Function,Image masking
252,script_186570.txt,Function,Image mosaicking
253,script_186570.txt,Function,Image exporting
254,script_186601.txt,Function,Filtering image collection by polarization and date
255,script_186601.txt,Function,Creating composite image from means at different polarizations and look angles
256,script_186601.txt,Function,Exporting images to Drive
257,script_186601.txt,Function,Detecting water bodies
258,script_186605.txt,Function,Image collection filtering
259,script_186605.txt,Function,NDVI calculation
260,script_186605.txt,Function,NBR calculation
261,script_186605.txt,Function,Image mosaicking
262,script_186605.txt,Function,Image exporting
263,script_186605.txt,Function,Feature collection creation
264,script_186607.txt,Function,Image collection filtering
265,script_186607.txt,Function,NDVI calculation
266,script_186607.txt,Function,NBR calculation
267,script_186607.txt,Function,Image visualization
268,script_186607.txt,Function,Map creation
269,script_186607.txt,Function,Feature collection painting
270,script_186815.txt,Function,Image collection filtering
271,script_186815.txt,Function,NDVI calculation
272,script_186815.txt,Function,NBR calculation
273,script_186815.txt,Function,Image mosaicking
274,script_186815.txt,Function,Image exporting
275,script_186822.txt,Function,Buffering features
276,script_186822.txt,Function,Filtering image collection
277,script_186822.txt,Function,Converting dB to natural values
278,script_186822.txt,Function,Calculating mean and standard deviation
279,script_186829.txt,Function,Image collection filtering
280,script_186829.txt,Function,Binary mask creation
281,script_186829.txt,Function,Image masking
282,script_186829.txt,Function,Temperature data extraction
283,script_186829.txt,Function,Feature collection creation
284,script_186829.txt,Function,Data export
285,script_186856.txt,Function,Cloud Masking
286,script_186856.txt,Function,Shadow Detection
287,script_186856.txt,Function,Image Collection Filtering
288,script_186856.txt,Function,Image Rescaling
289,script_186856.txt,Function,Cloud Score Calculation
290,script_186856.txt,Function,Dark Pixel Detection
291,script_186856.txt,Function,Shadow Projection
292,script_186856.txt,Function,Image Mosaicking
293,script_186886.txt,Function,Image collection filtering
294,script_186886.txt,Function,NDVI calculation
295,script_186886.txt,Function,NBR calculation
296,script_186886.txt,Function,Image casting
297,script_186886.txt,Function,Image mosaicking
298,script_186886.txt,Function,Image exporting
299,script_186886.txt,Function,Map visualization
300,script_186888.txt,Function,Cloud masking using fmask
301,script_186888.txt,Function,Incoming shortwave radiation calculation
302,script_186888.txt,Function,Radiance calculation
303,script_186888.txt,Function,NDVI and NDWI calculation
304,script_186888.txt,Function,Land surface temperature calculation
305,script_186888.txt,Function,Scatter plot creation
306,script_186892.txt,Function,Image collection filtering
307,script_186892.txt,Function,NDVI calculation
308,script_186892.txt,Function,NBR calculation
309,script_186892.txt,Function,Image mosaicking
310,script_186892.txt,Function,Image exporting
311,script_186914.txt,Function,Image collection filtering
312,script_186914.txt,Function,Mosaicking
313,script_186914.txt,Function,Focal median smoothing
314,script_186914.txt,Function,Thresholding
315,script_186914.txt,Function,Topological intersection
316,script_186914.txt,Function,Image visualization
317,script_186914.txt,Function,Vectorization
318,script_186914.txt,Function,Population counting
319,script_186915.txt,Function,Image collection filtering
320,script_186915.txt,Function,Mosaicking
321,script_186915.txt,Function,Thresholding
322,script_186915.txt,Function,Focal median smoothing
323,script_186915.txt,Function,Topological intersection
324,script_186915.txt,Function,Image visualization
325,script_186915.txt,Function,Vectorization
326,script_186915.txt,Function,Population counting
327,script_186940.txt,Function,Annual SR time series collection building
328,script_186940.txt,Function,L8 to L7 harmonization
329,script_186940.txt,Function,Retrieve a sensor SR collection
330,script_186940.txt,Function,Reduce collection to single image per year by medoid
331,script_186974.txt,Function,Cloud masking
332,script_186974.txt,Function,Image collection filtering
333,script_186974.txt,Function,Band selection
334,script_186974.txt,Function,Image renaming
335,script_186974.txt,Function,NDWI and MNDWI calculation
336,script_186974.txt,Function,Image collection merging
337,script_186974.txt,Function,Time series analysis
338,script_187038.txt,Function,Image collection filtering
339,script_187038.txt,Function,Cloud cover calculation
340,script_187038.txt,Function,Image classification
341,script_187038.txt,Function,Image masking
342,script_187038.txt,Function,Feature collection creation
343,script_187125.txt,Function,Image filtering and resampling
344,script_187125.txt,Function,Image normalization and difference calculation
345,script_187125.txt,Function,Thresholding and water body detection
346,script_187125.txt,Function,Otsu thresholding
347,script_187125.txt,Function,Canny edge detection
348,script_187125.txt,Function,Image masking and clipping
349,script_187131.txt,Function,Filtering image collection by date and region
350,script_187131.txt,Function,Creating cloud-free composite
351,script_187131.txt,Function,Calculating NBR index
352,script_187131.txt,Function,Buffering vectors
353,script_187131.txt,Function,Reducing to vectors
354,script_187137.txt,Function,Image Collection Filtering
355,script_187137.txt,Function,Temperature Unit Conversion
356,script_187137.txt,Function,Annual Image Aggregation
357,script_187137.txt,Function,Monthly Max/Min/Mean Temperature Calculation
358,script_187137.txt,Function,Image Series Chart Generation
359,script_187138.txt,Function,Image collection filtering
360,script_187138.txt,Function,Binary mask creation
361,script_187138.txt,Function,Image masking
362,script_187138.txt,Function,Temperature data collection
363,script_187138.txt,Function,Feature collection creation
364,script_187138.txt,Function,Data export
365,script_187226.txt,Function,Cloud score calculation
366,script_187226.txt,Function,Shadow mask creation
367,script_187226.txt,Function,Water mask creation
368,script_187226.txt,Function,Image collection filtering
369,script_187226.txt,Function,Image masking
370,script_187226.txt,Function,Mosaicking
371,script_187248.txt,Function,Cloud Masking
372,script_187248.txt,Function,Image Collection Filtering
373,script_187248.txt,Function,NDVI Calculation
374,script_187248.txt,Function,Emissivity Calculation
375,script_187248.txt,Function,Land Surface Temperature Calculation
376,script_187481.txt,Function,Filtering image collection
377,script_187481.txt,Function,Converting to natural scale
378,script_187481.txt,Function,Smoothing images
379,script_187481.txt,Function,Calculating band ratio
380,script_187481.txt,Function,Creating flood mask
381,script_187523.txt,Function,Filtering image collection
382,script_187523.txt,Function,Converting to natural scale
383,script_187523.txt,Function,Smoothing images
384,script_187523.txt,Function,Calculating band ratio
385,script_187523.txt,Function,Creating histogram
386,script_187528.txt,Function,Filtering image collection by bounds
387,script_187528.txt,Function,Converting to natural scale
388,script_187528.txt,Function,Focal median smoothing
389,script_187528.txt,Function,Calculating band ratio
390,script_187528.txt,Function,Creating RGB image
391,script_187528.txt,Function,Histogram generation
392,script_187530.txt,Function,Filtering image collection by date and bounds
393,script_187530.txt,Function,Converting image to natural scale
394,script_187530.txt,Function,Applying smoothing filter
395,script_187530.txt,Function,Calculating band ratio
396,script_187530.txt,Function,Generating histogram
397,script_187532.txt,Function,Filtering image collection
398,script_187532.txt,Function,Converting to natural scale
399,script_187532.txt,Function,Smoothing image
400,script_187532.txt,Function,Calculating band ratio
401,script_187532.txt,Function,Generating histogram
402,script_187532.txt,Function,Flood mapping
403,script_187533.txt,Function,Filtering image collection by date and bounds
404,script_187533.txt,Function,Converting image to natural scale
405,script_187533.txt,Function,Applying smoothing filter
406,script_187533.txt,Function,Calculating band ratio
407,script_187533.txt,Function,Generating histogram
408,script_187534.txt,Function,Filtering image collection by date and bounds
409,script_187534.txt,Function,Applying smoothing filter to images
410,script_187534.txt,Function,Calculating band ratios
411,script_187534.txt,Function,Generating histograms
412,script_187535.txt,Function,Filtering image collection by date and bounds
413,script_187535.txt,Function,Converting image to natural scale
414,script_187535.txt,Function,Applying focal median smoothing
415,script_187535.txt,Function,Calculating band ratio
416,script_187535.txt,Function,Generating histogram
417,script_187582.txt,Function,Cloud masking using Sentinel-2 QA band
418,script_187582.txt,Function,Vegetation index computation
419,script_187582.txt,Function,Image classification using SVM
420,script_187582.txt,Function,Accuracy assessment
421,script_187585.txt,Function,Filter image collection by date
422,script_187585.txt,Function,Calculate average of MODIS EVI
423,script_187585.txt,Function,Perform Principal Component Analysis
424,script_187586.txt,Function,Filtering image collection by date
425,script_187586.txt,Function,Calculating average of MODIS EVI
426,script_187586.txt,Function,Performing principal component analysis
427,script_187587.txt,Function,Filter image collection by date
428,script_187587.txt,Function,Calculate average of MODIS EVI
429,script_187587.txt,Function,Perform principal component analysis
430,script_187738.txt,Function,Image collection filtering
431,script_187738.txt,Function,Image clipping
432,script_187738.txt,Function,Image normalization
433,script_187738.txt,Function,Image segmentation
434,script_187738.txt,Function,Object-based classification
435,script_187738.txt,Function,Random forest classification
436,script_187738.txt,Function,Image convolution
437,script_187738.txt,Function,Spatial analysis
438,script_187749.txt,Function,Compose 20-year maximum NDVI images
439,script_187749.txt,Function,Perform trend analysis
440,script_187749.txt,Function,Display results
441,script_187749.txt,Function,Select region of interest
442,script_187749.txt,Function,Plot NDVI time series
443,script_187888.txt,Function,Cloud masking
444,script_187888.txt,Function,NDVI calculation
445,script_187888.txt,Function,Image collection filtering
446,script_187888.txt,Function,Time band creation
447,script_187888.txt,Function,Image renaming
448,script_187888.txt,Function,Sampling regions
449,script_187888.txt,Function,Merging images
450,script_187895.txt,Function,Filtering image collection by date and location
451,script_187895.txt,Function,Applying cloud mask to Landsat images
452,script_187895.txt,Function,Calculating BSI index
453,script_187895.txt,Function,Renaming BSI band with sensing time
454,script_187895.txt,Function,Sampling BSI values at training points
455,script_188011.txt,Function,Filtering image collection by bounds
456,script_188011.txt,Function,Converting Kelvin to Celsius
457,script_188011.txt,Function,Clipping images to geometry
458,script_188011.txt,Function,Calculating seasonal temperatures
459,script_188011.txt,Function,Reducing image collection to mean
460,script_188011.txt,Function,Exporting to CSV
461,script_188011.txt,Function,Calculating NDVI
462,script_188011.txt,Function,Filtering by count range
463,script_188011.txt,Function,Reducing columns to max
464,script_188011.txt,Function,Charting image series
465,script_188030.txt,Function,Cloud masking
466,script_188030.txt,Function,Image collection filtering
467,script_188030.txt,Function,NDVI calculation
468,script_188030.txt,Function,Image clipping
469,script_188030.txt,Function,Mean value calculation
470,script_188030.txt,Function,Max value calculation
471,script_188030.txt,Function,Min value calculation
472,script_188030.txt,Function,Standard deviation calculation
473,script_188030.txt,Function,Region-based statistics calculation
474,script_188030.txt,Function,Data export
475,script_188052.txt,Function,Cloud masking
476,script_188052.txt,Function,Image collection filtering
477,script_188052.txt,Function,MNDWI calculation
478,script_188052.txt,Function,Otsu thresholding
479,script_188052.txt,Function,Water body extraction
480,script_188052.txt,Function,Area calculation
481,script_188163.txt,Function,Image collection filtering
482,script_188163.txt,Function,Mosaicking
483,script_188163.txt,Function,Image classification
484,script_188163.txt,Function,Image masking
485,script_188163.txt,Function,Feature extraction
486,script_188163.txt,Function,Image compositing
487,script_188163.txt,Function,Quality band calculation
488,script_188163.txt,Function,Normalized difference calculation
489,script_188163.txt,Function,Image clipping
490,script_188163.txt,Function,Feature collection filtering
491,script_188163.txt,Function,Image training
492,script_188163.txt,Function,Classifier application
493,script_188217.txt,Function,Masking Landsat 8 images
494,script_188217.txt,Function,Masking Landsat 7 images
495,script_188217.txt,Function,Renaming bands
496,script_188217.txt,Function,Calculating indices
497,script_188217.txt,Function,Normalizing image values
498,script_188217.txt,Function,Printing histograms
499,script_188217.txt,Function,Calculating class areas
500,script_188217.txt,Function,Creating land cover charts
501,script_188217.txt,Function,Filling gaps in images
502,script_188217.txt,Function,Reclassifying images
503,script_188217.txt,Function,Buffering polygons
504,script_188221.txt,Function,Filter image collection by date
505,script_188221.txt,Function,Select variables from image collection
506,script_188221.txt,Function,Reduce region to mean value
507,script_188221.txt,Function,Export feature collection to CSV
508,script_188386.txt,Function,Image collection creation
509,script_188386.txt,Function,Geometry definition
510,script_188386.txt,Function,Image filtering
511,script_188397.txt,Function,Filtering image collection by date
512,script_188397.txt,Function,Selecting specific image band
513,script_188397.txt,Function,Creating video thumbnail
514,script_188400.txt,Function,Image collection filtering
515,script_188400.txt,Function,Image clipping
516,script_188400.txt,Function,Visualization with custom palette
517,script_188401.txt,Function,Filter image collection by date
518,script_188401.txt,Function,Clip image by polygon
519,script_188401.txt,Function,Select temperature component
520,script_188412.txt,Function,Cloud masking
521,script_188412.txt,Function,Image collection filtering
522,script_188412.txt,Function,NDVI calculation
523,script_188412.txt,Function,LST calculation
524,script_188412.txt,Function,Image visualization
525,script_188413.txt,Function,Cloud masking
526,script_188413.txt,Function,Image collection filtering
527,script_188413.txt,Function,NDVI calculation
528,script_188413.txt,Function,LST calculation
529,script_188413.txt,Function,Image visualization
530,script_188414.txt,Function,Cloud masking
531,script_188414.txt,Function,Image collection filtering
532,script_188414.txt,Function,NDVI calculation
533,script_188414.txt,Function,LST calculation
534,script_188414.txt,Function,Image visualization
535,script_188419.txt,Function,Cloud masking
536,script_188419.txt,Function,Image collection filtering
537,script_188419.txt,Function,NDVI calculation
538,script_188419.txt,Function,LST calculation
539,script_188419.txt,Function,Image visualization
540,script_188454.txt,Function,Filter image collection by date and bounds
541,script_188454.txt,Function,Create mosaic from image collection
542,script_188454.txt,Function,Mask clouds from image
543,script_188454.txt,Function,Calculate sum of image collection
544,script_188454.txt,Function,Reduce image collection to single band
545,script_188455.txt,Function,Filtering image collection by date and bounds
546,script_188455.txt,Function,Creating mosaic from image collection
547,script_188455.txt,Function,Masking clouds from image
548,script_188455.txt,Function,Calculating sum of image collection
549,script_188455.txt,Function,Calculating percentage of cloud probability
550,script_188458.txt,Function,Filter image collection by date
551,script_188458.txt,Function,Create mosaic from image collection
552,script_188458.txt,Function,Mask clouds in image
553,script_188458.txt,Function,Calculate sum of image collection
554,script_188458.txt,Function,Calculate percentage of cloud probability
555,script_188465.txt,Function,Filter image collection by date
556,script_188465.txt,Function,Create mosaic from image collection
557,script_188465.txt,Function,Reduce image to ROI
558,script_188465.txt,Function,Mask clouds from image
559,script_188465.txt,Function,Calculate sum of image collection
560,script_188502.txt,Function,Filtering image collection
561,script_188502.txt,Function,Applying OTSU thresholding
562,script_188502.txt,Function,Calculating water body area
563,script_188502.txt,Function,Generating chart
564,script_188506.txt,Function,Filter image collection by date and bounds
565,script_188506.txt,Function,Create mosaic from image collection
566,script_188506.txt,Function,Mask clouds from image
567,script_188506.txt,Function,Calculate sum of image collection
568,script_188506.txt,Function,Calculate percentage of cloud probability
569,script_188509.txt,Function,Filter image collection by date
570,script_188509.txt,Function,Clip image to ROI
571,script_188509.txt,Function,Calculate total precipitation
572,script_188509.txt,Function,Mask clouds
573,script_188509.txt,Function,Calculate percentage image
574,script_188509.txt,Function,Compute cross-correlation
575,script_188511.txt,Function,Filter image collection by date
576,script_188511.txt,Function,Clip image to ROI
577,script_188511.txt,Function,Calculate total precipitation
578,script_188511.txt,Function,Mask clouds in images
579,script_188511.txt,Function,Calculate correlation coefficient
580,script_23533.txt,Function,Image remapping
581,script_23533.txt,Function,Image collection creation
582,script_23533.txt,Function,Land cover classification
583,script_23533.txt,Function,Change detection analysis
584,script_28.txt,Function,Image collection filtering
585,script_28.txt,Function,Sensor harmonization
586,script_28.txt,Function,Surface reflectance collection retrieval
587,script_28.txt,Function,Image masking
588,script_28.txt,Function,Normalized difference calculation
589,script_28.txt,Function,Regional statistics calculation
590,script_3043.txt,Function,Image collection filtering
591,script_3043.txt,Function,Image renaming and band selection
592,script_3043.txt,Function,Image masking and quality control
593,script_3043.txt,Function,Vegetation index calculation
594,script_3043.txt,Function,Water frequency analysis
595,script_3043.txt,Function,Land cover classification
596,script_32.txt,Function,Generate daily composites
597,script_32.txt,Function,Make snow persistence composite
598,script_32.txt,Function,Generate wet snow image collection
599,script_32.txt,Function,Update mask
600,script_32.txt,Function,Export data
601,script_35538.txt,Function,Filtering image collection by date and bounds
602,script_35538.txt,Function,Calculating median image
603,script_35538.txt,Function,Clipping image to ROI
604,script_35538.txt,Function,Calculating NDVI
605,script_35538.txt,Function,Masking image based on NDVI threshold
606,script_35538.txt,Function,Displaying image in map canvas
607,script_41838.txt,Function,Image collection filtering
608,script_41838.txt,Function,Image clipping
609,script_41838.txt,Function,Feature collection creation
610,script_41838.txt,Function,Training sample creation
611,script_41838.txt,Function,Random forest classification
612,script_41838.txt,Function,Image classification
613,script_42.txt,Function,Get user inputs and imports
614,script_42.txt,Function,Get AOI geometry
615,script_42.txt,Function,Get forest cover data
616,script_42.txt,Function,Get LTOP fitted outputs
617,script_42.txt,Function,Create training data
618,script_42.txt,Function,Train a model
619,script_42.txt,Function,Run classification
620,script_43.txt,Function,Calculate mean canopy cover
621,script_43.txt,Function,Create random feature collection
622,script_43.txt,Function,Move feature polygons
623,script_43.txt,Function,Filter by country boundary
624,script_43.txt,Function,Filter by non-overlapping features
625,script_43.txt,Function,Filter by similar canopy cover
626,script_43803.txt,Function,Filtering image collection by bounds and date
627,script_43803.txt,Function,Sorting image collection by cloud cover
628,script_43803.txt,Function,Mosaicking images
629,script_43803.txt,Function,Clipping image by region
630,script_43803.txt,Function,Selecting image bands
631,script_43803.txt,Function,Exporting image to drive
632,script_45435.txt,Function,Image Collection Filtering
633,script_45435.txt,Function,Image Selection
634,script_45435.txt,Function,Mean Reduction
635,script_45435.txt,Function,Data Quality Control
636,script_45435.txt,Function,Image Visualization
637,script_48.txt,Function,Annual change detection processing
638,script_48.txt,Function,LandTrendr fit algorithm
639,script_48.txt,Function,Image collection filtering
640,script_48.txt,Function,Index calculation
641,script_48.txt,Function,Breakpoint preparation
642,script_48.txt,Function,Segment length calculation
643,script_48.txt,Function,Time since last vertex calculation
