Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity
63,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Creating yearly composites
64,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering by date and clipping to study area
65,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Creating image series chart
66,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Creating timeseries GIF
67,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating image differences
68,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating standard anomalies
69,script_120271.txt,COPERNICUS/S2_SR,ActOn,Filtering image collection by date and cloud coverage
70,script_120271.txt,COPERNICUS/S2_SR,ActOn,Calculating NDVI band
71,script_120271.txt,COPERNICUS/S2_SR,ActOn,Applying median reduction to image collection
72,script_120271.txt,COPERNICUS/S2_SR,ActOn,Clipping image to testing area
73,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Drawing gradient bar
74,script_120271.txt,users/gena/packages:palettes,ActOn,Drawing gradient bar
75,script_120271.txt,users/gena/packages:style,ActOn,Drawing gradient bar
76,script_120271.txt,users/gena/packages:utils,ActOn,Drawing gradient bar
77,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Drawing frame
78,script_120271.txt,users/gena/packages:palettes,ActOn,Drawing frame
79,script_120271.txt,users/gena/packages:style,ActOn,Drawing frame
80,script_120271.txt,users/gena/packages:utils,ActOn,Drawing frame
81,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Drawing scale bar
82,script_120271.txt,users/gena/packages:palettes,ActOn,Drawing scale bar
83,script_120271.txt,users/gena/packages:style,ActOn,Drawing scale bar
84,script_120271.txt,users/gena/packages:utils,ActOn,Drawing scale bar
85,script_120557.txt,TIGER/2016/States,ActOn,Filtering image collection by region
86,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Masking cloudy pixels
87,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Computing QA bits
88,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Classifying land cover using decision tree
89,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating frequency of land cover classes
90,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Cloud masking for Landsat 5 images
91,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image collection filtering by date and cloud cover
92,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image clipping to region of interest
93,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Percentile calculation for image collection
94,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image visualization with multiple band combinations
95,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image export to Google Drive
96,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Filtering image collection by cloud cover
97,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Applying cloud mask to images
98,script_144864.txt,COPERNICUS/S2_SR,ActOn,Calculating NDVI index
99,script_144864.txt,COPERNICUS/S2_SR,ActOn,Classifying land cover based on NDVI
100,script_144864.txt,COPERNICUS/S2_SR,ActOn,Calculating area of classified land cover
101,script_146128.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and cloud cover
102,script_146128.txt,COPERNICUS/S2,ActOn,Merging feature collections
103,script_146128.txt,COPERNICUS/S2,ActOn,Creating training data for classification
104,script_146128.txt,COPERNICUS/S2,ActOn,Training a classifier
105,script_146128.txt,COPERNICUS/S2,ActOn,Running classification on an image
106,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Sample regions for training
107,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Add random column to training dataset
108,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Split data for training and testing
109,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Define bands for classification
110,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Train Random Forest and CART classifiers
111,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Classify imagery using trained classifiers
112,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Compute variable importance
113,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Display variable importance results
114,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Get confusion matrices for accuracy assessment
115,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualize classification results
116,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filtering image collection by bounds
117,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filtering image collection by date
118,script_155017.txt,MODIS/006/MOD11A1,ActOn,Clipping images to region
119,script_155017.txt,MODIS/006/MOD11A1,ActOn,Scaling land surface temperature
120,script_155017.txt,MODIS/006/MOD11A1,ActOn,Reducing regions to mean
121,script_155017.txt,MODIS/006/MOD11A1,ActOn,Joining tables by label
122,script_155017.txt,MODIS/006/MOD11A1,ActOn,Formatting table for export
123,script_165234.txt,MODIS/006/MOD09GA,ActOn,Filtering image collection by year
124,script_165234.txt,MODIS/006/MOD09GA,ActOn,Cloud masking
125,script_165234.txt,MODIS/006/MOD09GA,ActOn,Scaling image values
126,script_165234.txt,MODIS/006/MOD09GA,ActOn,Calculating NDVI
127,script_165234.txt,MODIS/006/MOD09GA,ActOn,Adding date information
128,script_165234.txt,MODIS/006/MOD09GA,ActOn,Adding month information
129,script_165234.txt,MODIS/006/MOD09GA,ActOn,Adding day of year information
130,script_165234.txt,MODIS/006/MOD09GA,ActOn,Quality mosaic
131,script_165234.txt,MODIS/006/MOD09GA,ActOn,Selecting greenest pixel
132,script_165234.txt,MODIS/006/MOD09GA,ActOn,Visualizing NDVI
133,script_165234.txt,MODIS/006/MOD09GA,ActOn,Visualizing greenest month
134,script_165234.txt,MODIS/006/MOD09GA,ActOn,Visualizing greenest day of year
135,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Masking cloud shadows and clouds from Landsat 8 images
136,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Masking cloud shadows and clouds from Landsat 8 images
137,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Filtering image collection by date
138,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Filtering image collection by date
139,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Clipping images to area of interest
140,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Clipping images to area of interest
141,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating median of image collection
142,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Running LandTrendr algorithm
143,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Getting change map layers
144,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Reducing regions to mean values
145,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting data to Google Drive
146,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filtering image collection by cloud cover
147,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Masking clouds and shadows
148,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculating NDVI
149,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Compositing images
150,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Clipping images to geometry
151,script_174747.txt,users/juanjoseromeroacm21/MORELIA,ActOn,Filter country boundaries
152,script_174747.txt,users/juanjoseromeroacm21/michoacan_state,ActOn,Filter country boundaries
153,script_174747.txt,MODIS/MOD11A2,ActOn,Import LST image collection
154,script_174747.txt,MODIS/MOD11A2,ActOn,Scale to Kelvin and convert to Celsius
155,script_174747.txt,MODIS/MOD11A2,ActOn,Calculate 8-day mean temperature
156,script_174747.txt,MODIS/MOD11A2,ActOn,Chart time series of LST
157,script_174747.txt,MODIS/MOD11A2,ActOn,Test trend with Sen's slope
158,script_174747.txt,MODIS/MOD11A2,ActOn,Export image to drive
159,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Cloud masking
160,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Image collection filtering
161,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Image visualization
162,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation
163,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Thermal band selection
164,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Land surface temperature calculation
165,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Filtering image collection by date
166,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Image preprocessing
167,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Painting feature collection onto an image
168,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Image masking
169,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Buffering points
170,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Zonal statistics calculation
171,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image renaming
172,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Filtering image collection by date and bounds
173,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Applying quality mask to images
174,script_186294.txt,COPERNICUS/S2,ActOn,Calculating NDVI from Sentinel-2 images
175,script_186294.txt,COPERNICUS/S2,ActOn,Clipping and visualizing NDVI results
176,script_186294.txt,COPERNICUS/S2,ActOn,Exporting NDVI image to Drive
177,script_186319.txt,LANDSAT/LC8_SR,ActOn,Filtering image collection by date
178,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collection by date
179,script_186319.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
180,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
181,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Mosaicking images
182,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,Mosaicking images
183,script_186319.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
184,script_186319.txt,COPERNICUS/S2,ActOn,Exporting mosaic to Drive
185,script_186320.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
186,script_186320.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR indices
187,script_186320.txt,COPERNICUS/S2,ActOn,Mosaicking images
188,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties to CSV
189,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting mosaic to Drive
190,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting individual scenes to Drive
191,script_186321.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
192,script_186321.txt,COPERNICUS/S2,ActOn,Mosaicking images
193,script_186321.txt,COPERNICUS/S2,ActOn,Exporting mosaic to Drive
194,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Calculating NDVI and NBR indices
195,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties to CSV
196,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting individual scenes to Drive
197,script_186323.txt,LANDSAT/LC8_SR,ActOn,Filtering image collections by date and bounds
198,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collections by date and bounds
199,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Filtering image collections by date and bounds
200,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,Filtering image collections by date and bounds
201,script_186323.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
202,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
203,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Calculating NDVI and NBR indices
204,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating NDVI and NBR indices
205,script_186323.txt,LANDSAT/LC8_SR,ActOn,Mosaicking images
206,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Mosaicking images
207,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Mosaicking images
208,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,Mosaicking images
209,script_186323.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
210,script_186323.txt,COPERNICUS/S2,ActOn,Exporting individual scenes to Drive
211,script_186323.txt,ft:1XKfDbVsTtinnWZ5Ki89j8074Zm9k2XFHiATs1XNR,ActOn,Exporting individual scenes to Drive
212,script_186325.txt,LANDSAT/LC8_SR,ActOn,Filtering image collection by date
213,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collection by date
214,script_186325.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
215,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
216,script_186325.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Mosaicking images
217,script_186325.txt,LANDSAT/LE7_L1T_TOA,ActOn,Mosaicking images
218,script_186325.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
219,script_186325.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting mosaic to Drive
220,script_186325.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting individual scenes to Drive
221,script_186326.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
222,script_186326.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR indices
223,script_186326.txt,COPERNICUS/S2,ActOn,Mosaicking images
224,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting image properties to CSV
225,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting mosaic to Drive
226,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting individual scenes to Drive
227,script_186329.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering
228,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image collection filtering
229,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Image collection filtering
230,script_186329.txt,LANDSAT/LC8_SR,ActOn,NDVI calculation
231,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI calculation
232,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,NDVI calculation
233,script_186329.txt,LANDSAT/LC8_SR,ActOn,NBR calculation
234,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,NBR calculation
235,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,NBR calculation
236,script_186329.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image casting
237,script_186329.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image casting
238,script_186329.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image mosaicking
239,script_186329.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image mosaicking
240,script_186329.txt,users/khoapv/xatong,ActOn,Feature collection creation
241,script_186329.txt,ft:1Fp3oWwAiWxh1XyXIc1HYl_eWBP9Uh8froBiiC9CG,ActOn,Image exporting
242,script_186329.txt,ft:1Fp3oWwAiWxh1XyXIc1HYl_eWBP9Uh8froBiiC9CG,ActOn,Image visualization
243,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Clipping image collection to a specific region
244,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Calculating NDVI from image bands
245,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Creating a multiband image from time-series data
246,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Training a clusterer for unsupervised classification
247,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Clustering input data using a trained clusterer
248,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Merging classes based on specific criteria
249,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Creating a refined classification layer
250,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Generating a mosaic from multiple classification layers
251,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Buffer creation around sugar mills
252,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Image collection filtering by date
253,script_186333.txt,MODIS/006/MOD09Q1,ActOn,NDVI calculation
254,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Image classification using k-means clustering
255,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Image masking and clipping
256,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Image visualization with random colors
257,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Class merging and remapping
258,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Image refinement using conditional statements
259,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Buffer creation around sugar mills
260,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image collection filtering by date
261,script_186334.txt,MODIS/006/MOD09Q1,ActOn,NDVI calculation
262,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image classification using k-means clustering
263,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image masking and clipping
264,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image sampling for training
265,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Clusterer training
266,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Unsupervised classification
267,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Class merging and remapping
268,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image visualization with random colors
269,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Class refinement using sugar mill buffers
270,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image mosaicking
271,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Image painting for boundary creation
272,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Buffer creation around sugar mills
273,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image collection filtering by date
274,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,NDVI calculation
275,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image classification using k-means clustering
276,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image masking and clipping
277,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image sampling for training
278,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Clusterer training
279,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Unsupervised classification
280,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Class merging and remapping
281,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image visualization with random colors
282,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Class refinement using sugar mill buffers
283,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image mosaicking
284,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Image painting for boundary creation
285,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by transmitter receiver polarisation
286,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Applying Refined Lee speckle filter
287,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural units
288,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Converting image to dB
289,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Compositing images
290,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Classifying land cover using CART algorithm
291,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering image collection by bounds and date
292,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDVI
293,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating EVI
294,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDWI
295,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDBI
296,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating BAI
297,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NBRT
298,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDSI
299,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Filtering image collection by bounds and date
300,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDVI
301,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating EVI
302,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDWI
303,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDBI
304,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating BAI
305,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NBRT
306,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDSI
307,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Applying linear transformation
308,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Performing principal component analysis
309,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Conducting spectral unmixing
310,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Pan-sharpening using HSV transform
