Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
49,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Export images and vectors,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Export Processed Images,Remapping Land Cover Classes
50,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Display results on map,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Display Interactive Map,Generate Time Series Charts
51,script_110133.txt,JRC/GSW1_0/GlobalSurfaceWater,ActOn,Mask permanent water areas,"JRC Global Surface Water Mapping Layers, v1.4",Mask Areas To Refine Flood Detection,Mask Areas To Refine Flood Detection
52,script_110133.txt,WWF/HydroSHEDS/03VFDEM,ActOn,Mask areas with high slope,"WWF HydroSHEDS Void-Filled DEM, 3 Arc-Seconds",Elevation Masking,Elevation Masking
53,script_110133.txt,JRC/GHSL/P2016/POP_GPW_GLOBE_V1/2015,ActOn,Calculate exposed population,"GHSL: Global Human Settlement Layers, Built-Up Grid 1975-1990-2000-2015 (P2016)",Calculate Area Statistics,Calculate Statistical Indicators Of Image Collection
54,script_115907.txt,users/nicolasalejandromari/Sitios_NDVI_Tessi,ActOn,Load feature collection,users/nicolasalejandromari/,Add A Feature Collection,Add NDWI Band To Images
55,script_115907.txt,users/franciscoalaggia/Transectas,ActOn,Load feature collection,users/franciscoalaggia/,Add A Feature Collection,Add NDWI Band To Images
56,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by date,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date,Filter Image Collection By Date
57,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Bounds,Filter Image Collection
58,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask clouds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Snow Masking,Cloud And Shade Masking
59,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Add NDVI band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Addition Of NDVI,Addition Of NDVI
60,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Add time band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Addition Of Time Band,Calculates Modified Normalized Difference Water Index (MNDWI)
61,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Sort images by date,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Images By Date,Filter Image Collection By Date
62,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Generate NDVI time series chart,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Generate Time Series Charts For NDVI,Generate Time Series Charts For NDVI
63,script_115907.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date,Filter Image Collection By Date
64,script_115907.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by bounds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Bounds,Filter Image Collection
65,script_115907.txt,COPERNICUS/S2_SR,ActOn,Mask clouds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cloud And Snow Masking,Cloud And Shade Masking
66,script_115907.txt,COPERNICUS/S2_SR,ActOn,Add NDVI band,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Addition Of NDVI,Addition Of NDVI
67,script_115907.txt,COPERNICUS/S2_SR,ActOn,Add time band,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Addition Of Time Band,Calculates Modified Normalized Difference Water Index (MNDWI)
68,script_115907.txt,COPERNICUS/S2_SR,ActOn,Sort images by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Images By Date,Filter Image Collection By Date
69,script_115907.txt,COPERNICUS/S2_SR,ActOn,Generate NDVI temporal signature chart,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate Time Series Charts For NDVI,Generate Time Series Charts For NDVI
70,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Apply scale factors to image bands,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Apply Scale Factors To Image,Apply Scale Factors To Image
71,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Apply scale factors to image bands,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Apply Scale Factors To Image,Apply Scale Factors To Image
72,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by date,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Date,Filter Image Collection By Date
73,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by date,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date,Filter Image Collection By Date
74,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by bounds,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Bounds,Filter Image Collection
75,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by bounds,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Bounds,Filter Image Collection
76,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by cloud cover,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
77,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by cloud cover,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
78,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Merge image collections,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Merge And Sort Image Collections,Image Addition
79,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Merge image collections,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Merge And Sort Image Collections,Image Addition
80,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Sort image collection by date,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Sort Image Collection By Time,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
81,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Sort image collection by date,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Sort Image Collection By Time,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
82,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Join image collections by date,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Date,Filter Image Collection By Date
83,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Join image collections by date,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date,Filter Image Collection By Date
84,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Clip image to region of interest,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region,Clip Images To A Specific Region
85,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Clip image to region of interest,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region,Clip Images To A Specific Region
86,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Add layer to map,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Layer Addition To Map,Visualize True Color Images
87,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Add layer to map,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Layer Addition To Map,Visualize True Color Images
88,script_118175.txt,COPERNICUS/S2_SR,ActOn,Mask clouds in Sentinel-2 images,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Cloud Masking,Image Cloud Masking
89,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDVI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI)
90,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI)
91,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate MNDWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculates Modified Normalized Difference Water Index (MNDWI),Calculates Modified Normalized Difference Water Index (MNDWI)
92,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDSI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate Normalized Difference Water Body Index (NDWBI),Water Indices/Index Calculation
93,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate EWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Emissivity Calculation,Emissivity Calculation
94,script_118175.txt,COPERNICUS/S2_SR,ActOn,Detect ICE,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Detection,Geometric Index Calculation
95,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date,Filter Image Collection By Date
96,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by bounds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Bounds,Filter Image Collection
97,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by cloud cover,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
98,script_118175.txt,COPERNICUS/S2_SR,ActOn,Sort image collection by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Sort Image Collection By Time,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
99,script_118175.txt,COPERNICUS/S2_SR,ActOn,Join image collections by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date,Filter Image Collection By Date
100,script_118175.txt,COPERNICUS/S2_SR,ActOn,Clip image to region of interest,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Clip Images To A Specific Region,Clip Images To A Specific Region
101,script_118175.txt,COPERNICUS/S2_SR,ActOn,Add layer to map,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Layer Addition To Map,Visualize True Color Images
102,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Display pre-fire image,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR For Pre-Fire Image,Calculate Difference Normalized Burn Ratio (dNBR)
103,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate pre-fire NBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR For Pre-Fire Image,Calculate Difference Normalized Burn Ratio (dNBR)
104,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Display post-fire image,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR for Post-Fire Image,Calculate NBR for Post-Fire Image
105,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate post-fire NBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR for Post-Fire Image,Calculate NBR for Post-Fire Image
106,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate dNBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate dNBR For Fire Severity,Calculate dNBR For Fire Severity
107,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate dNBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate dNBR For Fire Severity,Calculate dNBR For Fire Severity
108,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Stack image bands,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Stack Multiple Image Bands,Computes Normalized Difference Vegetation Index (NDVI)
109,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Stack image bands,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Stack Multiple Image Bands,Computes Normalized Difference Vegetation Index (NDVI)
110,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Sample pixels for training,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filtering Pixels,Cloud And Water Masking
111,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Sample pixels for training,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filtering Pixels,Cloud And Water Masking
112,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Train cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
113,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Train cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
114,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Apply cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
115,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Apply cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
116,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate statistics,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Statistics Calculation,Spectral Unmixing
117,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate statistics,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Statistics Calculation,Spectral Unmixing
118,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Generate histogram,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate And Display a Histogram,Generating Histograms
119,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Generate histogram,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate And Display a Histogram,Generating Histograms
120,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Clip clusters to study area,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
121,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Clip clusters to study area,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
122,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Apply mode filter,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Feature,Data Preparation
123,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Apply mode filter,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Feature,Data Preparation
124,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Reclassify binary mask,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reclassify,Classification
125,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Reclassify binary mask,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reclassify,Classification
126,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Multiply binary and severity classifications,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Severity Classification,Severity Classification
127,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Multiply binary and severity classifications,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Severity Classification,Severity Classification
128,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Bounds,Filter Image Collection
129,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask clouds and shadows,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Shade Masking,Image Cloud Masking
130,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Compute median composite,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Median Values,Accuracy Assessment
131,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculate NDVI,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI)
132,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Clip images to study area,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images,Calculate NBR for Post-Fire Image
133,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Create time series charts,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Generate Time Series Charts,Generate Time Series Charts
