Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
12,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Select first image from collection,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Select Image,Creates And Exports Image Mosaics
13,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Clip image to extent,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region,Clip Images To A Specific Region
14,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Convert bands to reflectance,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Reflectance Value Scaling,Reflectance Value Scaling
15,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Display image layers,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualize Data Layers,Cloud And Water Masking
16,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Visualize image in true color,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualize True Color Images,Visualize True Color Images
17,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Visualize image in color infrared,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualize Data Using Specific Band Combinations,Visualize Data Using Specific Band Combinations
18,script_10376.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Export image to Google Drive,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Export Processed Images To Google Drive,Export Processed Images To Google Drive
19,script_103827.txt,users/hrishippatel/IndiaStates,ActOn,Clip image to region,users/hrishippatel/,Clip Images To A Specific Region,Clip Images To A Specific Region
20,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Filter image collection by date range,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date,Filter Image Collection By Date
21,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Filter image collection by polarization,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Select Specific Polarization From Images,Select Specific Polarization From Images
22,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Filter image collection by instrument mode,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
23,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Select specific polarization band,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Region,Filter Image Collection By Date And Boundaries
24,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Calculate mean of image collection,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Calculates Mean Of Image Collection,Generate Time Series Data For NDVI Changes
25,script_103827.txt,COPERNICUS/S1_GRD,ActOn,Visualize image with specific parameters,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Visualize Radar Images With Specific Visualization Parameters,Display Specific Spectral Bands And Colors
26,script_106121.txt,COPERNICUS/S2,ActOn,Filter images by cloud coverage,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Images By Cloud Cover,Filter Image Collection By Date And Region
27,script_106121.txt,COPERNICUS/S2,ActOn,Filter images by date range,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date,Filter Image Collection By Date
28,script_106121.txt,COPERNICUS/S2,ActOn,Filter images by geographic bounds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
29,script_106121.txt,COPERNICUS/S2,ActOn,Select image bands,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Select Specific Bands From Images,Filter Images By Date
30,script_106121.txt,COPERNICUS/S2,ActOn,Get image projection,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Reprojection,Image Reprojection
31,script_106121.txt,COPERNICUS/S2,ActOn,Reproject image,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Reprojection,Image Reprojection
32,script_106121.txt,COPERNICUS/S2,ActOn,Export image to Google Drive,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images To Google Drive,Export Processed Images To Google Drive
33,script_106121.txt,COPERNICUS/S2,ActOn,Visualize image on map,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Visualize Satellite Images,Visualize Disaster Impacts
34,script_10828.txt,MODIS/006/MOD09A1,ActOn,Mask clouds and shadows,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Cloud And Shadow Masking,Area Calculation
35,script_10828.txt,MODIS/006/MOD09A1,ActOn,Calculate NIRv,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Calculate Normalized Infrared Vegetation Index (NIRV),Computes Normalized Difference Vegetation Index (NDVI)
36,script_10828.txt,MODIS/006/MOD09A1,ActOn,Filter image collection by date,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Filter Image Collection By Date,Filter Image Collection By Date
37,script_10828.txt,MODIS/006/MOD09A1,ActOn,Reduce regions to points,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Reduction Of Image Regions,Reduction Of Image Regions
38,script_10828.txt,MODIS/006/MOD09A1,ActOn,Export data to Drive,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Export Processed Images To Drive,Export Processed Images To Drive
39,script_10828.txt,users/kongdd/public:Math/pkg_smooth.js,ActOn,Apply linear interpolation,users/kongdd/public:Math/,Performs Linear Interpolation,Performs Linear Interpolation
40,script_10828.txt,users/kongdd/public:pkg_vis.js,ActOn,Visualize data,users/kongdd/,Data Visualization,Visualize NDVI Results
41,script_110133.txt,users/felixgeooperations/Drin/20210112_Drin_flood,ActOn,Display results on map,users/felixgeooperations/Drin/,Map Visualization Of Feature Collection,Converts Joined Data To Image Collection
42,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Filter image collection by parameters,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
43,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Select images by date,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date,Filter Image Collection By Date
44,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Create mosaic and clip to area,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
45,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Smooth radar images,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Smooth Radar Speckle In Images,Smooth Radar Speckle In Images
46,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Calculate image difference,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Difference Calculation,Image Differencing
47,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Apply threshold to difference image,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Threshold Application,Calculate Features To Refine Flood Analysis
48,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Calculate flood extent area,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Threshold To Identify Flood Extent,Threshold Application
49,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Export images and vectors,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Export Processed Data,Export Processed Images To Google Drive
50,script_110133.txt,COPERNICUS/S1_GRD,ActOn,Display results on map,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Map Visualization Of Feature Collection,Converts Joined Data To Image Collection
51,script_110133.txt,JRC/GSW1_0/GlobalSurfaceWater,ActOn,Mask permanent water areas,"JRC Global Surface Water Mapping Layers, v1.4",Water body Area Calculation,Quantifying Pixels
52,script_110133.txt,WWF/HydroSHEDS/03VFDEM,ActOn,Mask areas with high slope,"WWF HydroSHEDS Void-Filled DEM, 3 Arc-Seconds",Slope calculation,Vectorization
53,script_110133.txt,JRC/GHSL/P2016/POP_GPW_GLOBE_V1/2015,ActOn,Calculate exposed population,"GHSL: Global Human Settlement Layers, Built-Up Grid 1975-1990-2000-2015 (P2016)",Estimate Population Affected By Flood,Estimate Population Affected By Flood
54,script_115907.txt,users/nicolasalejandromari/Sitios_NDVI_Tessi,ActOn,Load feature collection,users/nicolasalejandromari/,Add A Feature Collection,Add NDWI Band To Images
55,script_115907.txt,users/franciscoalaggia/Transectas,ActOn,Load feature collection,users/franciscoalaggia/,Add A Feature Collection,Add NDWI Band To Images
56,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by date,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date,Filter Image Collection By Date
57,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
58,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask clouds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Spatial Analysis,Elevation Masking
59,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Add NDVI band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Add NDVI Band To Images,Add NDVI Band To Images
60,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Add time band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Addition Of Time Band,Computes Normalized Difference Vegetation Index (NDVI)
61,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Sort images by date,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Sort Images By Date,Sort Images By Date
62,script_115907.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Generate NDVI time series chart,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Spatial Analysis,Elevation Masking
63,script_115907.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date,Filter Image Collection By Date
64,script_115907.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by bounds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
65,script_115907.txt,COPERNICUS/S2_SR,ActOn,Mask clouds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Spatial Analysis,Elevation Masking
66,script_115907.txt,COPERNICUS/S2_SR,ActOn,Add NDVI band,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Add NDVI Band To Images,Add NDVI Band To Images
67,script_115907.txt,COPERNICUS/S2_SR,ActOn,Add time band,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Addition Of Time Band,Computes Normalized Difference Vegetation Index (NDVI)
68,script_115907.txt,COPERNICUS/S2_SR,ActOn,Sort images by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Sort Images By Date,Sort Images By Date
69,script_115907.txt,COPERNICUS/S2_SR,ActOn,Generate NDVI temporal signature chart,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate Spectral Signature Chart,Generate Spectral Signature Chart
70,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Apply scale factors to image bands,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Apply Scale Factors To Image,Apply Scale Factors To Image
71,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Apply scale factors to image bands,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Apply Scale Factors To Image,Apply Scale Factors To Image
72,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by date,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Date,Filter Image Collection By Date
73,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by date,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date,Filter Image Collection By Date
74,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by bounds,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
75,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by bounds,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
76,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Filter image collection by cloud cover,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
77,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Filter image collection by cloud cover,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
78,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Merge image collections,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Merge And Sort Image Collections,Addition Of NDVI
79,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Merge image collections,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Merge And Sort Image Collections,Addition Of NDVI
80,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Sort image collection by date,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Sort Image Collection By Date,Sort Image Collection By Date
81,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Sort image collection by date,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Sort Image Collection By Date,Sort Image Collection By Date
82,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Join image collections by date,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Combine Multiple Image Properties,Filter Image Collection By Cloud Coverage
83,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Join image collections by date,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Combine Multiple Image Properties,Filter Image Collection By Cloud Coverage
84,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Clip image to region of interest,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region,Clip Images To A Specific Region
85,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Clip image to region of interest,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region,Clip Images To A Specific Region
86,script_118175.txt,LANDSAT/LC09/C02/T1_L2,ActOn,Add layer to map,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Layer Addition To Map,Image Cloud Masking
87,script_118175.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Add layer to map,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Layer Addition To Map,Image Cloud Masking
88,script_118175.txt,COPERNICUS/S2_SR,ActOn,Mask clouds in Sentinel-2 images,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Cloud Masking,Image Cloud Masking
89,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDVI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI)
90,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI)
91,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate MNDWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculates Modified Normalized Difference Water Index (MNDWI),Calculates Modified Normalized Difference Water Index (MNDWI)
92,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate NDSI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate Normalized Difference Snow Index (NDSI),Calculate Normalized Difference Snow Index (NDSI)
93,script_118175.txt,COPERNICUS/S2_SR,ActOn,Calculate EWI,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A","Calculate Other Vegetation Indices/index (SAVI, EVI)","Calculate Other Vegetation Indices/index (SAVI, EVI)"
94,script_118175.txt,COPERNICUS/S2_SR,ActOn,Detect ICE,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Detect Water,Land Cover Classification And Mapping
95,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date,Filter Image Collection By Date
96,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by bounds,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
97,script_118175.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by cloud cover,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
98,script_118175.txt,COPERNICUS/S2_SR,ActOn,Sort image collection by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Sort Image Collection By Date,Sort Image Collection By Date
99,script_118175.txt,COPERNICUS/S2_SR,ActOn,Join image collections by date,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Combine Multiple Image Properties,Filter Image Collection By Cloud Coverage
100,script_118175.txt,COPERNICUS/S2_SR,ActOn,Clip image to region of interest,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Clip Images To A Specific Region,Clip Images To A Specific Region
101,script_118175.txt,COPERNICUS/S2_SR,ActOn,Add layer to map,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Layer Addition To Map,Image Cloud Masking
102,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Display pre-fire image,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Load and Display Pre- And Post-Fire Satellite Image,Load and Display Pre- And Post-Fire Satellite Image
103,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate pre-fire NBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR For Pre-Fire Image,Compute Difference Between Pre- And Post-Fire NBR
104,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Display post-fire image,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Load and Display Pre- And Post-Fire Satellite Image,Load and Display Pre- And Post-Fire Satellite Image
105,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate post-fire NBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate NBR for Post-Fire Image,Calculate NBR for Post-Fire Image
106,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate dNBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate Difference Normalized Burn Ratio (dNBR),Calculate Difference Normalized Burn Ratio (dNBR)
107,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate dNBR,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate Difference Normalized Burn Ratio (dNBR),Calculate Difference Normalized Burn Ratio (dNBR)
108,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Stack image bands,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Stack Multiple Image Bands,Calculates Normalized Difference Water Index (NDWI)
109,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Stack image bands,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Stack Multiple Image Bands,Calculates Normalized Difference Water Index (NDWI)
110,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Sample pixels for training,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Training Data Sampling,Stratified Sampling
111,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Sample pixels for training,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Training Data Sampling,Stratified Sampling
112,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Train cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Train A Clusterer,Cluster Analysis
113,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Train cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Train A Clusterer,Cluster Analysis
114,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Apply cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
115,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Apply cluster model,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Cluster Analysis,Cluster Analysis
116,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Calculate statistics,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate And Export Statistics,Calculate And Export Statistics
117,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Calculate statistics,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Calculate And Export Statistics,Calculate And Export Statistics
118,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Generate histogram,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate And Display a Histogram,Filter Image Collection By Date
119,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Generate histogram,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate And Display a Histogram,Filter Image Collection By Date
120,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Clip clusters to study area,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Clip Images To A Specific Region,Clip Images To A Specific Region
121,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Clip clusters to study area,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Clip Images To A Specific Region,Clip Images To A Specific Region
122,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Apply mode filter,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Applying Mean Filter To Image,Applying Mean Filter To Image
123,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Apply mode filter,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Applying Mean Filter To Image,Applying Mean Filter To Image
124,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Reclassify binary mask,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reclassify,Classify And Visualize Burn Severity
125,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Reclassify binary mask,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reclassify,Classify And Visualize Burn Severity
126,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200720T110619_20200720T111156_T29SPB,ActOn,Multiply binary and severity classifications,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Classify And Evaluate Burned Areas,Classify And Evaluate Burned Areas
127,script_119133.txt,COPERNICUS/S2_SR_HARMONIZED/20200908T110619_20200908T111404_T29SPB,ActOn,Multiply binary and severity classifications,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Classify And Evaluate Burned Areas,Classify And Evaluate Burned Areas
128,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filter image collection by bounds,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries
129,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Mask clouds and shadows,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Shadow Masking,Area Calculation
130,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Compute median composite,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Create Median Composite Of Images,Create Median Composite Of Images
