Script_ID,Concept_4,Concept_35,Similarity
script_186915.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_186915.txt,FLOOD LEVELS,Earth Science,0.0
script_187038.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_187038.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUD MICROPHYSICS,0.5131902560174479
script_187125.txt,WATER CHARACTERISTICS,WATER QUALITY/WATER CHEMISTRY,0.804657434329356
script_187131.txt,FIRE MANAGEMENT,FIRE MANAGEMENT,1.0
script_187137.txt,LAND SURFACE TEMPERATURE,ATMOSPHERIC TEMPERATURE,0.0
script_187138.txt,FOREST MENSURATION,FOREST FIRE DANGER INDEX,0.0
script_187226.txt,FOREST MENSURATION,CLOUD MICROPHYSICS,0.0
script_187248.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_187481.txt,FLOOD LEVELS,FLOODS,0.9254990313103096
script_187523.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_187523.txt,FLOOD LEVELS,Earth Science,0.0
script_187528.txt,FLOOD LEVELS,FLOOD MAPPING,0.0
script_187532.txt,FLOOD LEVELS,FLOOD MAPPING,0.0
script_187532.txt,RADAR BACKSCATTER,BACKSCATTER ANALYSIS,0.0
script_187533.txt,FLOOD LEVELS,FLOOD MAPPING,0.0
script_187534.txt,FLOOD LEVELS,FLOOD MAPPING,0.0
script_187535.txt,FLOOD LEVELS,FLOOD MAPPING,0.0
script_187582.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_187585.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_187586.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_187587.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_187738.txt,LAND SURFACE/AGRICULTURE INDICATORS,AGRICULTURE PRODUCTION,0.0
script_187738.txt,SOIL CLASSIFICATION,Earth Science,0.0
script_187749.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_187821.txt,FIRE MANAGEMENT,FIRE MANAGEMENT,1.0
script_187825.txt,FIRE MANAGEMENT,FIRE MANAGEMENT,1.0
script_187888.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_187888.txt,LAND SURFACE/AGRICULTURE INDICATORS,FOREST MANAGEMENT,0.0
script_187895.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188011.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188052.txt,WATER CHARACTERISTICS,WATER RESOURCES,0.0
script_188116.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188147.txt,FOREST COMPOSITION/VEGETATION STRUCTURE,FOREST COMPOSITION/VEGETATION STRUCTURE,1.0
script_188147.txt,FOREST MENSURATION,AQUATIC SCIENCES,0.0
script_188163.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188190.txt,FOREST MENSURATION,LAND USE/LAND COVER CLASSIFICATION,0.0
script_188200.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188217.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188217.txt,LAND USE/LAND COVER,Earth Science,0.0
script_188378.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188386.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188389.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188397.txt,WILDFIRES,WILDFIRES,1.0
script_188400.txt,AIR QUALITY,PARTICULATE MATTER (PM 2.5),0.0
script_188412.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188413.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188414.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_188419.txt,LAND SURFACE TEMPERATURE,LAND USE/LAND COVER CLASSIFICATION,0.24812885474901297
script_188454.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUD TYPES,0.4484058561051968
script_188455.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUD TYPES,0.4484058561051968
script_188458.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUD TYPES,0.4484058561051968
script_188465.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_188502.txt,SURFACE WATER PROCESSES/MEASUREMENTS,OCEAN WAVES,0.0
script_188502.txt,WATER CHARACTERISTICS,Earth Science,0.0
script_188506.txt,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),CLOUDS,0.6306241318272319
script_19155.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER,0.809885236774905
script_23533.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_23533.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_23533.txt,LAND USE/LAND COVER,Earth Science,0.0
script_28.txt,SNOW COVER,SURFACE RADIATIVE PROPERTIES,0.0
script_28.txt,SNOW STRATIGRAPHY,HYDROGRAPHY,0.0
script_3043.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_32.txt,SNOW COVER,SNOW DEPTH,0.5586429701179152
script_32.txt,SNOW STRATIGRAPHY,Earth Science,0.0
script_35538.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_37873.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_41838.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_42.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_43.txt,FOREST COMPOSITION/VEGETATION STRUCTURE,LAND MANAGEMENT,0.0
script_43.txt,FOREST MENSURATION,Earth Science,0.0
script_43803.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_45435.txt,VEGETATION COVER,VEGETATION COVER,1.0
script_45435.txt,VEGETATION INDEX,Earth Science,0.0
script_48.txt,LAND SURFACE/AGRICULTURE INDICATORS,LAND COVER CHANGE DETECTION,0.0
script_49902.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_50.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_50.txt,FOREST MENSURATION,Earth Science,0.0
script_51624.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_51624.txt,FLOOD LEVELS,Earth Science,0.0
script_52026.txt,AIR QUALITY,AIR QUALITY,1.0
script_54980.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_59099.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),LANDSLIDES,0.0
script_65671.txt,LAND SURFACE TEMPERATURE,LAND SURFACE TEMPERATURE,1.0
script_65671.txt,TEMPERATURE TRENDS,Earth Science,0.0
script_67562.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_71184.txt,LAKE LEVELS,CLOUDS,0.0
script_72.txt,LAND USE/LAND COVER,LAND USE/LAND COVER,1.0
script_72.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_7366.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_75448.txt,LAKE LEVELS,SURFACE WATER,0.0
script_76696.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),LAND USE/LAND COVER CLASSIFICATION,0.887097890752496
script_76709.txt,WATER QUALITY,VEGETATION COVER,0.0
script_76805.txt,ARCTIC OSCILLATION,VEGETATION COVER,0.2468173817969205
script_76839.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_76839.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_76840.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_76840.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_76841.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_76841.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_78663.txt,LAND USE/LAND COVER,LAND USE/LAND COVER,1.0
script_78663.txt,LAND USE/LAND COVER CLASSIFICATION,Earth Science,0.0
script_78805.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_85061.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_85217.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_85219.txt,FIRE WEATHER INDEX,FIRE MANAGEMENT,0.0
script_85219.txt,FOREST MENSURATION,Earth Science,0.0
script_89887.txt,LAND SURFACE,LAND SURFACE,1.0
script_89887.txt,WATER MASSES,WATER RESOURCES,0.0
script_89887.txt,WATER VAPOR PROCESSES,Earth Science,0.0
script_95721.txt,LAND SURFACE/AGRICULTURE INDICATORS,VEGETATION,0.0
script_95950.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION,0.0
script_96316.txt,LAND SURFACE/AGRICULTURE INDICATORS,VEGETATION,0.0
script_96317.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96322.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96332.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96426.txt,LAKE LEVELS,LAND SURFACE/AGRICULTURE INDICATORS,0.0
script_96427.txt,LAKE LEVELS,FRESHWATER RUNOFF,0.0
script_96458.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96458.txt,URBAN AREAS,Earth Science,0.0
script_96458.txt,WATER DEPTH,Earth Science,0.0
script_96459.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96519.txt,EARTHQUAKE OCCURRENCES,TECTONICS,0.6345518463641968
script_96519.txt,EARTHQUAKE PREDICTIONS,FLOODS,0.0
script_96519.txt,FIRE MODELS,INFRASTRUCTURE,0.0
script_96519.txt,FIRE WEATHER INDEX,FIRE MANAGEMENT,0.0
script_96519.txt,FLOODING,Earth Science,0.0
script_96519.txt,LAND USE/LAND COVER,Earth Science,0.0
script_96537.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96538.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96558.txt,FOREST COMPOSITION/VEGETATION STRUCTURE,PRECIPITATION INDICATORS,0.0
script_96578.txt,FIRE WEATHER INDEX,LAND SURFACE TEMPERATURE,0.0
script_96611.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_96611.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),Earth Science,0.0
script_96611.txt,RADAR IMAGERY,Earth Science,0.0
script_97207.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97208.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97209.txt,FIRE MODELS,FIRE ECOLOGY,0.8735704886854441
script_97209.txt,FIRE WEATHER INDEX,Earth Science,0.0
script_97210.txt,FIRE MODELS,FIRE ECOLOGY,0.8735704886854441
script_97210.txt,FIRE WEATHER INDEX,Earth Science,0.0
script_97211.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97212.txt,FIRE WEATHER INDEX,FIRE ECOLOGY,0.0
script_97250.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97292.txt,LAND USE/LAND COVER CLASSIFICATION,AGRICULTURE PRODUCTION,0.0
script_97292.txt,SOIL CLASSIFICATION,Earth Science,0.0
script_97295.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97367.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97371.txt,AGRICULTURE PRODUCTION,AGRICULTURE PRODUCTION,1.0
script_97430.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_97430.txt,LAND USE/LAND COVER CLASSIFICATION,CLOUD MICROPHYSICS,0.0
script_97446.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97475.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97479.txt,APPARENT SURFACE REFLECTIVITY,SURFACE RADIATIVE PROPERTIES,0.0
script_97479.txt,SATELLITE SOIL MOISTURE INDEX,Earth Science,0.0
script_97507.txt,VEGETATION,VEGETATION INDEX,0.0
script_97508.txt,VEGETATION,VEGETATION INDEX,0.0
script_97622.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97651.txt,LAND/OCEAN/ICE MASK,LAND SURFACE/AGRICULTURE INDICATORS,0.0
script_97683.txt,Earth Science,SURFACE RADIATIVE PROPERTIES,0.0
script_97700.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_97700.txt,RADAR IMAGERY,AQUATIC SCIENCES,0.0
script_97704.txt,DIGITAL ELEVATION/TERRAIN MODEL (DEM),LAND SURFACE,0.3574793175466969
script_97718.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_97724.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),PLANT CHARACTERISTICS,0.0
script_97954.txt,LAND USE/LAND COVER,LAND USE/LAND COVER,1.0
script_97954.txt,LAND USE/LAND COVER CLASSIFICATION,Earth Science,0.0
script_97974.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97974.txt,LAND SURFACE/AGRICULTURE INDICATORS,Earth Science,0.0
script_97974.txt,LAND USE/LAND COVER,Earth Science,0.0
script_97988.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_97991.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
script_98169.txt,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),VEGETATION INDEX,0.9522022925216991
script_98257.txt,FLOOD FREQUENCY,FLOODS,0.9254990313103096
script_98257.txt,FLOOD LEVELS,Earth Science,0.0
script_98258.txt,FLOOD FREQUENCY,SURFACE WATER,0.5960692456033877
script_98258.txt,FLOOD LEVELS,Earth Science,0.0
script_98259.txt,FLOOD LEVELS,SURFACE WATER,0.5960692456033877
script_98260.txt,FLOOD LEVELS,SURFACE WATER,0.5960692456033877
script_98262.txt,FLOOD LEVELS,SURFACE WATER,0.5960692456033877
script_98262.txt,HYDROGRAPHY,Earth Science,0.0
script_98263.txt,FLOOD LEVELS,SURFACE WATER,0.5960692456033877
script_98267.txt,FLOOD FREQUENCY,SURFACE WATER,0.5960692456033877
script_98267.txt,FLOOD LEVELS,Earth Science,0.0
script_98275.txt,FLOOD FREQUENCY,SURFACE WATER,0.5960692456033877
script_98275.txt,FLOOD LEVELS,Earth Science,0.0
script_98281.txt,WATER CHARACTERISTICS,AQUATIC SCIENCES,0.0
script_98287.txt,VEGETATION INDEX,VEGETATION INDEX,1.0
script_98287.txt,FOREST MENSURATION,Earth Science,0.0
script_98290.txt,LAND USE/LAND COVER CLASSIFICATION,LAND USE/LAND COVER CLASSIFICATION,1.0
