Script_ID,Concept_4,Concept_35,Similarity
script_173652.txt,Calculates Median Of Image Collection,Calculates Median Values,0.8769691252067208
script_173652.txt,Image Cloud Masking,Mask Application,0.8331617324120563
script_173652.txt,Clip Images To A Specific Region,Clip Images,0.7524467025979407
script_173652.txt,Export Processed Data To Google Drive,Export Processed Data To Drive,0.5346535570884718
script_173652.txt,Filter Image Collection By Date,Filter And Map,0.3897069469121975
script_173652.txt,Cloud And Shade Masking,Reduction Of Image Regions,0.20789082168507475
script_173652.txt,Cloud And Cloud Shadow Masking,Filter Images By Date,0.19135151352792906
script_173652.txt,Layer Addition To Map,Spatial Analysis,0.0
script_174474.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_174474.txt,Computes Normalized Difference Vegetation Index (NDVI),Computes Normalized Difference Vegetation Index (NDVI),1.0
script_174474.txt,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage,1.0
script_174474.txt,Generate Image Composites,Generate Image Composites,1.0
script_174474.txt,Cloud And Shade Masking,Image Cloud Masking,0.821964979616698
script_174474.txt,Compute Median Of NDVI,Layer Addition To Map,0.0
script_174747.txt,Export Processed Images To Drive,Export Processed Images To Drive,1.0
script_174747.txt,Filtering Administrative Boundaries,Filtering Administrative Boundaries,1.0
script_174747.txt,Temperature Calculation,Temperature Calculation,1.0
script_174747.txt,Generate Time Series Charts Of Temperature Data,Generate Time Series Charts,0.8457305775031829
script_174747.txt,Filter Image Collection By Date,Import/Load Data,0.23138338896099075
script_174747.txt,Slope calculation,Trend Analysis,0.0
script_179626.txt,Computes Normalized Difference Vegetation Index (NDVI),Fractional Vegetation Cover (FVC) Calculation,0.6570448171389547
script_179626.txt,Enhancing Image Visualization,Visualize NDVI Results,0.42480765933254194
script_179626.txt,Filter Image Collection,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.24551679985690406
script_179626.txt,Calculates Median Of Image Collection,Visualize Temperature Data,0.0
script_179626.txt,Cloud And Shade Masking,Emissivity Calculation,0.0
script_179626.txt,Compute Median Of NDVI,Spatial Analysis,0.0
script_179626.txt,Image Cloud Masking,Spatial Analysis,0.0
script_179626.txt,Selects Temperature Data,Spatial Analysis,0.0
script_179626.txt,Surface Temperature Calculation,Spatial Analysis,0.0
script_179626.txt,Temperature Calculation,Spatial Analysis,0.0
script_180257.txt,Buffering Points,Buffering Points,1.0
script_180257.txt,Image Mapping,Image Mapping,1.0
script_180257.txt,Rename Image Bands,Rename Image Bands,1.0
script_180257.txt,Area Statistics Calculation,Calculate Area Statistics,0.8807810012344264
script_180257.txt,Image Masking,Cloud And Shade Masking,0.5874868083914289
script_180257.txt,Image Preprocessing,Filter And Mosaic Landsat Images,0.3034615776740776
script_180257.txt,Filter Image Collection By Date,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.1985897896840719
script_180257.txt,Buffering Points To Create Zones For Analysis,Spatial Analysis,0.0
script_186294.txt,Add NDVI Band To Images,Add NDVI Band To Images,1.0
script_186294.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_186294.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries,1.0
script_186294.txt,Image Masking,Image Masking,1.0
script_186294.txt,Visualize NDVI Results,Visualize NDVI Results,1.0
script_186294.txt,Image Cloud Masking,Spatial Analysis,0.0
script_186319.txt,Filter Image Collection,Filter Image Collection,1.0
script_186319.txt,Image Mosaicking,Creates And Exports Image Mosaics,0.832642075905275
script_186319.txt,Compute Median Of NDVI,Detects Forest Loss,0.1864291782965528
script_186319.txt,Export Composite Image,Calculate Normalized Difference Water Body Index (NDWBI),0.0
script_186319.txt,Export Processed Images To Google Drive,Image Differencing,0.0
script_186319.txt,Export Selected Image,Spatial Analysis,0.0
script_186320.txt,Image Mosaicking,Creates And Exports Image Mosaics,0.832642075905275
script_186320.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection,0.8084138416281831
script_186320.txt,Calculate dNBR For Fire Severity,Calculate NBR for Post-Fire Image,0.6828373393145643
script_186320.txt,Export Processed Images To Drive,Visualize Images In Different Band Combinations,0.25582495482622625
script_186320.txt,Computes Normalized Difference Vegetation Index (NDVI),Spatial Analysis,0.0
script_186321.txt,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics,1.0
script_186321.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection,0.8084138416281831
script_186321.txt,Export Composite Image,Visualize Images In Different Band Combinations,0.25582495482622625
script_186321.txt,Compute Median Of NDVI,Calculate NBR for Post-Fire Image,0.1678799786721084
script_186321.txt,Export Processed Images To Drive,Spatial Analysis,0.0
script_186321.txt,Exporting Classified Images,Spatial Analysis,0.0
script_186321.txt,Image Mosaicking,Spatial Analysis,0.0
script_186323.txt,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics,1.0
script_186323.txt,Filter Image Collection By Date,Filter Image Collection,0.7636987770243056
script_186323.txt,Image Mosaicking,Image Masking,0.4023091918654263
script_186323.txt,Export Processed Images To Drive,Add A Feature Collection,0.25582495482622625
script_186323.txt,Compute Median Of NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_186323.txt,Export Selected Image,Spatial Analysis,0.0
script_186325.txt,Image Mosaicking,Creates And Exports Image Mosaics,0.832642075905275
script_186325.txt,Filter Image Collection By Date,Filter Images,0.437328556444795
script_186325.txt,Export Composite Image,Export Features,0.29778494581996945
script_186325.txt,Export Processed Images To Drive,Mapping Features,0.25582495482622625
script_186325.txt,Compute Median Of NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_186325.txt,Detects Forest Loss,Spatial Analysis,0.0
script_186325.txt,Exporting Classified Images,Spatial Analysis,0.0
script_186326.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries,1.0
script_186326.txt,Image Mosaicking,Creates And Exports Image Mosaics,0.832642075905275
script_186326.txt,Export Processed Images To Drive,Export Composite Image,0.6077271581200774
script_186326.txt,Compute Median Of NDVI,Calculate NBR for Post-Fire Image,0.1678799786721084
script_186329.txt,Detects Forest Loss,Detects Forest Loss,1.0
script_186329.txt,Filter Image Collection,Filter Image Collection,1.0
script_186329.txt,Image Mosaicking,Image Mosaicking,1.0
script_186329.txt,Compute Median Of NDVI,Image Differencing,0.1811823883310224
script_186329.txt,Export Processed Images To Drive,Calculate Normalized Difference Water Body Index (NDWBI),0.0
script_186329.txt,Export Selected Image,Creates And Exports Image Mosaics,0.0
script_186332.txt,Add NDVI Band To Images,Add NDVI Band To Images,1.0
script_186332.txt,Unsupervised Clustering,Unsupervised Clustering,1.0
script_186332.txt,Train A Clusterer,Remap Cluster Results To Simplified Classes,0.6566086057554269
script_186332.txt,Filter And Merge,Filter Image Collection,0.49471166134169203
script_186332.txt,Visualize Images In Different Band Combinations,Visualize Data Layers,0.39681768044969234
script_186332.txt,Clip Images To A Specific Region,Buffer Creation,0.21767082655304287
script_186333.txt,Unsupervised Clustering,Unsupervised Clustering,1.0
script_186333.txt,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images,0.2963088614385436
script_186333.txt,Image Clustering,Buffer Creation,0.2330128168422196
script_186333.txt,Clip Images To A Specific Region,Classify Images Based On Training Data,0.19037464192620718
script_186333.txt,Cluster Image Data,Training Data Creation,0.18437812756451483
script_186333.txt,Compute Median Of NDVI,Filter Image Collection By Date,0.0
script_186334.txt,Buffer Creation,Buffer Creation,1.0
script_186334.txt,Filter Image Collection By Date,Filter Image Collection,0.7636987770243056
script_186334.txt,Image Clustering,Unsupervised Clustering,0.6775033229415263
script_186334.txt,Train A Clusterer,Remap Cluster Results To Simplified Classes,0.6566086057554269
script_186334.txt,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images,0.2963088614385436
script_186334.txt,Compute Median Of NDVI,Classify Images Based On Training Data,0.1757427044267457
script_186334.txt,Filter Images By Date And Region,Training Data Creation,0.0
script_186334.txt,Image Masking,Image Mapping,0.0
script_186356.txt,Generate Image Composites,Generate Image Composites,1.0
script_186356.txt,Refined Lee Speckle Filtering,Refined Lee Speckle Filtering,1.0
script_186356.txt,Training CART Classifier,Training CART Classifier,1.0
script_186356.txt,Filter Image Collection,Spatial Analysis,0.0
script_186356.txt,Unit Conversion,Spatial Analysis,0.0
script_186365.txt,Spectral Unmixing,Spectral Unmixing,1.0
script_186365.txt,Performs Linear Interpolation,Geometric Index Calculation,0.43298149881635795
script_186365.txt,Filter Image Collection By Date And Boundaries,Filter And Mosaic Landsat Images,0.21810589842220002
script_186365.txt,Create RGB Composite Image,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.19135151352792906
script_186365.txt,Burn Area Index Calculation,Spatial Analysis,0.0
script_186365.txt,Calculate Difference Normalized Burn Ratio (dNBR),Spatial Analysis,0.0
script_186365.txt,Calculate NBR For Pre-Fire Image,Spatial Analysis,0.0
script_186365.txt,Calculate Normalized Difference Water Body Index (NDWBI),Spatial Analysis,0.0
script_186365.txt,"Calculate Other Vegetation Indices/index (SAVI, EVI)",Spatial Analysis,0.0
script_186365.txt,Calculates Normalized Difference Water Index (NDWI),Spatial Analysis,0.0
script_186365.txt,Compute Median Of NDVI,Spatial Analysis,0.0
script_186365.txt,Computes Normalized Difference Vegetation Index (NDVI),Spatial Analysis,0.0
script_186365.txt,Image Band Manipulation,Spatial Analysis,0.0
script_186365.txt,Principal Component Analysis (PCA),Spatial Analysis,0.0
script_186378.txt,Add NDVI Band To Images,Add NDVI Band To Images,1.0
script_186378.txt,Filter Image Collection By Date,Filter Image Collection By Date,1.0
script_186378.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries,1.0
script_186378.txt,Reduction Of Image Regions,Reduction Of Image Regions,1.0
script_186378.txt,Clip Images To A Specific Region,Filter Image Collection,0.0
script_186378.txt,Computes Normalized Difference Vegetation Index (NDVI),Spatial Analysis,0.0
script_186380.txt,Add Variables To Imagery,Add Variables To Imagery,1.0
script_186380.txt,Clip Images To A Specific Region,Clip Images To A Specific Region,1.0
script_186380.txt,Image Cloud Masking,Image Cloud Masking,1.0
script_186380.txt,Buffering Points,Cloud Score Computation,0.1932823553816024
script_186380.txt,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Image Mapping,0.0
script_186380.txt,Filter Images By Date And Region,Compute Mean Values,0.0
script_186418.txt,Emissivity Calculation,Emissivity Calculation,1.0
script_186418.txt,"Merge, Harmonize, And Standardize Landsat Image Collections","Merge, Harmonize, And Standardize Landsat Image Collections",1.0
script_186418.txt,Surface Temperature Calculation,Surface Temperature Calculation,1.0
script_186418.txt,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,Mosaic Landsat Images,0.8895091614189836
script_186418.txt,Filter Image Collection By Date And Region,Filter Image Collection,0.8084138416281831
script_186418.txt,Filter Image Collection By Date,Filtering Pixels,0.36736820603959175
script_186418.txt,Derive Land Surface Temperature Using Thermal Properties,Display Land Cover,0.22044939579925463
script_186418.txt,Brightness Temperature Calculation,Addition Of NDVI,0.0
script_186418.txt,Compute Median Of NDVI,Add Cloud Cover Percentage Band,0.0
script_186418.txt,Radiance calculation,Spatial Analysis,0.0
script_186418.txt,Surface Reflectance Correction,Spatial Analysis,0.0
script_186442.txt,Burn Area Index Calculation,Burn Area Index Calculation,1.0
script_186449.txt,Sampling Image,Sampling Regions,0.868684373828849
script_186449.txt,Add A Feature Collection,Add Land Use Layer,0.8254603366876173
script_186449.txt,Generate And Display A Scatter Plot,Visualization Setup,0.38536259942904805
script_186466.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_186466.txt,Filter Images By Date,Filter Images By Date,1.0
script_186466.txt,Generate Image Composites,Select Specific Polarization From Images,0.25665384918507955
script_186503.txt,Refined Lee Speckle Filtering,Refined Lee Speckle Filtering,1.0
script_186503.txt,Training CART Classifier,Classification,0.4660644552730835
script_186503.txt,Filter Image Collection,Applying Mean Filter To Image,0.45926051890695496
script_186503.txt,Remapping Land Cover Classes,Enhancing Image Visualization,0.38536259942904805
script_186503.txt,Image Preprocessing,Clip Images,0.0
script_186507.txt,Shadow Masking,Cloud And Water Masking,0.5215454533501442
script_186507.txt,Create Median Composite Of Images,Image Addition,0.4818227868149791
script_186507.txt,Export Processed Images,Export Processed Data,0.4784978108998622
script_186507.txt,Filter Image Collection By Date And Boundaries,Image Mosaicking,0.2680288873311685
script_186528.txt,Generate Image Composites,Generate Image Composites,1.0
script_186528.txt,Refined Lee Speckle Filtering,Refined Lee Speckle Filtering,1.0
script_186528.txt,Select Specific Polarization From Images,Training CART Classifier,0.0
script_186540.txt,Filter Image Collection By Date And Region,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.20789082168507475
script_186540.txt,Compute Median Of NDVI,Cloud Probability Masking,0.0
script_186548.txt,Angle Correction,Angle Correction,1.0
script_186548.txt,Refined Lee Speckle Filtering,Refined Lee Speckle Filtering,1.0
script_186548.txt,Image Masking,Flood Mask Generation,0.6271180458788079
script_186548.txt,Filter Images by wind conditions,Apply Perona-Malik Anisotropic Diffusion Filter,0.3854194811514833
script_186548.txt,Apply Threshold To Identify Water Surface,Spatial Analysis,0.0
script_186548.txt,Edge Detection,Spatial Analysis,0.0
script_186548.txt,Edge Masking,Spatial Analysis,0.0
script_186548.txt,Filter Image Collection By Date,Spatial Analysis,0.0
script_186562.txt,Detects Forest Loss,Detects Forest Loss,1.0
script_186562.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_186562.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries,1.0
script_186562.txt,Computes Normalized Difference Vegetation Index (NDVI),Calculate Normalized Difference Water Body Index (NDWBI),0.44831813389479624
script_186562.txt,Calculate dNBR For Fire Severity,Visualize Images In Different Band Combinations,0.0
script_186570.txt,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics,1.0
script_186570.txt,Filter Image Collection By Date,Filter Image Collection,0.7636987770243056
script_186570.txt,Image Mosaicking,Image Masking,0.4023091918654263
script_186570.txt,Export Processed Images,Add A Feature Collection,0.31335211894414544
script_186570.txt,Export Composite Image,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_186570.txt,Export Processed Images To Drive,Spatial Analysis,0.0
script_186570.txt,Export Selected Image,Spatial Analysis,0.0
script_186601.txt,Export Processed Images To Google Drive,Export Processed Images To Google Drive,1.0
script_186601.txt,Filter Images By Date,Filter Images By Date,1.0
script_186601.txt,Select Specific Polarization From Images,Select Specific Polarization From Images,1.0
script_186601.txt,Generate Image Composites,Display Interactive Map,0.0
script_186605.txt,Filter Image Collection By Date,Filter Image Collection,0.7636987770243056
script_186605.txt,Image Mosaicking,Image Masking,0.4023091918654263
script_186605.txt,Export Processed Images To Drive,Map Visualization Of Feature Collection,0.3114391385131152
script_186605.txt,Compute Median Of NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_186605.txt,Creates And Exports Image Mosaics,Mapping Features,0.0
script_186607.txt,Image Mosaicking,Image Mosaicking,1.0
script_186607.txt,Filter Image Collection By Bounds,Filter Image Collection By Date And Boundaries,0.6784350724019818
script_186607.txt,Computes Normalized Difference Vegetation Index (NDVI),Calculate Normalized Difference Water Body Index (NDWBI),0.44831813389479624
script_186607.txt,Calculate NBR For Pre-Fire Image,Visualize Images In Different Band Combinations,0.0
script_186607.txt,Filter Image Collection By Date,Display Interactive Map,0.0
script_186607.txt,Sort Image Collection By Time,Spatial Analysis,0.0
script_186815.txt,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics,1.0
script_186815.txt,Filter Image Collection,Filter Image Collection,1.0
script_186815.txt,Enhancing Image Visualization,Display Interactive Map,0.41170626838776514
script_186815.txt,Image Mosaicking,Image Masking,0.4023091918654263
script_186815.txt,Export Processed Images To Drive,Add A Feature Collection,0.25582495482622625
script_186815.txt,Calculate NBR For Pre-Fire Image,Computes Normalized Difference Vegetation Index (NDVI),0.0
script_186815.txt,Calculate NBR for Post-Fire Image,Spatial Analysis,0.0
script_186815.txt,Compute Median Of NDVI,Spatial Analysis,0.0
script_186815.txt,Export Selected Image,Spatial Analysis,0.0
script_186822.txt,Buffering Features,Buffering Edges,0.7570974819182416
script_186829.txt,Update Masks,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.2205321420798927
script_186829.txt,Filter Image Collection By Region,identify Forested And Deforested Areas,0.0
script_186829.txt,Vegetation Masking,Temperature Calculation,0.0
script_186856.txt,Cloud And Shade Masking,Cloud And Shade Masking,1.0
script_186856.txt,Cloud Filtering,Cloud Filtering,1.0
script_186856.txt,Cloud Score Computation,Cloud Score Computation,1.0
script_186856.txt,Shadow Projection,Shadow Projection,1.0
script_186856.txt,Time Series Anomaly Detection,Time Series Anomaly Detection,1.0
script_186856.txt,Image Cloud Masking,Creates And Exports Image Mosaics,0.2650076145327703
script_186856.txt,Image Cloud Removal,Filter Images By Cloud Cover,0.22048944042599156
script_186856.txt,Cloud Probability Masking,Spatial Analysis,0.0
script_186856.txt,Identify Outlier Areas,Spatial Analysis,0.0
script_186886.txt,Creates And Exports Image Mosaics,Creates And Exports Image Mosaics,1.0
script_186886.txt,Filter Image Collection By Date And Boundaries,Filter Image Collection,0.8084138416281831
script_186886.txt,Compute Median Of NDVI,Detects Forest Loss,0.1864291782965528
script_186886.txt,Export Composite Image,Calculate Normalized Difference Water Body Index (NDWBI),0.0
script_186886.txt,Export Processed Images To Drive,Image Differencing,0.0
script_186886.txt,Image Mosaicking,Spatial Analysis,0.0
script_186888.txt,Calculates Normalized Difference Water Index (NDWI),Calculates Normalized Difference Water Index (NDWI),1.0
script_186888.txt,Cloud Probability Masking,Cloud Probability Masking,1.0
script_186888.txt,Radiance calculation,Radiance calculation,1.0
script_186888.txt,Surface Temperature Calculation,Surface Temperature Calculation,1.0
script_186888.txt,Generate And Display A Scatter Plot,Visualize NDVI Results,0.39681768044969234
script_186888.txt,Compute Median Of NDVI,Calculate Minimum Backscatter,0.1864291782965528
script_186888.txt,Image Cloud Masking,Spatial Analysis,0.0
script_186892.txt,Export Processed Images To Drive,Export Processed Images To Drive,1.0
script_186892.txt,Image Mosaicking,Image Mosaicking,1.0
