ID,Script_ID,Entity_Type,Value
113,script_165234.txt,Function,Adding day of year to image
114,script_165234.txt,Function,Quality mosaic
115,script_165234.txt,Function,Selecting greenest pixel
116,script_165234.txt,Function,Visualizing NDVI
117,script_165234.txt,Function,Visualizing greenest month
118,script_165234.txt,Function,Visualizing greenest day of year
119,script_173652.txt,Function,Masking cloud shadows and clouds in Landsat 8 images
120,script_173652.txt,Function,Filtering image collection by date
121,script_173652.txt,Function,Clipping images to area of interest
122,script_173652.txt,Function,Calculating median of image collection
123,script_173652.txt,Function,Running LandTrendr algorithm
124,script_173652.txt,Function,Getting change map layers
125,script_173652.txt,Function,Reducing regions to mean values
126,script_173652.txt,Function,Exporting data to Google Drive
127,script_174474.txt,Function,Filtering image collection by cloud cover
128,script_174474.txt,Function,Masking clouds and shadows
129,script_174474.txt,Function,Calculating NDVI
130,script_174474.txt,Function,Compositing images
131,script_174474.txt,Function,Clipping images to geometry
132,script_174747.txt,Function,Filter country boundaries
133,script_174747.txt,Function,Import LST image collection
134,script_174747.txt,Function,Scale to Kelvin and convert to Celsius
135,script_174747.txt,Function,Chart time series of LST
136,script_174747.txt,Function,Calculate 8-day mean temperature
137,script_174747.txt,Function,Test trend with Sen's slope
138,script_174747.txt,Function,Export image to drive
139,script_179626.txt,Function,Cloud masking
140,script_179626.txt,Function,Image collection filtering
141,script_179626.txt,Function,NDVI calculation
142,script_179626.txt,Function,Thermal band selection
143,script_179626.txt,Function,Land surface temperature calculation
144,script_179626.txt,Function,Image visualization
145,script_180257.txt,Function,Filtering image collection by date
146,script_180257.txt,Function,Painting feature collection onto an image
147,script_180257.txt,Function,Buffering points
148,script_180257.txt,Function,Zonal statistics calculation
149,script_180257.txt,Function,Image masking
150,script_180257.txt,Function,Image renaming
151,script_180257.txt,Function,Image preprocessing
152,script_186294.txt,Function,Filtering image collection by date and bounds
153,script_186294.txt,Function,Applying quality mask to images
154,script_186294.txt,Function,Calculating NDVI from Sentinel-2 images
155,script_186294.txt,Function,Clipping and visualizing NDVI results
156,script_186294.txt,Function,Exporting NDVI image to Google Drive
157,script_186319.txt,Function,Filtering image collection by date
158,script_186319.txt,Function,Sorting image collection by time
159,script_186319.txt,Function,Calculating NDVI
160,script_186319.txt,Function,Calculating NBR
161,script_186319.txt,Function,Mosaicking images
162,script_186319.txt,Function,Exporting image properties to CSV
163,script_186319.txt,Function,Exporting mosaic to Drive
164,script_186319.txt,Function,Exporting individual scenes to Drive
165,script_186320.txt,Function,Filtering image collection by date and bounds
166,script_186320.txt,Function,Calculating NDVI and NBR indices
167,script_186320.txt,Function,Mosaicking images
168,script_186320.txt,Function,Exporting image properties to CSV
169,script_186320.txt,Function,Exporting mosaic to Drive
170,script_186320.txt,Function,Exporting individual scenes to Drive
171,script_186321.txt,Function,Filtering image collection by date and bounds
172,script_186321.txt,Function,Calculating NDVI and NBR indices
173,script_186321.txt,Function,Mosaicking images
174,script_186321.txt,Function,Exporting image properties to CSV
175,script_186321.txt,Function,Exporting individual scenes to Drive
176,script_186323.txt,Function,Filtering image collection by date
177,script_186323.txt,Function,Calculating NDVI and NBR indices
178,script_186323.txt,Function,Mosaicking images
179,script_186323.txt,Function,Exporting image properties to CSV
180,script_186323.txt,Function,Exporting mosaic image to Drive
181,script_186323.txt,Function,Exporting individual scenes to Drive
182,script_186325.txt,Function,Filtering image collection by date
183,script_186325.txt,Function,Calculating NDVI and NBR indices
184,script_186325.txt,Function,Mosaicking images
185,script_186325.txt,Function,Exporting image properties to CSV
186,script_186325.txt,Function,Exporting mosaic image to Drive
187,script_186325.txt,Function,Exporting individual scenes to Drive
188,script_186326.txt,Function,Filtering image collection by date and bounds
189,script_186326.txt,Function,Calculating NDVI and NBR indices
190,script_186326.txt,Function,Mosaicking images
191,script_186326.txt,Function,Exporting image properties to CSV
192,script_186326.txt,Function,Exporting mosaic to Drive
193,script_186326.txt,Function,Exporting individual scenes to Drive
194,script_186329.txt,Function,Image collection filtering
195,script_186329.txt,Function,NDVI calculation
196,script_186329.txt,Function,NBR calculation
197,script_186329.txt,Function,Image casting
198,script_186329.txt,Function,Image mosaicking
199,script_186329.txt,Function,Image exporting
200,script_186329.txt,Function,Feature collection creation
201,script_186329.txt,Function,Image visualization
202,script_186332.txt,Function,Buffer creation around sugar mills
203,script_186332.txt,Function,Image collection filtering by date
204,script_186332.txt,Function,NDVI calculation
205,script_186332.txt,Function,Image classification using k-means clustering
206,script_186332.txt,Function,Image masking and clipping
207,script_186332.txt,Function,Image sampling for training
208,script_186332.txt,Function,Clusterer training
209,script_186332.txt,Function,Unsupervised classification
210,script_186332.txt,Function,Class merging and remapping
211,script_186332.txt,Function,Image visualization with random colors
212,script_186332.txt,Function,Class refinement and masking
213,script_186332.txt,Function,Image mosaicking
214,script_186333.txt,Function,Clipping image collection to a specific region
215,script_186333.txt,Function,Calculating NDVI from image bands
216,script_186333.txt,Function,Creating a multiband image from time-series data
217,script_186333.txt,Function,Training a clusterer for unsupervised classification
218,script_186333.txt,Function,Clustering input data using a trained clusterer
219,script_186333.txt,Function,Merging classes based on specific criteria
220,script_186333.txt,Function,Creating a refined classification layer
221,script_186333.txt,Function,Mosaicking multiple classification layers
222,script_186334.txt,Function,Filtering image collection by date
223,script_186334.txt,Function,Clipping images to a specific region
224,script_186334.txt,Function,Calculating NDVI
225,script_186334.txt,Function,Creating a multiband image
226,script_186334.txt,Function,Training a clusterer
227,script_186334.txt,Function,Clustering input data
228,script_186334.txt,Function,Merging classes
229,script_186334.txt,Function,Creating a refined classification
230,script_186356.txt,Function,Filtering image collection by transmitter receiver polarisation
231,script_186356.txt,Function,Applying Refined Lee speckle filter
232,script_186356.txt,Function,Converting image to natural units
233,script_186356.txt,Function,Converting image to dB
234,script_186356.txt,Function,Classifying image using CART classifier
235,script_186356.txt,Function,Compositing images
236,script_186356.txt,Function,Calculating mean of image collection
237,script_186365.txt,Function,Filtering image collection by bounds and date
238,script_186365.txt,Function,Calculating NDVI
239,script_186365.txt,Function,Calculating EVI
240,script_186365.txt,Function,Calculating NDWI
241,script_186365.txt,Function,Calculating NDBI
242,script_186365.txt,Function,Calculating BAI
243,script_186365.txt,Function,Calculating NBRT
244,script_186365.txt,Function,Calculating NDSI
245,script_186365.txt,Function,Applying linear transformation
246,script_186365.txt,Function,Performing principal component analysis
247,script_186365.txt,Function,Conducting spectral unmixing
248,script_186365.txt,Function,Pan-sharpening image
249,script_186378.txt,Function,Filtering image collections by date and bounds
250,script_186378.txt,Function,Adding NDVI and time bands to images
251,script_186378.txt,Function,Clipping images to area of interest
252,script_186378.txt,Function,Joining image collections by date
253,script_186378.txt,Function,Reducing regions for each station
254,script_186380.txt,Function,Buffering survey points
255,script_186380.txt,Function,Clipping images to survey points
256,script_186380.txt,Function,Filtering images by date and area of interest
257,script_186380.txt,Function,Masking cloudy images
258,script_186380.txt,Function,Adding spectral indices to images
259,script_186380.txt,Function,Calculating mean values around survey points
260,script_186380.txt,Function,Generating monthly averages
261,script_186418.txt,Function,Filter image collection by date and polygon
262,script_186418.txt,Function,Compute calibrated radiance from Landsat image
263,script_186418.txt,Function,Compute top of atmosphere brightness temperature
264,script_186418.txt,Function,Compute surface reflectance from Landsat image
265,script_186418.txt,Function,Get NCEP atmospheric data for Landsat image
266,script_186418.txt,Function,Join Landsat collections based on system:time_start
267,script_186418.txt,Function,Compute NDVI from Landsat image
268,script_186418.txt,Function,Compute emissivity from NDVI
269,script_186418.txt,Function,Compute surface temperature from Landsat image
270,script_186449.txt,Function,Image selection and filtering
271,script_186449.txt,Function,Feature collection creation
272,script_186449.txt,Function,Image sampling
273,script_186449.txt,Function,Scatter plot generation
274,script_186466.txt,Function,Filtering Sentinel-1 images by polarization and date
275,script_186466.txt,Function,Creating a composite image from means at different polarizations
276,script_186466.txt,Function,Exporting images to Google Drive
277,script_186466.txt,Function,Detecting water bodies using SAR data
278,script_186503.txt,Function,Filtering Sentinel-1 image collection
279,script_186503.txt,Function,Applying Refined Lee speckle filter
280,script_186503.txt,Function,Converting image to natural units
281,script_186503.txt,Function,Converting image to dB
282,script_186503.txt,Function,Classifying land cover using CART algorithm
283,script_186528.txt,Function,Filtering image collection by transmitter receiver polarisation
284,script_186528.txt,Function,Applying Refined Lee speckle filter
285,script_186528.txt,Function,Converting image to natural units
286,script_186528.txt,Function,Converting image to dB
287,script_186528.txt,Function,Compositing images
288,script_186528.txt,Function,Classifying images using CART classifier
289,script_186540.txt,Function,Filtering image collection by date and location
290,script_186540.txt,Function,Cloud masking using cloud likelihood band
291,script_186540.txt,Function,Calculating NDVI from Landsat 8 images
292,script_186540.txt,Function,Reducing and exporting mean NDVI values
293,script_186548.txt,Function,Filtering image collection by bounds and date
294,script_186548.txt,Function,Masking out image edges using angle
295,script_186548.txt,Function,Filtering out windy days using climate forecasts
296,script_186548.txt,Function,Converting to/from dB
297,script_186548.txt,Function,Applying Refined Lee filter
298,script_186548.txt,Function,Performing angle correction
299,script_186548.txt,Function,Computing surface water mask using Canny Edge detector and Otsu thresholding
300,script_186562.txt,Function,Filtering image collection by date
301,script_186562.txt,Function,Sorting image collection by time
302,script_186562.txt,Function,Filtering image collection by bounds
303,script_186562.txt,Function,Calculating NDVI
304,script_186562.txt,Function,Calculating NBR
305,script_186562.txt,Function,Exporting images to Drive
306,script_186562.txt,Function,Creating map visualizations
307,script_186562.txt,Function,Detecting forest loss and land cover change
308,script_186570.txt,Function,Filtering image collection by date
309,script_186570.txt,Function,Calculating NDVI and NBR indices
310,script_186570.txt,Function,Mosaicking images
311,script_186570.txt,Function,Exporting image properties to CSV
312,script_186570.txt,Function,Exporting mosaic to Drive
313,script_186601.txt,Function,Filtering Sentinel-1 images by polarization and date
314,script_186601.txt,Function,Creating composite images from means at different polarizations and look angles
315,script_186601.txt,Function,Exporting images to Google Drive
316,script_186601.txt,Function,Detecting water bodies using SAR data
317,script_186605.txt,Function,Filtering image collection by date
318,script_186605.txt,Function,Calculating NDVI and NBR indices
319,script_186605.txt,Function,Mosaicking images
320,script_186605.txt,Function,Exporting image properties to CSV
321,script_186605.txt,Function,Exporting mosaic to Drive
322,script_186607.txt,Function,Filtering image collection by date
323,script_186607.txt,Function,Sorting image collection by time
324,script_186607.txt,Function,Filtering image collection by bounds
325,script_186607.txt,Function,Calculating NDVI
326,script_186607.txt,Function,Calculating NBR
327,script_186607.txt,Function,Mosaicking images
328,script_186607.txt,Function,Visualizing images
329,script_186815.txt,Function,Image collection filtering
330,script_186815.txt,Function,NDVI calculation
331,script_186815.txt,Function,NBR calculation
332,script_186815.txt,Function,Image casting
333,script_186815.txt,Function,Image mosaicking
334,script_186815.txt,Function,Image exporting
335,script_186815.txt,Function,Feature collection creation
336,script_186815.txt,Function,Image visualization
337,script_186822.txt,Function,Buffering features by distance
338,script_186822.txt,Function,Filtering image collection by date and polarization
339,script_186822.txt,Function,Converting dB values to natural values
340,script_186822.txt,Function,Calculating mean and standard deviation of image values
341,script_186822.txt,Function,Reducing regions to obtain mean and standard deviation values
342,script_186822.txt,Function,Exporting data tables to drive
343,script_186829.txt,Function,Filter image collection by region
344,script_186829.txt,Function,Create binary mask for forested areas
345,script_186829.txt,Function,Update composite mask with water mask
346,script_186829.txt,Function,Map and filter image collection
347,script_186829.txt,Function,Reduce regions to mean temperature
348,script_186829.txt,Function,Export feature collection to CSV
349,script_186856.txt,Function,Compute cloud score for Sentinel-2 images
350,script_186856.txt,Function,Mask clouds using Sentinel-2 QA band
351,script_186856.txt,Function,Find dark outliers in time series
352,script_186856.txt,Function,Project cloud shadows
353,script_186856.txt,Function,Bust clouds from Sentinel-2 image
354,script_186856.txt,Function,Wrap entire cloud masking process
355,script_186856.txt,Function,Find unique values of a field in a collection
356,script_186856.txt,Function,Simplify data into daily mosaics
357,script_186856.txt,Function,Get Sentinel-2 data
358,script_186886.txt,Function,Filtering image collection by date
359,script_186886.txt,Function,Sorting images by time
360,script_186886.txt,Function,Filtering images by bounds
361,script_186886.txt,Function,Calculating NDVI
362,script_186886.txt,Function,Calculating NBR
363,script_186886.txt,Function,Casting image data type
364,script_186886.txt,Function,Exporting image properties to CSV
365,script_186886.txt,Function,Creating and exporting mosaic
366,script_186886.txt,Function,Exporting individual scenes
367,script_186888.txt,Function,Cloud Masking using Fmask
368,script_186888.txt,Function,Incoming Shortwave Radiation Calculation
369,script_186888.txt,Function,Radiance Calculation
370,script_186888.txt,Function,NDVI and NDWI Calculation
371,script_186888.txt,Function,Land Surface Temperature Calculation
372,script_186888.txt,Function,Scatter Plot Generation
373,script_186892.txt,Function,Filtering image collection by cloud percentage
374,script_186892.txt,Function,Calculating NDVI and NBR indices
375,script_186892.txt,Function,Mosaicking images
376,script_186892.txt,Function,Exporting image properties to CSV
377,script_186892.txt,Function,Exporting mosaic to Drive
378,script_186892.txt,Function,Exporting individual scenes to Drive
379,script_186914.txt,Function,Filtering Sentinel-1 images by date and polarization
380,script_186914.txt,Function,Mosaicking images
381,script_186914.txt,Function,Thresholding radar intensities
382,script_186914.txt,Function,Focal median smoothing
383,script_186914.txt,Function,Topological intersection
384,script_186914.txt,Function,Image visualization
385,script_186914.txt,Function,Image subtraction
386,script_186914.txt,Function,Masking and clipping
387,script_186914.txt,Function,Focal mode filtering
388,script_186914.txt,Function,Converting pixels to polygons
389,script_186914.txt,Function,Population count analysis
390,script_186914.txt,Function,Sampling regions
391,script_186914.txt,Function,Exporting tables to Drive
392,script_186915.txt,Function,Filtering Sentinel-1 C-band SAR images
393,script_186915.txt,Function,Mosaicking images
394,script_186915.txt,Function,Thresholding radar intensities
395,script_186915.txt,Function,Topological intersection
396,script_186915.txt,Function,Focal median smoothing
397,script_186915.txt,Function,Image visualization
398,script_186915.txt,Function,Vectorization of flooded areas
399,script_186915.txt,Function,Population count analysis
400,script_186915.txt,Function,Polygon geometry calculation
401,script_186915.txt,Function,Feature area calculation
402,script_186915.txt,Function,Sampling population data
403,script_186915.txt,Function,Exporting flooded area to Drive
404,script_186940.txt,Function,Annual SR Time Series Collection Building
405,script_186940.txt,Function,L8 to L7 Harmonization
406,script_186940.txt,Function,Retrieve a Sensor SR Collection
407,script_186940.txt,Function,Medoid Mosaic Compositing
408,script_186940.txt,Function,Annual Mosaic Collection Building
409,script_186974.txt,Function,Filtering image collection by date and bounds
410,script_186974.txt,Function,Cloud masking and edge pixel removal
411,script_186974.txt,Function,Renaming bands
412,script_186974.txt,Function,Calculating normalized difference water indices
413,script_186974.txt,Function,Merging image collections
414,script_186974.txt,Function,Generating annual means of water indices
415,script_187038.txt,Function,Filtering image collections by date and location
416,script_187038.txt,Function,Renaming image bands
417,script_187038.txt,Function,Computing cloud cover percentage
418,script_187038.txt,Function,Classifying land cover using band thresholds
419,script_187038.txt,Function,Masking images based on cloud cover and land cover
420,script_187038.txt,Function,Reducing image collections to vectors
421,script_187038.txt,Function,Exporting images to Drive
422,script_187038.txt,Function,Extracting metadata to CSV file
423,script_187125.txt,Function,Filtering image collection by geometry
424,script_187125.txt,Function,Applying normalized difference water index
425,script_187125.txt,Function,Computing threshold using Otsu method
426,script_187125.txt,Function,Detecting water bodies using thresholding
427,script_187125.txt,Function,Clipping image edges
428,script_187125.txt,Function,Detecting sharp changes using Canny edge detector
429,script_187125.txt,Function,Buffering around NDWI edges
430,script_187125.txt,Function,Computing histogram for thresholding
431,script_187125.txt,Function,Masking image using threshold
432,script_187131.txt,Function,Filtering image collection by date and region
433,script_187131.txt,Function,Creating cloud-free composite
434,script_187131.txt,Function,Removing clouds from images
435,script_187131.txt,Function,Calculating Normalized Burn Ratio (NBR)
436,script_187131.txt,Function,Creating burned area mask
437,script_187131.txt,Function,Exporting results to Drive
438,script_187137.txt,Function,Filtering images by date
439,script_187137.txt,Function,Transforming Kelvin to Celsius
440,script_187137.txt,Function,Aggregating images by year
441,script_187137.txt,Function,Calculating annual percentiles
442,script_187137.txt,Function,Generating dates by months
443,script_187137.txt,Function,Calculating monthly max and min
444,script_187137.txt,Function,Calculating mean temperature
445,script_187137.txt,Function,Charting temperature series
446,script_187138.txt,Function,Filtering image collection by region
447,script_187138.txt,Function,Creating binary mask for forested areas
448,script_187138.txt,Function,Updating composite mask with water mask
449,script_187138.txt,Function,Calculating mean air surface temperature
450,script_187138.txt,Function,Reducing regions to mean values
451,script_187138.txt,Function,Exporting feature collection to CSV
452,script_187226.txt,Function,Cloud and shadow masking
453,script_187226.txt,Function,Water masking
454,script_187226.txt,Function,Image collection filtering
455,script_187226.txt,Function,Image normalization
456,script_187226.txt,Function,Cloud score calculation
457,script_187226.txt,Function,Shadow detection
458,script_187226.txt,Function,Image mosaicking
459,script_187226.txt,Function,Image masking
460,script_187248.txt,Function,Cloud mask application
461,script_187248.txt,Function,Image collection filtering
462,script_187248.txt,Function,NDVI calculation
463,script_187248.txt,Function,Thermal band extraction
464,script_187248.txt,Function,Fractional vegetation calculation
465,script_187248.txt,Function,Emissivity calculation
466,script_187248.txt,Function,Land Surface Temperature calculation
467,script_187248.txt,Function,Image visualization
468,script_187481.txt,Function,Filtering image collection by bounds and time
469,script_187481.txt,Function,Converting to natural scale
470,script_187481.txt,Function,Smoothing image using focal median
471,script_187481.txt,Function,Calculating band ratio
472,script_187481.txt,Function,Generating histogram
473,script_187481.txt,Function,Applying threshold to identify flood areas
474,script_187523.txt,Function,Filtering Image Collection by Geometry
475,script_187523.txt,Function,Converting to Natural Scale
476,script_187523.txt,Function,Smoothing Image
477,script_187523.txt,Function,Calculating Band Ratio
478,script_187523.txt,Function,Generating Histogram
479,script_187523.txt,Function,Applying Focal Median Filter
480,script_187523.txt,Function,Creating RGB Image
481,script_187523.txt,Function,Masking Flood Image
482,script_187523.txt,Function,Masking River Image
483,script_187528.txt,Function,Filtering image collection by bounds and date
484,script_187528.txt,Function,Converting image to natural scale
485,script_187528.txt,Function,Calculating band ratio
486,script_187528.txt,Function,Applying smoothing filter
487,script_187528.txt,Function,Generating histogram
488,script_187528.txt,Function,Creating composite image
489,script_187530.txt,Function,Filtering Sentinel-1 images by date and polarisation
490,script_187530.txt,Function,Converting images to natural scale
491,script_187530.txt,Function,Smoothing images using focal median
492,script_187530.txt,Function,Calculating band ratios
493,script_187530.txt,Function,Generating histograms
494,script_187530.txt,Function,Creating flood and river masks
495,script_187530.txt,Function,Visualizing results on a map
496,script_187532.txt,Function,Filtering Sentinel-1 images by date and polarisation
497,script_187532.txt,Function,Applying smoothing filter to images
498,script_187532.txt,Function,Calculating band ratio images
499,script_187532.txt,Function,Generating histograms of backscatter values
500,script_187532.txt,Function,Classifying flood and water areas
501,script_187532.txt,Function,Visualizing results as RGB images
502,script_187533.txt,Function,Filtering Sentinel-1 images by date and polarization
503,script_187533.txt,Function,Converting images to natural scale
504,script_187533.txt,Function,Smoothing images using focal median
505,script_187533.txt,Function,Calculating band ratios
506,script_187533.txt,Function,Generating histograms
507,script_187533.txt,Function,Creating flood and river masks
508,script_187533.txt,Function,Visualizing results on a map
509,script_187534.txt,Function,Filtering image collection by bounds and date
510,script_187534.txt,Function,Converting image to natural scale
511,script_187534.txt,Function,Calculating band ratio
512,script_187534.txt,Function,Applying smoothing filter
513,script_187534.txt,Function,Generating histogram
514,script_187534.txt,Function,Creating composite image
515,script_187535.txt,Function,Filtering image collection by date and bounds
516,script_187535.txt,Function,Converting image to natural scale
517,script_187535.txt,Function,Applying focal median smoothing
518,script_187535.txt,Function,Calculating band ratio
519,script_187535.txt,Function,Generating histogram
520,script_187535.txt,Function,Creating flood mask
521,script_187582.txt,Function,Cloud masking using Sentinel-2 QA band
522,script_187582.txt,Function,Vegetation index computation
523,script_187582.txt,Function,Image collection filtering
524,script_187582.txt,Function,Image classification using SVM
525,script_187582.txt,Function,Accuracy assessment using error matrix
526,script_187582.txt,Function,Area calculation by class
527,script_187585.txt,Function,Filtering image collection by date and month
528,script_187585.txt,Function,Calculating average of MODIS EVI
529,script_187585.txt,Function,Clipping images to a specific region
530,script_187585.txt,Function,Performing principal component analysis
531,script_187585.txt,Function,Exporting images to Google Drive
532,script_187586.txt,Function,Filtering and averaging MODIS EVI images
533,script_187586.txt,Function,Calculating principal components
534,script_187586.txt,Function,Exporting images to Google Drive
535,script_187587.txt,Function,Filtering and averaging MODIS EVI images
536,script_187587.txt,Function,Calculating principal components
537,script_187587.txt,Function,Exporting images to Google Drive
538,script_187738.txt,Function,Filter image collection by date and bounds
539,script_187738.txt,Function,Clip image to ROI
540,script_187738.txt,Function,Normalize image values
541,script_187738.txt,Function,Extract specific bands from image
542,script_187738.txt,Function,Perform object-based image segmentation
543,script_187738.txt,Function,Compute cluster means
544,script_187738.txt,Function,Train random forest classifier
545,script_187738.txt,Function,Classify image using trained classifier
546,script_187738.txt,Function,Compute standard deviation of clusters
547,script_187738.txt,Function,Compute area of clusters
548,script_187738.txt,Function,Compute perimeter of clusters
549,script_187738.txt,Function,Compute width and height of clusters
550,script_187749.txt,Function,Compose 20-year maximum NDVI images
551,script_187749.txt,Function,Perform trend analysis on NDVI images
552,script_187749.txt,Function,Clip trend result to a region of interest
553,script_187749.txt,Function,Create a time series chart of NDVI values
554,script_187888.txt,Function,Cloud masking for Landsat 8 images
555,script_187888.txt,Function,Calculating NDVI for Landsat images
556,script_187888.txt,Function,Filtering images by date and location
557,script_187888.txt,Function,Merging image collections
558,script_187888.txt,Function,Renaming bands with timestamps
559,script_187888.txt,Function,Sampling regions for land cover classification
560,script_187888.txt,Function,Merging images into a single image
561,script_187888.txt,Function,Iterating over image collection for sampling
562,script_187895.txt,Function,Filtering image collection by date and location
563,script_187895.txt,Function,Applying cloud mask to Landsat images
564,script_187895.txt,Function,Calculating BSI index from Landsat images
565,script_187895.txt,Function,Renaming BSI bands with image acquisition date
566,script_187895.txt,Function,Sampling BSI values at training points
567,script_187895.txt,Function,Sorting image collection by time
568,script_187895.txt,Function,Exporting results to CSV file
569,script_188011.txt,Function,Filtering image collection by bounds
570,script_188011.txt,Function,Converting Kelvin to Celsius
571,script_188011.txt,Function,Clipping images to geometry
572,script_188011.txt,Function,Calculating seasonal temperatures
573,script_188011.txt,Function,Reducing image collection to mean
574,script_188011.txt,Function,Reducing regions to mean
575,script_188011.txt,Function,Reducing regions to max
576,script_188011.txt,Function,Reducing regions to min
577,script_188011.txt,Function,Filtering by count range
578,script_188011.txt,Function,Calculating max count
579,script_188011.txt,Function,Exporting to CSV
580,script_188011.txt,Function,Calculating mean values for each polygon
581,script_188011.txt,Function,Calculating max values for each polygon
582,script_188011.txt,Function,Calculating min values for each polygon
