Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity
60,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Masking clouds and shadows
61,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Filtering by date
62,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Clipping to study area
63,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating NDVI
64,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Creating yearly composites
65,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Creating image series chart
66,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating image difference
67,script_11983.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating standard anomalies
68,script_120271.txt,COPERNICUS/S2_SR,ActOn,Filter image collection by date and cloud percentage
69,script_120271.txt,COPERNICUS/S2_SR,ActOn,Calculate NDVI band
70,script_120271.txt,COPERNICUS/S2_SR,ActOn,Apply median to image collection
71,script_120271.txt,COPERNICUS/S2_SR,ActOn,Clip image to testing area
72,script_120271.txt,users/gena/packages:colorbrewer,ActOn,Draw gradient bar
73,script_120271.txt,users/gena/packages:palettes,ActOn,Draw gradient bar
74,script_120271.txt,users/gena/packages:style,ActOn,Draw frame
75,script_120271.txt,users/gena/packages:style,ActOn,Draw scalebar
76,script_120271.txt,users/gena/packages:utils,ActOn,Reduce region to calculate percentile
77,script_120557.txt,TIGER/2016/States,ActOn,Filtering image collection by region
78,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Masking cloudy pixels
79,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Computing QA bits
80,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Applying decision tree classification
81,script_120557.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating frequency of land cover classes
82,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image clipping by region
83,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image visualization with multiple RGB compositions
84,script_125294.txt,users/GeoForPy/Tesis/EcorregionAltoParana,ActOn,Image export to Drive
85,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Cloud masking for Landsat 5 images
86,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image collection filtering by date and cloud cover
87,script_125294.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Image reduction by percentile
88,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Filtering image collection by cloud cover percentage
89,script_144864.txt,users/thao226355/share/VietNam_Ranh_gioi_tinh,ActOn,Applying cloud mask to images
90,script_144864.txt,COPERNICUS/S2_SR,ActOn,Calculating NDVI index
91,script_144864.txt,COPERNICUS/S2_SR,ActOn,Classifying land cover based on NDVI values
92,script_144864.txt,COPERNICUS/S2_SR,ActOn,Calculating area of classified land cover
93,script_146128.txt,COPERNICUS/S2,ActOn,Filter image collection by date
94,script_146128.txt,COPERNICUS/S2,ActOn,Sort images by cloud cover
95,script_146128.txt,COPERNICUS/S2,ActOn,Filter images by region of interest
96,script_146128.txt,COPERNICUS/S2,ActOn,Merge feature collections
97,script_146128.txt,COPERNICUS/S2,ActOn,Create training data
98,script_146128.txt,COPERNICUS/S2,ActOn,Train classifier
99,script_146128.txt,COPERNICUS/S2,ActOn,Run classification
100,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Sample regions for training
101,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Define bands for classification
102,script_15043.txt,users/abuhafsgaa/Makarfi,ActOn,Classify imagery
103,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Add random column to training dataset
104,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Split data for training and testing
105,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Train Random Forest classifier
106,script_15043.txt,users/abuhafsgaa/ALLsample,ActOn,Train CART classifier
107,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Compute variable importance
108,script_15043.txt,users/abuhafsgaa/DATASET_COMPOSITION_2017_21,ActOn,Display variable importance results
109,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Get confusion matrices for accuracy assessment
110,script_15043.txt,users/abuhafsgaa/TEST_SAR_2017_DATASET_BOXCAR,ActOn,Visualize classification results
111,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filtering image collection by bounds
112,script_155017.txt,MODIS/006/MOD11A1,ActOn,Filtering image collection by date
113,script_155017.txt,MODIS/006/MOD11A1,ActOn,Clipping images to region
114,script_155017.txt,MODIS/006/MOD11A1,ActOn,Scaling land surface temperature
115,script_155017.txt,MODIS/006/MOD11A1,ActOn,Reducing regions to mean
116,script_155017.txt,MODIS/006/MOD11A1,ActOn,Joining tables by label
117,script_155017.txt,MODIS/006/MOD11A1,ActOn,Formatting table for export
118,script_165234.txt,MODIS/006/MOD09GA,ActOn,Filtering image collection by year
119,script_165234.txt,MODIS/006/MOD09GA,ActOn,Cloud masking
120,script_165234.txt,MODIS/006/MOD09GA,ActOn,Scaling image values
121,script_165234.txt,MODIS/006/MOD09GA,ActOn,Calculating NDVI
122,script_165234.txt,MODIS/006/MOD09GA,ActOn,Adding date to image
123,script_165234.txt,MODIS/006/MOD09GA,ActOn,Adding month to image
124,script_165234.txt,MODIS/006/MOD09GA,ActOn,Adding day of year to image
125,script_165234.txt,users/giswqs/public/countries,ActOn,Visualizing NDVI
126,script_165234.txt,users/giswqs/public/countries,ActOn,Visualizing greenest month
127,script_165234.txt,users/giswqs/public/countries,ActOn,Visualizing greenest day of year
128,script_165234.txt,users/giswqs/public/countries,ActOn,Quality mosaic
129,script_165234.txt,users/giswqs/public/countries,ActOn,Selecting greenest pixel
130,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Masking cloud shadows and clouds in Landsat 8 images
131,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Masking cloud shadows and clouds in Landsat 8 images
132,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Filtering image collection by date
133,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Filtering image collection by date
134,script_173652.txt,users/jrmancerafGEE/POL_SUB_AE_1055,ActOn,Clipping images to area of interest
135,script_173652.txt,users/jrmancerafGEE/PTS_SUB_AE_1055,ActOn,Clipping images to area of interest
136,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Calculating median of image collection
137,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Running LandTrendr algorithm
138,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Getting change map layers
139,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Reducing regions to mean values
140,script_173652.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting data to Google Drive
141,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Filtering image collection by cloud cover
142,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Masking clouds and shadows
143,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Calculating NDVI
144,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Compositing images
145,script_174474.txt,LANDSAT/LT05/C01/T1_SR,ActOn,Clipping images to geometry
146,script_174747.txt,users/juanjoseromeroacm21/MORELIA,ActOn,Filter country boundaries
147,script_174747.txt,users/juanjoseromeroacm21/michoacan_state,ActOn,Filter country boundaries
148,script_174747.txt,MODIS/MOD11A2,ActOn,Import LST image collection
149,script_174747.txt,MODIS/MOD11A2,ActOn,Scale to Kelvin and convert to Celsius
150,script_174747.txt,MODIS/MOD11A2,ActOn,Chart time series of LST
151,script_174747.txt,MODIS/MOD11A2,ActOn,Calculate 8-day mean temperature
152,script_174747.txt,MODIS/MOD11A2,ActOn,Test trend with Sen's slope
153,script_174747.txt,MODIS/MOD11A2,ActOn,Export image to drive
154,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Cloud masking
155,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Image collection filtering
156,script_179626.txt,users/KARTIKA_EAA/Semarang,ActOn,Image visualization
157,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation
158,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Thermal band selection
159,script_179626.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Land surface temperature calculation
160,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Filtering image collection by date
161,script_180257.txt,users/Katemiller125/Illilouette,ActOn,Image preprocessing
162,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Painting feature collection onto an image
163,script_180257.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Image masking
164,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Buffering points
165,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Zonal statistics calculation
166,script_180257.txt,LANDSAT/LE07/C01/T1_SR,ActOn,Image renaming
167,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Filtering image collection by date and bounds
168,script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,ActOn,Applying quality mask to images
169,script_186294.txt,COPERNICUS/S2,ActOn,Calculating NDVI from Sentinel-2 images
170,script_186294.txt,COPERNICUS/S2,ActOn,Clipping and visualizing NDVI results
171,script_186294.txt,COPERNICUS/S2,ActOn,Exporting NDVI image to Google Drive
172,script_186319.txt,LANDSAT/LC8_SR,ActOn,Filtering image collection by date
173,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collection by date
174,script_186319.txt,LANDSAT/LC8_SR,ActOn,Sorting image collection by time
175,script_186319.txt,LANDSAT/LC8_L1T_TOA,ActOn,Sorting image collection by time
176,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Calculating NDVI
177,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating NDVI
178,script_186319.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Calculating NBR
179,script_186319.txt,LANDSAT/LE7_L1T_TOA,ActOn,Calculating NBR
180,script_186319.txt,COPERNICUS/S2,ActOn,Mosaicking images
181,script_186319.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
182,script_186319.txt,COPERNICUS/S2,ActOn,Exporting mosaic to Drive
183,script_186319.txt,COPERNICUS/S2,ActOn,Exporting individual scenes to Drive
184,script_186320.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
185,script_186320.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR indices
186,script_186320.txt,COPERNICUS/S2,ActOn,Mosaicking images
187,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties to CSV
188,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting mosaic to Drive
189,script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting individual scenes to Drive
190,script_186321.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
191,script_186321.txt,COPERNICUS/S2,ActOn,Calculating NDVI and NBR indices
192,script_186321.txt,COPERNICUS/S2,ActOn,Mosaicking images
193,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting image properties to CSV
194,script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,ActOn,Exporting individual scenes to Drive
195,script_186323.txt,LANDSAT/LC8_SR,ActOn,Filtering image collection by date
196,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collection by date
197,script_186323.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
198,script_186323.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
199,script_186323.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Mosaicking images
200,script_186323.txt,LANDSAT/LE7_L1T_TOA,ActOn,Mosaicking images
201,script_186323.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
202,script_186323.txt,COPERNICUS/S2,ActOn,Exporting mosaic image to Drive
203,script_186323.txt,ft:1XKfDbVsTtinnWZ5Ki89j8074Zm9k2XFHiATs1XNR,ActOn,Exporting individual scenes to Drive
204,script_186325.txt,LANDSAT/LC8_SR,ActOn,Filtering image collection by date
205,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering image collection by date
206,script_186325.txt,LANDSAT/LC8_SR,ActOn,Calculating NDVI and NBR indices
207,script_186325.txt,LANDSAT/LC8_L1T_TOA,ActOn,Calculating NDVI and NBR indices
208,script_186325.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Mosaicking images
209,script_186325.txt,LANDSAT/LE7_L1T_TOA,ActOn,Mosaicking images
210,script_186325.txt,COPERNICUS/S2,ActOn,Exporting image properties to CSV
211,script_186325.txt,COPERNICUS/S2,ActOn,Exporting mosaic image to Drive
212,script_186325.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting individual scenes to Drive
213,script_186326.txt,COPERNICUS/S2,ActOn,Filtering image collection by date and bounds
214,script_186326.txt,COPERNICUS/S2,ActOn,Mosaicking images
215,script_186326.txt,COPERNICUS/S2,ActOn,Exporting mosaic to Drive
216,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Calculating NDVI and NBR indices
217,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting image properties to CSV
218,script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,ActOn,Exporting individual scenes to Drive
219,script_186329.txt,LANDSAT/LC8_SR,ActOn,Image collection filtering
220,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,Image collection filtering
221,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Image collection filtering
222,script_186329.txt,LANDSAT/LC8_SR,ActOn,NDVI calculation
223,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,NDVI calculation
224,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,NDVI calculation
225,script_186329.txt,LANDSAT/LC8_SR,ActOn,NBR calculation
226,script_186329.txt,LANDSAT/LC8_L1T_TOA,ActOn,NBR calculation
227,script_186329.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,NBR calculation
228,script_186329.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image casting
229,script_186329.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image casting
230,script_186329.txt,LANDSAT/LE7_L1T_TOA_FMASK,ActOn,Image mosaicking
231,script_186329.txt,LANDSAT/LE7_L1T_TOA,ActOn,Image mosaicking
232,script_186329.txt,users/khoapv/xatong,ActOn,Feature collection creation
233,script_186329.txt,ft:1Fp3oWwAiWxh1XyXIc1HYl_eWBP9Uh8froBiiC9CG,ActOn,Image visualization
234,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Buffer creation around sugar mills
235,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Image collection filtering by date
236,script_186332.txt,MODIS/006/MOD09Q1,ActOn,NDVI calculation
237,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Image classification using k-means clustering
238,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Image masking and clipping
239,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Image sampling for training
240,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Clusterer training
241,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Unsupervised classification
242,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Class merging and remapping
243,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Image visualization with random colors
244,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Class refinement and masking
245,script_186332.txt,MODIS/006/MOD09Q1,ActOn,Image mosaicking
246,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Clipping image collection to a specific region
247,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Calculating NDVI from image bands
248,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Creating a multiband image from time-series data
249,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Training a clusterer for unsupervised classification
250,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Clustering input data using a trained clusterer
251,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Merging classes based on specific criteria
252,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Creating a refined classification layer
253,script_186333.txt,MODIS/006/MOD09Q1,ActOn,Mosaicking multiple classification layers
254,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Filtering image collection by date
255,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Calculating NDVI
256,script_186334.txt,MODIS/006/MOD09Q1,ActOn,Creating a multiband image
257,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Clipping images to a specific region
258,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Training a clusterer
259,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Clustering input data
260,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Merging classes
261,script_186334.txt,users/khoapv/Ranhgioi_DL,ActOn,Creating a refined classification
262,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Filtering image collection by transmitter receiver polarisation
263,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Applying Refined Lee speckle filter
264,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Converting image to natural units
265,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Converting image to dB
266,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Classifying image using CART classifier
267,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Compositing images
268,script_186356.txt,COPERNICUS/S1_GRD,ActOn,Calculating mean of image collection
269,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Filtering image collection by bounds and date
270,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDVI
271,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating EVI
272,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDWI
273,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDBI
274,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating BAI
275,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NBRT
276,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Calculating NDSI
277,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Applying linear transformation
278,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Performing principal component analysis
279,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Conducting spectral unmixing
280,script_186365.txt,LANDSAT/LC08/C01/T1_TOA,ActOn,Pan-sharpening image
281,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Filtering image collection by bounds and date
282,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDVI
283,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating EVI
284,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDWI
285,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDBI
286,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating BAI
287,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NBRT
288,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Calculating NDSI
289,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Applying linear transformation
290,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Performing principal component analysis
291,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Conducting spectral unmixing
292,script_186365.txt,LANDSAT/LT5_L1T_TOA,ActOn,Pan-sharpening image
293,script_186378.txt,users/khoapv/xatong,ActOn,Filtering image collections by date and bounds
294,script_186378.txt,users/khoapv/xatong,ActOn,Clipping images to area of interest
295,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Adding NDVI and time bands to images
296,script_186378.txt,COPERNICUS/S1_GRD,ActOn,Joining image collections by date
297,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Adding NDVI and time bands to images
298,script_186378.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Reducing regions for each station
299,script_186378.txt,COPERNICUS/S2,ActOn,Adding NDVI and time bands to images
300,script_186378.txt,COPERNICUS/S2,ActOn,Reducing regions for each station
301,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Buffering survey points
302,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Buffering survey points
303,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Clipping images to survey points
304,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Clipping images to survey points
305,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Filtering images by date and area of interest
306,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Filtering images by date and area of interest
307,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Masking cloudy images
308,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Masking cloudy images
309,script_186380.txt,LANDSAT/LC8_L1T_TOA,ActOn,Adding spectral indices to images
310,script_186380.txt,LANDSAT/LE7_L1T_TOA,ActOn,Adding spectral indices to images
311,script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,ActOn,Calculating mean values around survey points
312,script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,ActOn,Generating monthly averages
313,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Compute NDVI from Landsat image
314,script_186418.txt,LANDSAT/LC08/C01/T1_32DAY_NDVI,ActOn,Filter image collection by date and polygon
