ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
49,script_186815.txt,Theme,Forest monitoring and land cover classification,FOREST MENSURATION,0.9014551043510436,LAND USE/LAND COVER CLASSIFICATION,0.7395797967910767
50,script_186822.txt,Theme,Agricultural field analysis using Sentinel-1 data,LAND SURFACE/AGRICULTURE INDICATORS,0.832647442817688,LAND SURFACE/AGRICULTURE INDICATORS,0.6613366007804871
51,script_186829.txt,Theme,Forest change and surface temperature analysis in the Amazon region,FOREST MENSURATION,0.8512258529663086,FOREST MENSURATION,0.6600317358970642
52,script_186856.txt,Theme,Cloud and Shadow Detection in Sentinel-2 Imagery,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8225970268249512,CLOUD OPTICAL DEPTH/THICKNESS,0.5942670702934265
53,script_186886.txt,Theme,Forest monitoring and land cover change detection,FOREST MENSURATION,0.8819835782051086,FOREST MENSURATION,0.7361018657684326
54,script_186888.txt,Theme,Land surface temperature and vegetation analysis,LAND SURFACE TEMPERATURE,0.8792978525161743,SOIL TEMPERATURE,0.7442262172698975
55,script_186892.txt,Theme,Forest monitoring and land cover classification,FOREST MENSURATION,0.9014551043510436,LAND USE/LAND COVER CLASSIFICATION,0.7395797967910767
56,script_186914.txt,Theme,Flood area detection and population analysis,FLOOD LEVELS,0.8432958722114563,FLOOD FREQUENCY,0.6283318996429443
57,script_186915.txt,Theme,Flood area detection and population analysis,FLOOD LEVELS,0.8432958722114563,FLOOD FREQUENCY,0.6283318996429443
58,script_186940.txt,Theme,Land cover classification and Landsat image processing,LAND USE/LAND COVER CLASSIFICATION,0.8646942377090454,LAND USE/LAND COVER CLASSIFICATION,0.6825636625289917
59,script_186974.txt,Theme,Land surface reflectance analysis,APPARENT SURFACE REFLECTIVITY,0.8483002185821533,APPARENT SURFACE REFLECTIVITY,0.746894121170044
60,script_187038.txt,Theme,Land cover classification and cloud cover analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8808902502059937,LAND USE/LAND COVER CLASSIFICATION,0.7364490032196045
61,script_187125.txt,Theme,Water body detection and analysis,WATER VAPOR INDICATORS,0.8358598947525024,WATER CHARACTERISTICS,0.7221142053604126
62,script_187131.txt,Theme,Wildfire analysis and burned area detection,FIRE WEATHER INDEX,0.8497118949890137,BURNED AREA,0.6540390253067017
63,script_187137.txt,Theme,Land Surface Temperature Analysis,LAND SURFACE TEMPERATURE,0.8780211210250854,LAND SURFACE TEMPERATURE,0.7907720804214478
64,script_187138.txt,Theme,Forest change and surface temperature analysis in the Amazon region,FOREST MENSURATION,0.8512258529663086,FOREST MENSURATION,0.6600317358970642
65,script_187226.txt,Theme,Forest analysis,FOREST MENSURATION,0.9227175712585448,FOREST MENSURATION,0.77752685546875
66,script_187248.txt,Theme,Land Surface Temperature Analysis,LAND SURFACE TEMPERATURE,0.8780211210250854,LAND SURFACE TEMPERATURE,0.7907720804214478
67,script_187481.txt,Theme,Flood Mapping using Sentinel-1,FLOOD LEVELS,0.8212339878082275,FLOODING,0.66830974817276
68,script_187523.txt,Theme,Flood Mapping using Sentinel-1,FLOOD LEVELS,0.8212339878082275,FLOODING,0.66830974817276
69,script_187528.txt,Theme,Flood Mapping using Sentinel-1,FLOOD LEVELS,0.8212339878082275,FLOODING,0.66830974817276
70,script_187530.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
71,script_187532.txt,Theme,Flood Mapping,FLOOD LEVELS,0.885453999042511,FLOODING,0.7627313733100891
72,script_187533.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
73,script_187534.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
74,script_187535.txt,Theme,Flood Mapping and Monitoring,FLOOD LEVELS,0.8547534942626953,GROUNDWATER MANAGEMENT,0.7062816619873047
75,script_187582.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
76,script_187585.txt,Theme,Vegetation Index Analysis,VEGETATION INDEX,0.9318158626556396,VEGETATION INDEX,0.7920093536376953
77,script_187586.txt,Theme,Vegetation monitoring using MODIS EVI,VEGETATION INDEX,0.8287577629089355,VEGETATION INDEX,0.6405791640281677
78,script_187587.txt,Theme,Vegetation monitoring using MODIS EVI,VEGETATION INDEX,0.8287577629089355,VEGETATION INDEX,0.6405791640281677
79,script_187738.txt,Theme,Crop land classification and object-based image analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.852581262588501,LAND SURFACE/AGRICULTURE INDICATORS,0.6724078059196472
80,script_187749.txt,Theme,NDVI trend analysis in Beijing,TEMPERATURE TRENDS,0.7826473116874695,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.5928864479064941
81,script_187888.txt,Theme,Land cover classification and NDVI analysis,LAND USE/LAND COVER CLASSIFICATION,0.8753987550735474,LAND USE/LAND COVER CLASSIFICATION,0.6984648704528809
82,script_187895.txt,Theme,Land cover classification and BSI analysis,LAND USE/LAND COVER CLASSIFICATION,0.870745062828064,LAND USE/LAND COVER CLASSIFICATION,0.6825978755950928
83,script_188011.txt,Theme,Land Surface Temperature Analysis,LAND SURFACE TEMPERATURE,0.8780211210250854,LAND SURFACE TEMPERATURE,0.7907720804214478
84,script_188030.txt,Theme,Land cover analysis and vegetation monitoring,LAND SURFACE/AGRICULTURE INDICATORS,0.8692689538002014,LAND USE/LAND COVER,0.7249294519424438
85,script_188052.txt,Theme,Water body extraction and analysis using Landsat and Sentinel-2 data,GROUND WATER PROCESSES/MEASUREMENTS,0.7996045351028442,WATER CHARACTERISTICS,0.6334396600723267
86,script_188163.txt,Theme,Land cover classification and analysis in Zimbabwe,LAND USE/LAND COVER CLASSIFICATION,0.8481740951538086,LAND USE/LAND COVER CLASSIFICATION,0.6903865933418274
87,script_188217.txt,Theme,Land cover classification and urbanization analysis,LAND USE/LAND COVER CLASSIFICATION,0.8862724900245667,LAND USE/LAND COVER CLASSIFICATION,0.7638070583343506
88,script_188221.txt,Theme,Climate data analysis,CONVECTIVE CLOUDS/SYSTEMS (OBSERVED/ANALYZED),0.8301243782043457,CLIMATE INDICATORS,0.7052992582321167
89,script_188386.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
90,script_188397.txt,Theme,Wildfire analysis,FIRE WEATHER INDEX,0.8649070262908936,WILDFIRES,0.6221013069152832
91,script_188400.txt,Theme,Air quality analysis,AIR QUALITY,0.8678801655769348,AIR QUALITY,0.781496524810791
92,script_188401.txt,Theme,Temperature analysis,PARTICLE TEMPERATURE,0.8788950443267822,AMBIENT TEMPERATURE,0.7193711996078491
93,script_188412.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
94,script_188413.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
95,script_188414.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
96,script_188419.txt,Theme,Land Surface Temperature (LST) analysis,LAND SURFACE TEMPERATURE,0.8604640960693359,LAND SURFACE TEMPERATURE,0.7181229591369629
97,script_188454.txt,Theme,Land cover classification and cloud probability analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8845402002334595,LAND USE/LAND COVER CLASSIFICATION,0.7141760587692261
98,script_188455.txt,Theme,Cloud probability analysis in East South Asia,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8693912625312805,CLOUD DYNAMICS,0.5409578084945679
99,script_188458.txt,Theme,Cloud probability analysis in East South Asia,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8693912625312805,CLOUD DYNAMICS,0.5409578084945679
100,script_188465.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
101,script_188502.txt,Theme,Water body area analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.8493772745132446,WATER CHARACTERISTICS,0.6560152769088745
102,script_188506.txt,Theme,Land cover classification and cloud probability analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.8845402002334595,LAND USE/LAND COVER CLASSIFICATION,0.7141760587692261
103,script_188509.txt,Theme,Climate and precipitation analysis in East South Asia,REGIONAL CLIMATE LEVELS,0.8280636072158813,WEATHER/CLIMATE ADVISORIES,0.5723785758018494
104,script_188511.txt,Theme,Climate and precipitation analysis in East South Asia,REGIONAL CLIMATE LEVELS,0.8280636072158813,WEATHER/CLIMATE ADVISORIES,0.5723785758018494
105,script_23533.txt,Theme,Land cover classification and change detection,LAND SURFACE/AGRICULTURE INDICATORS,0.865398645401001,LAND USE/LAND COVER CLASSIFICATION,0.7180160284042358
106,script_28.txt,Theme,Snow cover analysis in the Pacific Northwest region,SNOW STRATIGRAPHY,0.8207721710205078,SNOW COVER,0.6498472094535828
107,script_3043.txt,Theme,Land cover classification and water frequency analysis,LAND USE/LAND COVER CLASSIFICATION,0.8665542602539062,LAND USE/LAND COVER CLASSIFICATION,0.7078989744186401
108,script_32.txt,Theme,Snow product bias analysis,SNOW STRATIGRAPHY,0.8343019485473633,SNOW MICROSTRUCTURE,0.669951319694519
109,script_35538.txt,Theme,Land cover classification and waterbody extraction,LAND USE/LAND COVER CLASSIFICATION,0.8668988943099976,LAND USE/LAND COVER CLASSIFICATION,0.6963644623756409
110,script_41838.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
111,script_42.txt,Theme,Forest cover analysis in Cambodia,FOREST MENSURATION,0.8625176548957825,FOREST MENSURATION,0.6310474872589111
112,script_43.txt,Theme,Community forest analogue regions identification,FOREST COMPOSITION/VEGETATION STRUCTURE,0.8311846256256104,FOREST MENSURATION,0.5950660109519958
113,script_43803.txt,Theme,Land cover analysis in Zhangjiakou region,LAND SURFACE/AGRICULTURE INDICATORS,0.8330613374710083,LAND USE/LAND COVER CLASSIFICATION,0.6080535650253296
114,script_45435.txt,Theme,Vegetation Cover Analysis,VEGETATION COVER,0.903218150138855,VEGETATION COVER,0.7512212991714478
115,script_48.txt,Theme,Land cover change detection and analysis in Cambodia,LAND SURFACE/AGRICULTURE INDICATORS,0.8074016571044922,LAND USE/LAND COVER CLASSIFICATION,0.6008040904998779
116,script_49902.txt,Theme,Satellite imagery analysis for vegetation health,SATELLITE SOIL MOISTURE INDEX,0.840298056602478,VEGETATION OPTICAL DEPTH,0.6444742679595947
117,script_50.txt,Theme,Forest canopy cover analysis,FOREST MENSURATION,0.8868018984794617,FOREST MENSURATION,0.6596285104751587
118,script_51624.txt,Theme,Flood monitoring and analysis,FLOOD LEVELS,0.849592924118042,FLOOD FREQUENCY,0.7039854526519775
119,script_52026.txt,Theme,Ozone concentration analysis,OZONE SURFACE,0.8732563257217407,OXYGEN ISOTOPE ANALYSIS,0.7443708181381226
120,script_54980.txt,Theme,Land use classification,LAND USE/LAND COVER CLASSIFICATION,0.9556355476379396,LAND USE/LAND COVER CLASSIFICATION,0.8514331579208374
121,script_59099.txt,Theme,"Landslide zone evaluation in Aldea Las Minas, Casillas, Santa Rosa",SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 3),0.8256312012672424,ENVIRONMENTAL ASSESSMENTS,0.4960838556289673
122,script_62526.txt,Theme,Water area analysis using Sentinel-2 data,SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 2),0.7960044145584106,WATER CHARACTERISTICS,0.6623190641403198
123,script_65671.txt,Theme,Landsat 5 and 8 median temperature analysis,TEMPERATURE TRENDS,0.8300089836120605,BOUNDARY LAYER TEMPERATURE,0.6125994920730591
124,script_67562.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
125,script_71184.txt,Theme,Lake water quality analysis,WATER QUALITY INDEXES,0.8539697527885437,LAKE LEVELS,0.6843377351760864
126,script_72.txt,Theme,Land cover change detection and analysis in Cambodia,LAND SURFACE/AGRICULTURE INDICATORS,0.8074016571044922,LAND USE/LAND COVER CLASSIFICATION,0.6008040904998779
127,script_75448.txt,Theme,Waterbody surface area analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.8757777214050293,SURFACE WATER FEATURES,0.6831009387969971
128,script_76696.txt,Theme,Arctic treeline project Russia,ARCTIC TUNDRA,0.8491181135177612,ARCTIC OSCILLATION,0.5453663468360901
129,script_76709.txt,Theme,Vegetation analysis using Sentinel-2 imagery,VEGETATION INDEX,0.858069896697998,VEGETATION OPTICAL DEPTH,0.6465890407562256
130,script_76805.txt,Theme,Arctic greening patterns,ARCTIC OSCILLATION,0.8604307174682617,ARCTIC OSCILLATION,0.5786303281784058
131,script_76839.txt,Theme,Land surface reflectance analysis and vegetation index calculation,LAND SURFACE/AGRICULTURE INDICATORS,0.8602696657180786,APPARENT SURFACE REFLECTIVITY,0.6596879959106445
132,script_76840.txt,Theme,Land surface reflectance analysis and vegetation index calculation,LAND SURFACE/AGRICULTURE INDICATORS,0.8602696657180786,APPARENT SURFACE REFLECTIVITY,0.6596879959106445
133,script_76841.txt,Theme,Land surface reflectance analysis and vegetation index calculation,LAND SURFACE/AGRICULTURE INDICATORS,0.8602696657180786,APPARENT SURFACE REFLECTIVITY,0.6596879959106445
134,script_78663.txt,Theme,Land cover classification and correction,LAND USE/LAND COVER CLASSIFICATION,0.885621190071106,LAND USE/LAND COVER CLASSIFICATION,0.7621241211891174
135,script_78805.txt,Theme,Land cover analysis using Landsat 5 imagery,SATELLITE SOIL MOISTURE INDEX,0.8380022048950195,LAND USE/LAND COVER CLASSIFICATION,0.6359426379203796
136,script_85061.txt,Theme,Land cover classification and land use analysis,LAND USE/LAND COVER CLASSIFICATION,0.9245186448097228,LAND USE/LAND COVER CLASSIFICATION,0.8271250128746033
137,script_85217.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.9255800247192384,LAND USE/LAND COVER CLASSIFICATION,0.8051952123641968
138,script_85219.txt,Theme,Wildfire analysis and monitoring,FIRE MANAGEMENT,0.8687147498130798,FOREST MENSURATION,0.6752424240112305
139,script_89887.txt,Theme,Land cover classification and visualization,LAND USE/LAND COVER CLASSIFICATION,0.8849747776985168,LAND USE/LAND COVER CLASSIFICATION,0.7402772903442383
140,script_95721.txt,Theme,Vegetation Index Analysis,VEGETATION INDEX,0.9318158626556396,VEGETATION INDEX,0.7920093536376953
141,script_95950.txt,Theme,Vegetation Index Analysis,VEGETATION INDEX,0.9318158626556396,VEGETATION INDEX,0.7920093536376953
142,script_96316.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
143,script_96317.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
144,script_96322.txt,Theme,Land cover classification and vegetation index analysis,VEGETATION INDEX,0.891660213470459,LAND USE/LAND COVER CLASSIFICATION,0.7290212512016296
145,script_96332.txt,Theme,Land cover classification and water index analysis,LAND USE/LAND COVER CLASSIFICATION,0.865951657295227,LAND USE/LAND COVER CLASSIFICATION,0.7203128933906555
146,script_96361.txt,Theme,Landsat image processing and analysis,SATELLITE SOIL MOISTURE INDEX,0.816125750541687,RADAR IMAGERY,0.6346875429153442
147,script_96424.txt,Theme,Water surface analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.8662977814674377,SURFACE WATER FEATURES,0.7496129274368286
148,script_96426.txt,Theme,Lake water surface analysis,LAKE LEVELS,0.8421391248703003,LAKE LEVELS,0.696943461894989
149,script_96427.txt,Theme,Lake water surface analysis,LAKE LEVELS,0.8421391248703003,LAKE LEVELS,0.696943461894989
150,script_96458.txt,Theme,Rice paddy monitoring,LIDAR,0.7946974635124207,FEED PROCESSING,0.5668032169342041
151,script_96458.txt,Theme,Urban area detection,URBAN AREAS,0.8484090566635132,URBAN AREAS,0.7311509847640991
152,script_96458.txt,Theme,Water area detection,WATER VAPOR INDICATORS,0.8451758027076721,WATER DEPTH,0.7046865820884705
153,script_96458.txt,Theme,Vegetation monitoring,VEGETATION INDEX,0.884047269821167,FOREST MENSURATION,0.7622950077056885
154,script_96459.txt,Theme,Urban land use classification,URBAN AREAS,0.8749690651893616,LAND USE/LAND COVER CLASSIFICATION,0.7841200828552246
155,script_96519.txt,Theme,Flood analysis and natural disaster monitoring,FLOOD LEVELS,0.8293484449386597,WATER MANAGEMENT,0.6682525873184204
156,script_96537.txt,Theme,Land cover classification and analysis,LAND USE/LAND COVER CLASSIFICATION,0.8988833427429199,LAND USE/LAND COVER CLASSIFICATION,0.780998706817627
157,script_96538.txt,Theme,Land use and land cover analysis,LAND USE/LAND COVER,0.8936687111854553,LAND USE/LAND COVER,0.7931182980537415
158,script_96558.txt,Theme,Climate and vegetation analysis in Hungary,VEGETATION INDEX,0.8225187659263611,FOREST COMPOSITION/VEGETATION STRUCTURE,0.5918911695480347
159,script_96578.txt,Theme,Fire risk analysis in Tasmania,FOREST FIRE DANGER INDEX,0.8265254497528076,FOREST FIRE DANGER INDEX,0.5839134454727173
160,script_96593.txt,Theme,Land cover and vegetation analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.8821666240692139,LAND USE/LAND COVER,0.7266690135002136
161,script_96611.txt,Theme,Landsat 8 image compositing and NDVI analysis,Digital Surface Model (DSM),0.7946803569793701,RADAR IMAGERY,0.5484619140625
162,script_97207.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
163,script_97208.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
164,script_97209.txt,Theme,Wildfire analysis and classification,FIRE WEATHER INDEX,0.8703407645225525,FIRE MODELS,0.616199254989624
165,script_97250.txt,Theme,Night Light Statistics by Landcover,LAND SURFACE/AGRICULTURE INDICATORS,0.8140127658843994,LAND USE/LAND COVER CLASSIFICATION,0.6178045272827148
166,script_97292.txt,Theme,Land cover classification and object-based image analysis,LAND USE/LAND COVER CLASSIFICATION,0.8586717844009399,LAND USE/LAND COVER CLASSIFICATION,0.6948391199111938
167,script_97295.txt,Theme,Land Use Land Cover (LULC) classification,LAND USE/LAND COVER CLASSIFICATION,0.9221802949905396,LAND USE/LAND COVER CLASSIFICATION,0.8135977983474731
168,script_97367.txt,Theme,Land cover classification and vegetation analysis,LAND USE/LAND COVER CLASSIFICATION,0.8886501789093018,LAND USE/LAND COVER CLASSIFICATION,0.7493199706077576
169,script_97371.txt,Theme,Agricultural crop monitoring and analysis,AGRICULTURE PRODUCTION,0.8356919288635254,AGRICULTURE PRODUCTION,0.7294175624847412
170,script_97430.txt,Theme,Land cover classification and vegetation analysis,LAND USE/LAND COVER CLASSIFICATION,0.8886501789093018,LAND USE/LAND COVER CLASSIFICATION,0.7493199706077576
171,script_97431.txt,Theme,Water body analysis in Chad,GROUND WATER PROCESSES/MEASUREMENTS,0.8061709403991699,WATER CHARACTERISTICS,0.6121991872787476
172,script_97446.txt,Theme,Land cover analysis in Kalimantan region,LAND SURFACE/AGRICULTURE INDICATORS,0.8324637413024902,LAND USE/LAND COVER CLASSIFICATION,0.6142255067825317
